GageID,SiteID,Date.Time,Water.Temp.C,Air.Temp.C,Discharge.ft3/s,Water.Level.ft,Water.Temp.C_cd,Air.Temp.C_cd,Discharge.ft3/s_cd,Water.Level.ft_cd
1187300,HRCC,2014-05-13 01:45,14.4,14.9,28,1.51,P,P,P,P
1187300,HRCC,2014-05-13 02:00,14.4,14.9,28,1.51,P,P,P,P
1187300,HRCC,2014-05-13 02:15,14.4,14.9,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 02:30,14.4,14.8,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 02:45,14.3,14.4,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 03:00,14.3,15.9,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 03:15,14.2,15.6,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 03:30,14.2,14.9,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 03:45,14.2,14.4,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 04:00,14.1,13.8,28,1.5,P,P,P,P
1187300,HRCC,2014-05-13 04:15,14,13.6,27,1.49,P,P,P,P
1187300,HRCC,2014-05-13 04:30,14,13.3,27,1.49,P,P,P,P
1187300,HRCC,2014-05-13 04:45,13.9,12.9,27,1.49,P,P,P,P
1187300,HRCC,2014-05-13 05:00,13.9,12.8,27,1.49,P,P,P,P
1187300,HRCC,2014-05-13 05:15,13.8,12.5,27,1.48,P,P,P,P
1187300,HRCC,2014-05-13 05:30,13.8,12.5,27,1.48,P,P,P,P
1187300,HRCC,2014-05-13 05:45,13.7,12,27,1.48,P,P,P,P
1187300,HRCC,2014-05-13 06:00,13.6,11.6,27,1.48,P,P,P,P
1187300,HRCC,2014-05-13 06:15,13.6,11.3,27,1.48,P,P,P,P
1187300,HRCC,2014-05-13 06:30,13.5,11.6,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 06:45,13.5,11.8,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 07:00,13.4,11.9,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 07:15,13.4,12,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 07:30,13.3,12,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 07:45,13.3,12.1,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 08:00,13.3,12.5,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 08:15,13.3,12.5,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 08:30,13.3,12.6,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 08:45,13.2,12.5,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 09:00,13.2,12.7,27,1.47,P,P,P,P
1187300,HRCC,2014-05-13 09:15,13.2,13.1,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 09:30,13.2,13.9,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 09:45,13.2,14.1,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 10:00,13.3,13.7,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 10:15,13.3,14.4,27,1.46,P,P,P,P
1187300,HRCC,2014-05-13 10:30,13.3,14.8,26,1.45,P,P,P,P
1187300,HRCC,2014-05-13 10:45,13.4,15.8,26,1.45,P,P,P,P
1187300,HRCC,2014-05-13 11:00,13.6,16.4,26,1.45,P,P,P,P
1187300,HRCC,2014-05-13 11:15,13.7,16.4,26,1.45,P,P,P,P
1187300,HRCC,2014-05-13 11:30,13.9,17.5,26,1.44,P,P,P,P
1187300,HRCC,2014-05-13 11:45,14.1,17.1,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 12:00,14.2,17.3,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 12:15,14.2,17.5,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 12:30,14.2,17.6,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 12:45,14.3,18.3,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 13:00,14.4,19.1,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 13:15,14.5,18.2,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 13:30,14.6,18.4,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 13:45,14.6,18.8,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 14:00,14.6,19.7,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 14:15,14.7,19,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 14:30,14.8,19.4,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 14:45,14.8,20.2,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 15:00,14.9,20,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 15:15,14.9,20,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 15:30,14.9,20.1,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 15:45,14.9,20.2,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 16:00,14.9,20.6,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 16:15,14.9,20.4,26,1.42,P,P,P,P
1187300,HRCC,2014-05-13 16:30,14.8,20.8,26,1.43,P,P,P,P
1187300,HRCC,2014-05-13 16:45,14.8,20.9,26,1.42,P,P,P,P
1187300,HRCC,2014-05-13 17:00,14.8,20.6,26,1.42,P,P,P,P
1187300,HRCC,2014-05-13 17:15,14.7,20.2,26,1.42,P,P,P,P
1187300,HRCC,2014-05-13 17:30,14.7,20.2,26,1.42,P,P,P,P
1187300,HRCC,2014-05-13 17:45,14.6,20.5,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 18:00,14.5,20,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 18:15,14.5,19,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 18:30,14.4,18,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 18:45,14.4,17.3,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 19:00,14.4,17.3,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 19:15,14.3,16.8,25,1.41,P,P,P,P
1187300,HRCC,2014-05-13 19:30,14.2,16,25,1.4,P,P,P,P
1187300,HRCC,2014-05-13 19:45,14.1,15.6,25,1.4,P,P,P,P
1187300,HRCC,2014-05-13 20:00,14.1,15.1,25,1.4,P,P,P,P
1187300,HRCC,2014-05-13 20:15,14,14.4,25,1.4,P,P,P,P
1187300,HRCC,2014-05-13 20:30,13.9,13.8,25,1.39,P,P,P,P
1187300,HRCC,2014-05-13 20:45,13.9,13.2,25,1.39,P,P,P,P
1187300,HRCC,2014-05-13 21:00,13.8,12.8,25,1.39,P,P,P,P
1187300,HRCC,2014-05-13 21:15,13.8,12.3,24,1.38,P,P,P,P
1187300,HRCC,2014-05-13 21:30,13.7,12,24,1.38,P,P,P,P
1187300,HRCC,2014-05-13 21:45,13.7,11.6,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 22:00,13.6,11.3,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 22:15,13.6,11.2,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 22:30,13.5,10.9,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 22:45,13.4,10.7,24,1.38,P,P,P,P
1187300,HRCC,2014-05-13 23:00,13.4,10.7,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 23:15,13.3,10.6,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 23:30,13.3,10.3,24,1.37,P,P,P,P
1187300,HRCC,2014-05-13 23:45,13.2,10.1,24,1.37,P,P,P,P
1187300,HRCC,2014-05-14 00:00,13.2,9.9,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 00:15,13.1,9.7,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 00:30,13,9.4,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 00:45,13,9.3,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 01:00,12.9,9.1,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 01:15,12.9,8.8,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 01:30,12.8,8.7,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 01:45,12.8,8.8,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 02:00,12.7,8.7,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 02:15,12.6,8.3,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 02:30,12.6,8.2,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 02:45,12.5,8.1,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 03:00,12.5,8,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 03:15,12.4,8.4,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 03:30,12.4,8.6,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 03:45,12.3,8.7,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 04:00,12.3,9,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 04:15,12.3,9.1,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 04:30,12.2,9.2,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 04:45,12.2,9.1,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 05:00,12.1,9.1,24,1.36,P,P,P,P
1187300,HRCC,2014-05-14 05:15,12.1,9.1,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 05:30,12,9.4,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 05:45,12,9.3,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 06:00,12,9.6,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 06:15,11.9,9.7,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 06:30,11.9,9.8,24,1.35,P,P,P,P
1187300,HRCC,2014-05-14 06:45,11.9,9.9,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 07:00,11.9,9.9,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 07:15,11.8,10,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 07:30,11.8,10,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 07:45,11.8,10.2,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 08:00,11.8,10.3,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 08:15,11.8,10.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 08:30,11.8,10.8,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 08:45,11.8,11.2,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 09:00,11.8,11.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 09:15,11.9,12,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 09:30,11.9,13.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 09:45,12,14.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 10:00,12.1,14.9,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 10:15,12.2,15.9,23,1.34,P,P,P,P
1187300,HRCC,2014-05-14 10:30,12.3,16.8,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 10:45,12.5,17.7,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 11:00,12.6,18.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 11:15,12.7,18.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 11:30,12.9,19.1,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 11:45,13,18.8,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 12:00,13.1,19.3,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 12:15,13.2,19.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 12:30,13.2,20.1,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 12:45,13.3,20.1,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 13:00,13.4,20.2,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 13:15,13.4,20.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 13:30,13.4,20.2,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 13:45,13.5,21,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 14:00,13.6,21.1,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 14:15,13.6,20.9,23,1.33,P,P,P,P
1187300,HRCC,2014-05-14 14:30,13.7,20.8,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 14:45,13.7,21,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 15:00,13.8,21.7,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 15:15,14,22.2,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 15:30,14.2,22.4,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 15:45,14.4,22.3,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 16:00,14.4,22.7,23,1.32,P,P,P,P
1187300,HRCC,2014-05-14 16:15,14.2,22.2,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 16:30,14.2,22.1,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 16:45,14.1,23,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 17:00,14.1,22.6,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 17:15,14.1,22.7,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 17:30,14,21.9,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 17:45,14,21.9,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 18:00,13.9,20.6,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 18:15,13.9,20.3,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 18:30,13.8,19.8,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 18:45,13.8,19.6,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 19:00,13.8,19,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 19:15,13.8,18.7,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 19:30,13.8,18.2,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 19:45,13.8,17.8,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 20:00,13.7,17.3,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 20:15,13.7,16.8,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 20:30,13.7,16.4,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 20:45,13.6,16.2,23,1.31,P,P,P,P
1187300,HRCC,2014-05-14 21:00,13.6,16.2,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 21:15,13.6,16.2,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 21:30,13.6,16,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 21:45,13.6,15.8,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 22:00,13.6,15.6,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 22:15,13.6,15.5,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 22:30,13.5,15.4,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 22:45,13.5,15.4,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 23:00,13.5,15.3,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 23:15,13.5,15.3,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 23:30,13.5,15.3,22,1.3,P,P,P,P
1187300,HRCC,2014-05-14 23:45,13.5,15.2,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 00:00,13.5,15.1,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 00:15,13.5,15.1,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 00:30,13.5,15,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 00:45,13.5,15,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 01:00,13.4,15,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 01:15,13.4,15,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 01:30,13.4,15,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 01:45,13.4,14.9,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 02:00,13.4,14.9,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 02:15,13.4,14.9,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 02:30,13.4,15,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 02:45,13.4,15,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 03:00,13.4,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 03:15,13.4,14.7,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 03:30,13.4,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 03:45,13.4,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 04:00,13.4,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 04:15,13.4,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 04:30,13.4,14.7,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 04:45,13.3,14.6,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 05:00,13.3,14.5,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 05:15,13.3,14.5,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 05:30,13.3,14.4,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 05:45,13.3,14.4,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 06:00,13.3,14.5,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 06:15,13.3,14.5,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 06:30,13.3,14.4,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 06:45,13.3,14.5,22,1.28,P,P,P,P
1187300,HRCC,2014-05-15 07:00,13.3,14.6,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 07:15,13.3,14.6,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 07:30,13.3,14.6,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 07:45,13.3,14.7,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 08:00,13.3,14.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 08:15,13.3,15,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 08:30,13.3,15.1,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 08:45,13.3,15.2,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 09:00,13.3,15.4,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 09:15,13.3,15.7,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 09:30,13.3,16,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 09:45,13.3,16.2,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 10:00,13.4,16.4,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 10:15,13.4,16.5,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 10:30,13.4,16.5,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 10:45,13.4,16.7,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 11:00,13.4,16.8,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 11:15,13.4,17,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 11:30,13.5,17.1,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 11:45,13.5,17,22,1.29,P,P,P,P
1187300,HRCC,2014-05-15 12:00,13.5,16.9,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 12:15,13.5,16.8,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 12:30,13.5,16.9,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 12:45,13.5,17,22,1.3,P,P,P,P
1187300,HRCC,2014-05-15 13:00,13.5,17,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 13:15,13.6,17.2,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 13:30,13.6,17.5,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 13:45,13.6,17.4,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 14:00,13.6,17.5,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 14:15,13.6,17.5,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 14:30,13.7,17.6,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 14:45,13.7,17.8,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 15:00,13.7,18,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 15:15,13.7,18.1,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 15:30,13.8,18.5,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 15:45,13.8,20,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 16:00,13.9,20.5,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 16:15,14,20.7,23,1.31,P,P,P,P
1187300,HRCC,2014-05-15 16:30,14,20.1,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 16:45,14.1,20.9,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 17:00,14.1,21.9,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 17:15,14.2,21.8,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 17:30,14.3,21.9,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 17:45,14.3,21.5,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 18:00,14.3,20.9,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 18:15,14.3,20.9,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 18:30,14.3,20.1,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 18:45,14.3,19.7,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 19:00,14.3,19.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 19:15,14.3,19.2,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 19:30,14.3,19.1,23,1.32,P,P,P,P
1187300,HRCC,2014-05-15 19:45,14.3,18.5,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 20:00,14.3,18.3,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 20:15,14.2,17.9,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 20:30,14.2,17.6,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 20:45,14.2,17.5,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 21:00,14.2,17.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 21:15,14.2,17.2,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 21:30,14.2,17.2,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 21:45,14.2,17.1,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 22:00,14.2,17,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 22:15,14.2,17,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 22:30,14.2,17,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 22:45,14.2,17,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 23:00,14.2,16.9,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 23:15,14.2,16.9,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 23:30,14.1,17.1,23,1.33,P,P,P,P
1187300,HRCC,2014-05-15 23:45,14.1,17.1,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 00:00,14.1,17.3,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 00:15,14.1,17.3,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 00:30,14.1,17.4,23,1.33,P,P,P,P
1187300,HRCC,2014-05-16 00:45,14.1,17.6,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 01:00,14.1,17.5,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 01:15,14.1,17.6,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 01:30,14.1,17.7,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 01:45,14.1,17.8,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 02:00,14.2,17.8,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 02:15,14.1,17.7,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 02:30,14.2,17.6,23,1.34,P,P,P,P
1187300,HRCC,2014-05-16 02:45,14.2,17.6,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 03:00,14.2,17.3,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 03:15,14.2,17.4,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 03:30,14.2,17.3,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 03:45,14.2,17.2,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 04:00,14.2,17.1,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 04:15,14.2,17,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 04:30,14.2,16.8,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 04:45,14.2,16.8,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 05:00,14.2,16.7,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 05:15,14.2,16.6,24,1.35,P,P,P,P
1187300,HRCC,2014-05-16 05:30,14.2,16.6,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 05:45,14.2,16.6,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 06:00,14.2,16.5,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 06:15,14.2,16.6,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 06:30,14.2,16.6,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 06:45,14.2,16.4,24,1.36,P,P,P,P
1187300,HRCC,2014-05-16 07:00,14.2,16.3,24,1.37,P,P,P,P
1187300,HRCC,2014-05-16 07:15,14.2,16.4,24,1.37,P,P,P,P
1187300,HRCC,2014-05-16 07:30,14.2,16.4,24,1.37,P,P,P,P
1187300,HRCC,2014-05-16 07:45,14.2,16.5,24,1.37,P,P,P,P
1187300,HRCC,2014-05-16 08:00,14.2,16.4,24,1.38,P,P,P,P
1187300,HRCC,2014-05-16 08:15,14.2,16.4,25,1.39,P,P,P,P
1187300,HRCC,2014-05-16 08:30,14.2,16.5,25,1.39,P,P,P,P
1187300,HRCC,2014-05-16 08:45,14.2,16.6,25,1.4,P,P,P,P
1187300,HRCC,2014-05-16 09:00,14.2,16.6,25,1.4,P,P,P,P
1187300,HRCC,2014-05-16 09:15,14.2,16.7,25,1.41,P,P,P,P
1187300,HRCC,2014-05-16 09:30,14.2,16.7,26,1.42,P,P,P,P
1187300,HRCC,2014-05-16 09:45,14.2,16.8,26,1.42,P,P,P,P
1187300,HRCC,2014-05-16 10:00,14.3,16.8,26,1.43,P,P,P,P
1187300,HRCC,2014-05-16 10:15,14.3,17,26,1.44,P,P,P,P
1187300,HRCC,2014-05-16 10:30,14.3,17.3,26,1.45,P,P,P,P
1187300,HRCC,2014-05-16 10:45,14.3,17.5,26,1.45,P,P,P,P
1187300,HRCC,2014-05-16 11:00,14.3,17.4,27,1.47,P,P,P,P
1187300,HRCC,2014-05-16 11:15,14.3,17.5,27,1.48,P,P,P,P
1187300,HRCC,2014-05-16 11:30,14.3,17.5,28,1.5,P,P,P,P
1187300,HRCC,2014-05-16 11:45,14.4,17.5,28,1.51,P,P,P,P
1187300,HRCC,2014-05-16 12:00,14.4,17.5,29,1.53,P,P,P,P
1187300,HRCC,2014-05-16 12:15,14.4,17.6,29,1.55,P,P,P,P
1187300,HRCC,2014-05-16 12:30,14.4,17.6,30,1.57,P,P,P,P
1187300,HRCC,2014-05-16 12:45,14.4,17.6,30,1.58,P,P,P,P
