RowID,Date, Time,Water Temp C,SiteID,Water Logger ID
1026,14-Nov-2013,23:30:00,3.512,PBCC,10411104
1027,15-Nov-2013,0:00:00,3.485,PBCC,10411104
1028,15-Nov-2013,0:30:00,3.433,PBCC,10411104
1029,15-Nov-2013,1:00:00,3.380,PBCC,10411104
1030,15-Nov-2013,1:30:00,3.327,PBCC,10411104
1031,15-Nov-2013,2:00:00,3.274,PBCC,10411104
1032,15-Nov-2013,2:30:00,3.274,PBCC,10411104
1033,15-Nov-2013,3:00:00,3.168,PBCC,10411104
1034,15-Nov-2013,3:30:00,3.142,PBCC,10411104
1035,15-Nov-2013,4:00:00,3.089,PBCC,10411104
1036,15-Nov-2013,4:30:00,3.036,PBCC,10411104
1037,15-Nov-2013,5:00:00,2.956,PBCC,10411104
1038,15-Nov-2013,5:30:00,2.930,PBCC,10411104
1039,15-Nov-2013,6:00:00,2.850,PBCC,10411104
1040,15-Nov-2013,6:30:00,2.797,PBCC,10411104
1041,15-Nov-2013,7:00:00,2.717,PBCC,10411104
1042,15-Nov-2013,7:30:00,2.664,PBCC,10411104
1043,15-Nov-2013,8:00:00,2.610,PBCC,10411104
1044,15-Nov-2013,8:30:00,2.584,PBCC,10411104
1045,15-Nov-2013,9:00:00,2.584,PBCC,10411104
1046,15-Nov-2013,9:30:00,2.557,PBCC,10411104
1047,15-Nov-2013,10:00:00,2.584,PBCC,10411104
1048,15-Nov-2013,10:30:00,2.690,PBCC,10411104
1049,15-Nov-2013,11:00:00,2.823,PBCC,10411104
1050,15-Nov-2013,11:30:00,2.956,PBCC,10411104
1051,15-Nov-2013,12:00:00,3.036,PBCC,10411104
1052,15-Nov-2013,12:30:00,3.142,PBCC,10411104
1053,15-Nov-2013,13:00:00,3.274,PBCC,10411104
1054,15-Nov-2013,13:30:00,3.380,PBCC,10411104
1055,15-Nov-2013,14:00:00,3.485,PBCC,10411104
1056,15-Nov-2013,14:30:00,3.617,PBCC,10411104
1057,15-Nov-2013,15:00:00,3.696,PBCC,10411104
1058,15-Nov-2013,15:30:00,3.749,PBCC,10411104
1059,15-Nov-2013,16:00:00,3.827,PBCC,10411104
1060,15-Nov-2013,16:30:00,3.880,PBCC,10411104
1061,15-Nov-2013,17:00:00,3.958,PBCC,10411104
1062,15-Nov-2013,17:30:00,3.985,PBCC,10411104
1063,15-Nov-2013,18:00:00,4.063,PBCC,10411104
1064,15-Nov-2013,18:30:00,4.089,PBCC,10411104
1065,15-Nov-2013,19:00:00,4.115,PBCC,10411104
1066,15-Nov-2013,19:30:00,4.141,PBCC,10411104
1067,15-Nov-2013,20:00:00,4.141,PBCC,10411104
1068,15-Nov-2013,20:30:00,4.141,PBCC,10411104
1069,15-Nov-2013,21:00:00,4.115,PBCC,10411104
1070,15-Nov-2013,21:30:00,4.089,PBCC,10411104
1071,15-Nov-2013,22:00:00,4.063,PBCC,10411104
1072,15-Nov-2013,22:30:00,4.037,PBCC,10411104
1073,15-Nov-2013,23:00:00,3.985,PBCC,10411104
1074,15-Nov-2013,23:30:00,3.958,PBCC,10411104
1075,16-Nov-2013,0:00:00,3.906,PBCC,10411104
1076,16-Nov-2013,0:30:00,3.906,PBCC,10411104
1077,16-Nov-2013,1:00:00,3.854,PBCC,10411104
1078,16-Nov-2013,1:30:00,3.854,PBCC,10411104
1079,16-Nov-2013,2:00:00,3.801,PBCC,10411104
1080,16-Nov-2013,2:30:00,3.775,PBCC,10411104
1081,16-Nov-2013,3:00:00,3.749,PBCC,10411104
1082,16-Nov-2013,3:30:00,3.749,PBCC,10411104
1083,16-Nov-2013,4:00:00,3.696,PBCC,10411104
1084,16-Nov-2013,4:30:00,3.696,PBCC,10411104
1085,16-Nov-2013,5:00:00,3.696,PBCC,10411104
1086,16-Nov-2013,5:30:00,3.670,PBCC,10411104
1087,16-Nov-2013,6:00:00,3.643,PBCC,10411104
1088,16-Nov-2013,6:30:00,3.643,PBCC,10411104
1089,16-Nov-2013,7:00:00,3.617,PBCC,10411104
1090,16-Nov-2013,7:30:00,3.617,PBCC,10411104
1091,16-Nov-2013,8:00:00,3.617,PBCC,10411104
1092,16-Nov-2013,8:30:00,3.643,PBCC,10411104
1093,16-Nov-2013,9:00:00,3.643,PBCC,10411104
1094,16-Nov-2013,9:30:00,3.670,PBCC,10411104
1095,16-Nov-2013,10:00:00,3.696,PBCC,10411104
1096,16-Nov-2013,10:30:00,3.775,PBCC,10411104
1097,16-Nov-2013,11:00:00,3.906,PBCC,10411104
1098,16-Nov-2013,11:30:00,3.985,PBCC,10411104
1099,16-Nov-2013,12:00:00,4.168,PBCC,10411104
1100,16-Nov-2013,12:30:00,4.376,PBCC,10411104
1101,16-Nov-2013,13:00:00,4.506,PBCC,10411104
1102,16-Nov-2013,13:30:00,4.584,PBCC,10411104
1103,16-Nov-2013,14:00:00,4.662,PBCC,10411104
1104,16-Nov-2013,14:30:00,4.714,PBCC,10411104
1105,16-Nov-2013,15:00:00,4.740,PBCC,10411104
1106,16-Nov-2013,15:30:00,4.792,PBCC,10411104
1107,16-Nov-2013,16:00:00,4.792,PBCC,10411104
1108,16-Nov-2013,16:30:00,4.792,PBCC,10411104
1109,16-Nov-2013,17:00:00,4.818,PBCC,10411104
1110,16-Nov-2013,17:30:00,4.844,PBCC,10411104
1111,16-Nov-2013,18:00:00,4.869,PBCC,10411104
1112,16-Nov-2013,18:30:00,4.895,PBCC,10411104
1113,16-Nov-2013,19:00:00,4.921,PBCC,10411104
1114,16-Nov-2013,19:30:00,4.895,PBCC,10411104
1115,16-Nov-2013,20:00:00,4.895,PBCC,10411104
1116,16-Nov-2013,20:30:00,4.869,PBCC,10411104
1117,16-Nov-2013,21:00:00,4.844,PBCC,10411104
1118,16-Nov-2013,21:30:00,4.818,PBCC,10411104
1119,16-Nov-2013,22:00:00,4.766,PBCC,10411104
1120,16-Nov-2013,22:30:00,4.714,PBCC,10411104
1121,16-Nov-2013,23:00:00,4.688,PBCC,10411104
1122,16-Nov-2013,23:30:00,4.610,PBCC,10411104
1123,17-Nov-2013,0:00:00,4.584,PBCC,10411104
1124,17-Nov-2013,0:30:00,4.532,PBCC,10411104
1125,17-Nov-2013,1:00:00,4.480,PBCC,10411104
1126,17-Nov-2013,1:30:00,4.428,PBCC,10411104
1127,17-Nov-2013,2:00:00,4.376,PBCC,10411104
1128,17-Nov-2013,2:30:00,4.350,PBCC,10411104
1129,17-Nov-2013,3:00:00,4.298,PBCC,10411104
1130,17-Nov-2013,3:30:00,4.246,PBCC,10411104
1131,17-Nov-2013,4:00:00,4.194,PBCC,10411104
1132,17-Nov-2013,4:30:00,4.141,PBCC,10411104
1133,17-Nov-2013,5:00:00,4.089,PBCC,10411104
1134,17-Nov-2013,5:30:00,4.063,PBCC,10411104
1135,17-Nov-2013,6:00:00,4.011,PBCC,10411104
1136,17-Nov-2013,6:30:00,3.985,PBCC,10411104
1137,17-Nov-2013,7:00:00,3.958,PBCC,10411104
1138,17-Nov-2013,7:30:00,3.958,PBCC,10411104
1139,17-Nov-2013,8:00:00,3.958,PBCC,10411104
1140,17-Nov-2013,8:30:00,3.985,PBCC,10411104
1141,17-Nov-2013,9:00:00,3.985,PBCC,10411104
1142,17-Nov-2013,9:30:00,4.011,PBCC,10411104
1143,17-Nov-2013,10:00:00,4.037,PBCC,10411104
1144,17-Nov-2013,10:30:00,4.089,PBCC,10411104
1145,17-Nov-2013,11:00:00,4.115,PBCC,10411104
1146,17-Nov-2013,11:30:00,4.168,PBCC,10411104
1147,17-Nov-2013,12:00:00,4.272,PBCC,10411104
1148,17-Nov-2013,12:30:00,4.402,PBCC,10411104
1149,17-Nov-2013,13:00:00,4.532,PBCC,10411104
1150,17-Nov-2013,13:30:00,4.610,PBCC,10411104
1151,17-Nov-2013,14:00:00,4.792,PBCC,10411104
1152,17-Nov-2013,14:30:00,4.869,PBCC,10411104
1153,17-Nov-2013,15:00:00,4.999,PBCC,10411104
1154,17-Nov-2013,15:30:00,5.076,PBCC,10411104
1155,17-Nov-2013,16:00:00,5.128,PBCC,10411104
1156,17-Nov-2013,16:30:00,5.205,PBCC,10411104
1157,17-Nov-2013,17:00:00,5.282,PBCC,10411104
1158,17-Nov-2013,17:30:00,5.308,PBCC,10411104
1159,17-Nov-2013,18:00:00,5.360,PBCC,10411104
1160,17-Nov-2013,18:30:00,5.437,PBCC,10411104
1161,17-Nov-2013,19:00:00,5.514,PBCC,10411104
1162,17-Nov-2013,19:30:00,5.565,PBCC,10411104
1163,17-Nov-2013,20:00:00,5.616,PBCC,10411104
1164,17-Nov-2013,20:30:00,5.668,PBCC,10411104
1165,17-Nov-2013,21:00:00,5.719,PBCC,10411104
1166,17-Nov-2013,21:30:00,5.770,PBCC,10411104
1167,17-Nov-2013,22:00:00,5.796,PBCC,10411104
1168,17-Nov-2013,22:30:00,5.847,PBCC,10411104
1169,17-Nov-2013,23:00:00,5.872,PBCC,10411104
1170,17-Nov-2013,23:30:00,5.924,PBCC,10411104
1171,18-Nov-2013,0:00:00,5.975,PBCC,10411104
1172,18-Nov-2013,0:30:00,6.026,PBCC,10411104
1173,18-Nov-2013,1:00:00,6.077,PBCC,10411104
1174,18-Nov-2013,1:30:00,6.128,PBCC,10411104
1175,18-Nov-2013,2:00:00,6.204,PBCC,10411104
1176,18-Nov-2013,2:30:00,6.281,PBCC,10411104
1177,18-Nov-2013,3:00:00,6.357,PBCC,10411104
1178,18-Nov-2013,3:30:00,6.433,PBCC,10411104
1179,18-Nov-2013,4:00:00,6.560,PBCC,10411104
1180,18-Nov-2013,4:30:00,6.661,PBCC,10411104
1181,18-Nov-2013,5:00:00,6.788,PBCC,10411104
1182,18-Nov-2013,5:30:00,6.889,PBCC,10411104
1183,18-Nov-2013,6:00:00,7.066,PBCC,10411104
1184,18-Nov-2013,6:30:00,7.142,PBCC,10411104
1185,18-Nov-2013,7:00:00,7.268,PBCC,10411104
1186,18-Nov-2013,7:30:00,7.393,PBCC,10411104
1187,18-Nov-2013,8:00:00,7.419,PBCC,10411104
1188,18-Nov-2013,8:30:00,7.519,PBCC,10411104
1189,18-Nov-2013,9:00:00,7.569,PBCC,10411104
1190,18-Nov-2013,9:30:00,7.645,PBCC,10411104
1191,18-Nov-2013,10:00:00,7.670,PBCC,10411104
1192,18-Nov-2013,10:30:00,7.770,PBCC,10411104
1193,18-Nov-2013,11:00:00,7.895,PBCC,10411104
1194,18-Nov-2013,11:30:00,8.095,PBCC,10411104
1195,18-Nov-2013,12:00:00,8.170,PBCC,10411104
1196,18-Nov-2013,12:30:00,8.270,PBCC,10411104
1197,18-Nov-2013,13:00:00,8.369,PBCC,10411104
1198,18-Nov-2013,13:30:00,8.419,PBCC,10411104
1199,18-Nov-2013,14:00:00,8.419,PBCC,10411104
1200,18-Nov-2013,14:30:00,8.469,PBCC,10411104
1201,18-Nov-2013,15:00:00,8.494,PBCC,10411104
1202,18-Nov-2013,15:30:00,8.469,PBCC,10411104
1203,18-Nov-2013,16:00:00,8.469,PBCC,10411104
1204,18-Nov-2013,16:30:00,8.494,PBCC,10411104
1205,18-Nov-2013,17:00:00,8.494,PBCC,10411104
1206,18-Nov-2013,17:30:00,8.469,PBCC,10411104
1207,18-Nov-2013,18:00:00,8.444,PBCC,10411104
1208,18-Nov-2013,18:30:00,8.444,PBCC,10411104
1209,18-Nov-2013,19:00:00,8.394,PBCC,10411104
1210,18-Nov-2013,19:30:00,8.369,PBCC,10411104
1211,18-Nov-2013,20:00:00,8.344,PBCC,10411104
1212,18-Nov-2013,20:30:00,8.270,PBCC,10411104
1213,18-Nov-2013,21:00:00,8.220,PBCC,10411104
1214,18-Nov-2013,21:30:00,8.145,PBCC,10411104
1215,18-Nov-2013,22:00:00,8.095,PBCC,10411104
1216,18-Nov-2013,22:30:00,8.045,PBCC,10411104
1217,18-Nov-2013,23:00:00,7.945,PBCC,10411104
1218,18-Nov-2013,23:30:00,7.920,PBCC,10411104
1219,19-Nov-2013,0:00:00,7.820,PBCC,10411104
1220,19-Nov-2013,0:30:00,7.720,PBCC,10411104
1221,19-Nov-2013,1:00:00,7.619,PBCC,10411104
1222,19-Nov-2013,1:30:00,7.519,PBCC,10411104
1223,19-Nov-2013,2:00:00,7.393,PBCC,10411104
1224,19-Nov-2013,2:30:00,7.268,PBCC,10411104
1225,19-Nov-2013,3:00:00,7.142,PBCC,10411104
1226,19-Nov-2013,3:30:00,6.990,PBCC,10411104
1227,19-Nov-2013,4:00:00,6.889,PBCC,10411104
1228,19-Nov-2013,4:30:00,6.712,PBCC,10411104
1229,19-Nov-2013,5:00:00,6.611,PBCC,10411104
1230,19-Nov-2013,5:30:00,6.484,PBCC,10411104
1231,19-Nov-2013,6:00:00,6.331,PBCC,10411104
1232,19-Nov-2013,6:30:00,6.230,PBCC,10411104
1233,19-Nov-2013,7:00:00,6.153,PBCC,10411104
1234,19-Nov-2013,7:30:00,6.077,PBCC,10411104
1235,19-Nov-2013,8:00:00,5.975,PBCC,10411104
1236,19-Nov-2013,8:30:00,5.898,PBCC,10411104
1237,19-Nov-2013,9:00:00,5.821,PBCC,10411104
1238,19-Nov-2013,9:30:00,5.770,PBCC,10411104
1239,19-Nov-2013,10:00:00,5.719,PBCC,10411104
1240,19-Nov-2013,10:30:00,5.693,PBCC,10411104
1241,19-Nov-2013,11:00:00,5.693,PBCC,10411104
1242,19-Nov-2013,11:30:00,5.668,PBCC,10411104
1243,19-Nov-2013,12:00:00,5.719,PBCC,10411104
1244,19-Nov-2013,12:30:00,5.770,PBCC,10411104
1245,19-Nov-2013,13:00:00,5.796,PBCC,10411104
1246,19-Nov-2013,13:30:00,5.745,PBCC,10411104
1247,19-Nov-2013,14:00:00,5.719,PBCC,10411104
1248,19-Nov-2013,14:30:00,5.693,PBCC,10411104
1249,19-Nov-2013,15:00:00,5.616,PBCC,10411104
1250,19-Nov-2013,15:30:00,5.514,PBCC,10411104
1251,19-Nov-2013,16:00:00,5.462,PBCC,10411104
1252,19-Nov-2013,16:30:00,5.360,PBCC,10411104
1253,19-Nov-2013,17:00:00,5.334,PBCC,10411104
1254,19-Nov-2013,17:30:00,5.308,PBCC,10411104
1255,19-Nov-2013,18:00:00,5.257,PBCC,10411104
1256,19-Nov-2013,18:30:00,5.205,PBCC,10411104
1257,19-Nov-2013,19:00:00,5.154,PBCC,10411104
1258,19-Nov-2013,19:30:00,5.076,PBCC,10411104
1259,19-Nov-2013,20:00:00,4.999,PBCC,10411104
1260,19-Nov-2013,20:30:00,4.947,PBCC,10411104
1261,19-Nov-2013,21:00:00,4.869,PBCC,10411104
1262,19-Nov-2013,21:30:00,4.792,PBCC,10411104
1263,19-Nov-2013,22:00:00,4.714,PBCC,10411104
1264,19-Nov-2013,22:30:00,4.636,PBCC,10411104
1265,19-Nov-2013,23:00:00,4.584,PBCC,10411104
1266,19-Nov-2013,23:30:00,4.480,PBCC,10411104
1267,20-Nov-2013,0:00:00,4.402,PBCC,10411104
1268,20-Nov-2013,0:30:00,4.298,PBCC,10411104
1269,20-Nov-2013,1:00:00,4.194,PBCC,10411104
1270,20-Nov-2013,1:30:00,4.115,PBCC,10411104
1271,20-Nov-2013,2:00:00,4.011,PBCC,10411104
1272,20-Nov-2013,2:30:00,3.906,PBCC,10411104
1273,20-Nov-2013,3:00:00,3.801,PBCC,10411104
1274,20-Nov-2013,3:30:00,3.722,PBCC,10411104
1275,20-Nov-2013,4:00:00,3.617,PBCC,10411104
1276,20-Nov-2013,4:30:00,3.512,PBCC,10411104
1277,20-Nov-2013,5:00:00,3.406,PBCC,10411104
1278,20-Nov-2013,5:30:00,3.354,PBCC,10411104
1279,20-Nov-2013,6:00:00,3.274,PBCC,10411104
1280,20-Nov-2013,6:30:00,3.168,PBCC,10411104
1281,20-Nov-2013,7:00:00,3.089,PBCC,10411104
1282,20-Nov-2013,7:30:00,3.036,PBCC,10411104
1283,20-Nov-2013,8:00:00,2.956,PBCC,10411104
1284,20-Nov-2013,8:30:00,2.903,PBCC,10411104
1285,20-Nov-2013,9:00:00,2.850,PBCC,10411104
1286,20-Nov-2013,9:30:00,2.823,PBCC,10411104
1287,20-Nov-2013,10:00:00,2.823,PBCC,10411104
1288,20-Nov-2013,10:30:00,2.850,PBCC,10411104
1289,20-Nov-2013,11:00:00,2.903,PBCC,10411104
1290,20-Nov-2013,11:30:00,2.983,PBCC,10411104
1291,20-Nov-2013,12:00:00,3.063,PBCC,10411104
1292,20-Nov-2013,12:30:00,3.142,PBCC,10411104
1293,20-Nov-2013,13:00:00,3.195,PBCC,10411104
1294,20-Nov-2013,13:30:00,3.221,PBCC,10411104
1295,20-Nov-2013,14:00:00,3.221,PBCC,10411104
1296,20-Nov-2013,14:30:00,3.221,PBCC,10411104
1297,20-Nov-2013,15:00:00,3.195,PBCC,10411104
1298,20-Nov-2013,15:30:00,3.195,PBCC,10411104
1299,20-Nov-2013,16:00:00,3.168,PBCC,10411104
1300,20-Nov-2013,16:30:00,3.142,PBCC,10411104
1301,20-Nov-2013,17:00:00,3.168,PBCC,10411104
1302,20-Nov-2013,17:30:00,3.168,PBCC,10411104
1303,20-Nov-2013,18:00:00,3.168,PBCC,10411104
1304,20-Nov-2013,18:30:00,3.168,PBCC,10411104
1305,20-Nov-2013,19:00:00,3.168,PBCC,10411104
1306,20-Nov-2013,19:30:00,3.142,PBCC,10411104
1307,20-Nov-2013,20:00:00,3.089,PBCC,10411104
1308,20-Nov-2013,20:30:00,3.063,PBCC,10411104
1309,20-Nov-2013,21:00:00,3.009,PBCC,10411104
1310,20-Nov-2013,21:30:00,2.983,PBCC,10411104
1311,20-Nov-2013,22:00:00,2.956,PBCC,10411104
1312,20-Nov-2013,22:30:00,2.903,PBCC,10411104
1313,20-Nov-2013,23:00:00,2.850,PBCC,10411104
1314,20-Nov-2013,23:30:00,2.797,PBCC,10411104
1315,21-Nov-2013,0:00:00,2.744,PBCC,10411104
1316,21-Nov-2013,0:30:00,2.690,PBCC,10411104
1317,21-Nov-2013,1:00:00,2.637,PBCC,10411104
1318,21-Nov-2013,1:30:00,2.584,PBCC,10411104
1319,21-Nov-2013,2:00:00,2.503,PBCC,10411104
1320,21-Nov-2013,2:30:00,2.423,PBCC,10411104
1321,21-Nov-2013,3:00:00,2.343,PBCC,10411104
1322,21-Nov-2013,3:30:00,2.289,PBCC,10411104
1323,21-Nov-2013,4:00:00,2.209,PBCC,10411104
1324,21-Nov-2013,4:30:00,2.155,PBCC,10411104
1325,21-Nov-2013,5:00:00,2.047,PBCC,10411104
1326,21-Nov-2013,5:30:00,1.994,PBCC,10411104
1327,21-Nov-2013,6:00:00,1.940,PBCC,10411104
1328,21-Nov-2013,6:30:00,1.859,PBCC,10411104
1329,21-Nov-2013,7:00:00,1.805,PBCC,10411104
1330,21-Nov-2013,7:30:00,1.724,PBCC,10411104
1331,21-Nov-2013,8:00:00,1.670,PBCC,10411104
1332,21-Nov-2013,8:30:00,1.615,PBCC,10411104
1333,21-Nov-2013,9:00:00,1.561,PBCC,10411104
1334,21-Nov-2013,9:30:00,1.534,PBCC,10411104
1335,21-Nov-2013,10:00:00,1.588,PBCC,10411104
1336,21-Nov-2013,10:30:00,1.615,PBCC,10411104
1337,21-Nov-2013,11:00:00,1.697,PBCC,10411104
1338,21-Nov-2013,11:30:00,1.805,PBCC,10411104
1339,21-Nov-2013,12:00:00,1.913,PBCC,10411104
1340,21-Nov-2013,12:30:00,2.021,PBCC,10411104
1341,21-Nov-2013,13:00:00,2.101,PBCC,10411104
1342,21-Nov-2013,13:30:00,2.155,PBCC,10411104
1343,21-Nov-2013,14:00:00,2.182,PBCC,10411104
1344,21-Nov-2013,14:30:00,2.262,PBCC,10411104
1345,21-Nov-2013,15:00:00,2.289,PBCC,10411104
1346,21-Nov-2013,15:30:00,2.343,PBCC,10411104
1347,21-Nov-2013,16:00:00,2.370,PBCC,10411104
1348,21-Nov-2013,16:30:00,2.396,PBCC,10411104
1349,21-Nov-2013,17:00:00,2.423,PBCC,10411104
1350,21-Nov-2013,17:30:00,2.477,PBCC,10411104
1351,21-Nov-2013,18:00:00,2.503,PBCC,10411104
1352,21-Nov-2013,18:30:00,2.557,PBCC,10411104
1353,21-Nov-2013,19:00:00,2.610,PBCC,10411104
1354,21-Nov-2013,19:30:00,2.637,PBCC,10411104
1355,21-Nov-2013,20:00:00,2.664,PBCC,10411104
1356,21-Nov-2013,20:30:00,2.690,PBCC,10411104
1357,21-Nov-2013,21:00:00,2.717,PBCC,10411104
1358,21-Nov-2013,21:30:00,2.744,PBCC,10411104
1359,21-Nov-2013,22:00:00,2.744,PBCC,10411104
1360,21-Nov-2013,22:30:00,2.770,PBCC,10411104
1361,21-Nov-2013,23:00:00,2.797,PBCC,10411104
1362,21-Nov-2013,23:30:00,2.850,PBCC,10411104
1363,22-Nov-2013,0:00:00,2.903,PBCC,10411104
1364,22-Nov-2013,0:30:00,2.930,PBCC,10411104
1365,22-Nov-2013,1:00:00,2.956,PBCC,10411104
1366,22-Nov-2013,1:30:00,2.983,PBCC,10411104
1367,22-Nov-2013,2:00:00,3.009,PBCC,10411104
1368,22-Nov-2013,2:30:00,3.036,PBCC,10411104
1369,22-Nov-2013,3:00:00,3.063,PBCC,10411104
1370,22-Nov-2013,3:30:00,3.116,PBCC,10411104
1371,22-Nov-2013,4:00:00,3.142,PBCC,10411104
1372,22-Nov-2013,4:30:00,3.168,PBCC,10411104
1373,22-Nov-2013,5:00:00,3.221,PBCC,10411104
1374,22-Nov-2013,5:30:00,3.248,PBCC,10411104
1375,22-Nov-2013,6:00:00,3.274,PBCC,10411104
1376,22-Nov-2013,6:30:00,3.274,PBCC,10411104
1377,22-Nov-2013,7:00:00,3.327,PBCC,10411104
1378,22-Nov-2013,7:30:00,3.354,PBCC,10411104
1379,22-Nov-2013,8:00:00,3.380,PBCC,10411104
1380,22-Nov-2013,8:30:00,3.433,PBCC,10411104
1381,22-Nov-2013,9:00:00,3.485,PBCC,10411104
1382,22-Nov-2013,9:30:00,3.538,PBCC,10411104
1383,22-Nov-2013,10:00:00,3.591,PBCC,10411104
1384,22-Nov-2013,10:30:00,3.643,PBCC,10411104
1385,22-Nov-2013,11:00:00,3.696,PBCC,10411104
1386,22-Nov-2013,11:30:00,3.722,PBCC,10411104
1387,22-Nov-2013,12:00:00,3.801,PBCC,10411104
1388,22-Nov-2013,12:30:00,3.854,PBCC,10411104
1389,22-Nov-2013,13:00:00,3.906,PBCC,10411104
1390,22-Nov-2013,13:30:00,3.958,PBCC,10411104
1391,22-Nov-2013,14:00:00,4.037,PBCC,10411104
1392,22-Nov-2013,14:30:00,4.115,PBCC,10411104
1393,22-Nov-2013,15:00:00,4.168,PBCC,10411104
1394,22-Nov-2013,15:30:00,4.246,PBCC,10411104
1395,22-Nov-2013,16:00:00,4.324,PBCC,10411104
1396,22-Nov-2013,16:30:00,4.376,PBCC,10411104
1397,22-Nov-2013,17:00:00,4.402,PBCC,10411104
1398,22-Nov-2013,17:30:00,4.454,PBCC,10411104
1399,22-Nov-2013,18:00:00,4.480,PBCC,10411104
1400,22-Nov-2013,18:30:00,4.532,PBCC,10411104
1401,22-Nov-2013,19:00:00,4.584,PBCC,10411104
1402,22-Nov-2013,19:30:00,4.610,PBCC,10411104
1403,22-Nov-2013,20:00:00,4.662,PBCC,10411104
1404,22-Nov-2013,20:30:00,4.714,PBCC,10411104
1405,22-Nov-2013,21:00:00,4.740,PBCC,10411104
1406,22-Nov-2013,21:30:00,4.740,PBCC,10411104
1407,22-Nov-2013,22:00:00,4.792,PBCC,10411104
1408,22-Nov-2013,22:30:00,4.818,PBCC,10411104
1409,22-Nov-2013,23:00:00,4.844,PBCC,10411104
1410,22-Nov-2013,23:30:00,4.895,PBCC,10411104
1411,23-Nov-2013,0:00:00,4.921,PBCC,10411104
1412,23-Nov-2013,0:30:00,4.947,PBCC,10411104
1413,23-Nov-2013,1:00:00,4.999,PBCC,10411104
1414,23-Nov-2013,1:30:00,5.024,PBCC,10411104
1415,23-Nov-2013,2:00:00,5.050,PBCC,10411104
1416,23-Nov-2013,2:30:00,5.050,PBCC,10411104
1417,23-Nov-2013,3:00:00,5.050,PBCC,10411104
1418,23-Nov-2013,3:30:00,5.024,PBCC,10411104
1419,23-Nov-2013,4:00:00,5.050,PBCC,10411104
1420,23-Nov-2013,4:30:00,4.999,PBCC,10411104
1421,23-Nov-2013,5:00:00,4.999,PBCC,10411104
1422,23-Nov-2013,5:30:00,4.973,PBCC,10411104
1423,23-Nov-2013,6:00:00,4.947,PBCC,10411104
1424,23-Nov-2013,6:30:00,4.895,PBCC,10411104
1425,23-Nov-2013,7:00:00,4.844,PBCC,10411104
1426,23-Nov-2013,7:30:00,4.818,PBCC,10411104
1427,23-Nov-2013,8:00:00,4.792,PBCC,10411104
1428,23-Nov-2013,8:30:00,4.740,PBCC,10411104
1429,23-Nov-2013,9:00:00,4.688,PBCC,10411104
1430,23-Nov-2013,9:30:00,4.662,PBCC,10411104
1431,23-Nov-2013,10:00:00,4.662,PBCC,10411104
1432,23-Nov-2013,10:30:00,4.662,PBCC,10411104
1433,23-Nov-2013,11:00:00,4.688,PBCC,10411104
1434,23-Nov-2013,11:30:00,4.766,PBCC,10411104
1435,23-Nov-2013,12:00:00,4.844,PBCC,10411104
1436,23-Nov-2013,12:30:00,4.895,PBCC,10411104
1437,23-Nov-2013,13:00:00,4.895,PBCC,10411104
1438,23-Nov-2013,13:30:00,4.921,PBCC,10411104
1439,23-Nov-2013,14:00:00,4.895,PBCC,10411104
1440,23-Nov-2013,14:30:00,4.895,PBCC,10411104
1441,23-Nov-2013,15:00:00,4.895,PBCC,10411104
1442,23-Nov-2013,15:30:00,4.869,PBCC,10411104
1443,23-Nov-2013,16:00:00,4.818,PBCC,10411104
1444,23-Nov-2013,16:30:00,4.766,PBCC,10411104
1445,23-Nov-2013,17:00:00,4.688,PBCC,10411104
1446,23-Nov-2013,17:30:00,4.636,PBCC,10411104
1447,23-Nov-2013,18:00:00,4.584,PBCC,10411104
1448,23-Nov-2013,18:30:00,4.532,PBCC,10411104
1449,23-Nov-2013,19:00:00,4.532,PBCC,10411104
1450,23-Nov-2013,19:30:00,4.506,PBCC,10411104
1451,23-Nov-2013,20:00:00,4.454,PBCC,10411104
1452,23-Nov-2013,20:30:00,4.428,PBCC,10411104
1453,23-Nov-2013,21:00:00,4.376,PBCC,10411104
1454,23-Nov-2013,21:30:00,4.298,PBCC,10411104
1455,23-Nov-2013,22:00:00,4.194,PBCC,10411104
1456,23-Nov-2013,22:30:00,4.141,PBCC,10411104
1457,23-Nov-2013,23:00:00,4.037,PBCC,10411104
1458,23-Nov-2013,23:30:00,3.958,PBCC,10411104
1459,24-Nov-2013,0:00:00,3.854,PBCC,10411104
1460,24-Nov-2013,0:30:00,3.801,PBCC,10411104
1461,24-Nov-2013,1:00:00,3.696,PBCC,10411104
1462,24-Nov-2013,1:30:00,3.617,PBCC,10411104
1463,24-Nov-2013,2:00:00,3.459,PBCC,10411104
1464,24-Nov-2013,2:30:00,3.380,PBCC,10411104
1465,24-Nov-2013,3:00:00,3.301,PBCC,10411104
1466,24-Nov-2013,3:30:00,3.168,PBCC,10411104
1467,24-Nov-2013,4:00:00,3.036,PBCC,10411104
1468,24-Nov-2013,4:30:00,2.903,PBCC,10411104
1469,24-Nov-2013,5:00:00,2.823,PBCC,10411104
1470,24-Nov-2013,5:30:00,2.717,PBCC,10411104
1471,24-Nov-2013,6:00:00,2.610,PBCC,10411104
1472,24-Nov-2013,6:30:00,2.557,PBCC,10411104
1473,24-Nov-2013,7:00:00,2.423,PBCC,10411104
1474,24-Nov-2013,7:30:00,2.370,PBCC,10411104
1475,24-Nov-2013,8:00:00,2.289,PBCC,10411104
