Date,Time,Water Temp C,Water RowID,SiteID,Water LoggerID,Date Time
26-Jun-13,00:30,21.963,,HRCC,9734130,2013-06-26 00:30
26-Jun-13,01:00,21.867,,HRCC,9734130,2013-06-26 01:00
26-Jun-13,01:30,21.795,,HRCC,9734130,2013-06-26 01:30
26-Jun-13,02:00,21.724,,HRCC,9734130,2013-06-26 02:00
26-Jun-13,02:30,21.652,,HRCC,9734130,2013-06-26 02:30
26-Jun-13,03:00,21.557,,HRCC,9734130,2013-06-26 03:00
26-Jun-13,03:30,21.461,,HRCC,9734130,2013-06-26 03:30
26-Jun-13,04:00,21.342,,HRCC,9734130,2013-06-26 04:00
26-Jun-13,04:30,21.223,,HRCC,9734130,2013-06-26 04:30
26-Jun-13,05:00,21.127,,HRCC,9734130,2013-06-26 05:00
26-Jun-13,05:30,21.008,,HRCC,9734130,2013-06-26 05:30
26-Jun-13,06:00,20.889,,HRCC,9734130,2013-06-26 06:00
26-Jun-13,06:30,20.77,,HRCC,9734130,2013-06-26 06:30
26-Jun-13,07:00,20.674,,HRCC,9734130,2013-06-26 07:00
26-Jun-13,07:30,20.579,,HRCC,9734130,2013-06-26 07:30
26-Jun-13,08:00,20.531,,HRCC,9734130,2013-06-26 08:00
26-Jun-13,08:30,20.507,,HRCC,9734130,2013-06-26 08:30
26-Jun-13,09:00,20.531,,HRCC,9734130,2013-06-26 09:00
26-Jun-13,09:30,20.531,,HRCC,9734130,2013-06-26 09:30
26-Jun-13,10:00,20.603,,HRCC,9734130,2013-06-26 10:00
26-Jun-13,10:30,20.65,,HRCC,9734130,2013-06-26 10:30
26-Jun-13,11:00,20.841,,HRCC,9734130,2013-06-26 11:00
26-Jun-13,11:30,21.056,,HRCC,9734130,2013-06-26 11:30
26-Jun-13,12:00,21.223,,HRCC,9734130,2013-06-26 12:00
26-Jun-13,12:30,21.533,,HRCC,9734130,2013-06-26 12:30
26-Jun-13,13:00,21.676,,HRCC,9734130,2013-06-26 13:00
26-Jun-13,13:30,21.795,,HRCC,9734130,2013-06-26 13:30
26-Jun-13,14:00,21.939,,HRCC,9734130,2013-06-26 14:00
26-Jun-13,14:30,22.058,,HRCC,9734130,2013-06-26 14:30
26-Jun-13,15:00,22.106,,HRCC,9734130,2013-06-26 15:00
26-Jun-13,15:30,22.202,,HRCC,9734130,2013-06-26 15:30
26-Jun-13,16:00,22.274,,HRCC,9734130,2013-06-26 16:00
26-Jun-13,16:30,22.298,,HRCC,9734130,2013-06-26 16:30
26-Jun-13,17:00,22.321,,HRCC,9734130,2013-06-26 17:00
26-Jun-13,17:30,22.345,,HRCC,9734130,2013-06-26 17:30
26-Jun-13,18:00,22.345,,HRCC,9734130,2013-06-26 18:00
26-Jun-13,18:30,22.345,,HRCC,9734130,2013-06-26 18:30
26-Jun-13,19:00,22.369,,HRCC,9734130,2013-06-26 19:00
26-Jun-13,19:30,22.321,,HRCC,9734130,2013-06-26 19:30
26-Jun-13,20:00,22.298,,HRCC,9734130,2013-06-26 20:00
26-Jun-13,20:30,22.25,,HRCC,9734130,2013-06-26 20:30
26-Jun-13,21:00,22.202,,HRCC,9734130,2013-06-26 21:00
26-Jun-13,21:30,22.13,,HRCC,9734130,2013-06-26 21:30
26-Jun-13,22:00,22.058,,HRCC,9734130,2013-06-26 22:00
26-Jun-13,22:30,21.963,,HRCC,9734130,2013-06-26 22:30
26-Jun-13,23:00,21.867,,HRCC,9734130,2013-06-26 23:00
26-Jun-13,23:30,21.748,,HRCC,9734130,2013-06-26 23:30
27-Jun-13,00:00,21.652,,HRCC,9734130,2013-06-27 00:00
27-Jun-13,00:30,21.557,,HRCC,9734130,2013-06-27 00:30
27-Jun-13,01:00,21.437,,HRCC,9734130,2013-06-27 01:00
27-Jun-13,01:30,21.318,,HRCC,9734130,2013-06-27 01:30
27-Jun-13,02:00,21.199,,HRCC,9734130,2013-06-27 02:00
27-Jun-13,02:30,21.079,,HRCC,9734130,2013-06-27 02:30
