GageID,SiteID,Date.Time,Water.Temp.C,Air.Temp.C,Discharge.ft3/s,Water.Level.ft,Water.Temp.C_cd,Air.Temp.C_cd,Discharge.ft3/s_cd,Water.Level.ft_cd
1187300,HRCC,12/7/2013 14:00,2.6,0.6,39,1.86,P,P,P,P
1187300,HRCC,12/7/2013 14:15,2.6,0.4,39,1.86,P,P,P,P
1187300,HRCC,12/7/2013 14:30,2.5,0.6,39,1.86,P,P,P,P
1187300,HRCC,12/7/2013 14:45,2.5,0.3,38,1.85,P,P,P,P
1187300,HRCC,12/7/2013 15:00,2.5,0.2,38,1.85,P,P,P,P
1187300,HRCC,12/7/2013 15:15,2.4,-0.1,38,1.85,P,P,P,P
1187300,HRCC,12/7/2013 15:30,2.4,-0.2,38,1.84,P,P,P,P
1187300,HRCC,12/7/2013 15:45,2.4,-0.4,38,1.84,P,P,P,P
1187300,HRCC,12/7/2013 16:00,2.4,-0.6,38,1.84,P,P,P,P
1187300,HRCC,12/7/2013 16:15,2.4,-0.9,38,1.84,P,P,P,P
1187300,HRCC,12/7/2013 16:30,2.4,-1.3,38,1.83,P,P,P,P
1187300,HRCC,12/7/2013 16:45,2.3,-1.2,38,1.83,P,P,P,P
1187300,HRCC,12/7/2013 17:00,2.3,-1.5,37,1.82,P,P,P,P
1187300,HRCC,12/7/2013 17:15,2.2,-1.7,37,1.82,P,P,P,P
1187300,HRCC,12/7/2013 17:30,2.2,-2,37,1.82,P,P,P,P
1187300,HRCC,12/7/2013 17:45,2.2,-2.3,37,1.81,P,P,P,P
1187300,HRCC,12/7/2013 18:00,2.2,-2.5,37,1.81,P,P,P,P
1187300,HRCC,12/7/2013 18:15,2.1,-2.8,37,1.81,P,P,P,P
1187300,HRCC,12/7/2013 18:30,2.1,-2.9,37,1.8,P,P,P,P
1187300,HRCC,12/7/2013 18:45,2,-3.1,37,1.8,P,P,P,P
1187300,HRCC,12/7/2013 19:00,2,-3.4,37,1.8,P,P,P,P
1187300,HRCC,12/7/2013 19:15,2,-3.6,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 19:30,1.9,-3.7,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 19:45,1.9,-3.8,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 20:00,1.8,-4,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 20:15,1.8,-4.1,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 20:30,1.8,-4.3,36,1.79,P,P,P,P
1187300,HRCC,12/7/2013 20:45,1.8,-4.4,36,1.78,P,P,P,P
1187300,HRCC,12/7/2013 21:00,1.7,-4.3,36,1.78,P,P,P,P
1187300,HRCC,12/7/2013 21:15,1.7,-4.2,36,1.78,P,P,P,P
1187300,HRCC,12/7/2013 21:30,1.7,-4.2,36,1.77,P,P,P,P
1187300,HRCC,12/7/2013 21:45,1.6,-4.1,36,1.76,P,P,P,P
1187300,HRCC,12/7/2013 22:00,1.6,-4.1,36,1.76,P,P,P,P
1187300,HRCC,12/7/2013 22:15,1.6,-3.3,35,1.75,P,P,P,P
1187300,HRCC,12/7/2013 22:30,1.6,-3.5,35,1.75,P,P,P,P
1187300,HRCC,12/7/2013 22:45,1.5,-3.7,35,1.74,P,P,P,P
1187300,HRCC,12/7/2013 23:00,1.5,-3.6,35,1.73,P,P,P,P
1187300,HRCC,12/7/2013 23:15,1.5,-3.4,35,1.73,P,P,P,P
1187300,HRCC,12/7/2013 23:30,1.5,-3.7,35,1.73,P,P,P,P
1187300,HRCC,12/7/2013 23:45,1.5,-3.9,34,1.72,P,P,P,P
1187300,HRCC,12/8/2013 0:00,1.4,-3.7,34,1.72,P,P,P,P
1187300,HRCC,12/8/2013 0:15,1.4,-3.9,34,1.71,P,P,P,P
1187300,HRCC,12/8/2013 0:30,1.4,-3.5,34,1.71,P,P,P,P
1187300,HRCC,12/8/2013 0:45,1.4,-3.8,34,1.71,P,P,P,P
1187300,HRCC,12/8/2013 1:00,1.3,-4.1,34,1.7,P,P,P,P
1187300,HRCC,12/8/2013 1:15,1.3,-4.4,34,1.7,P,P,P,P
1187300,HRCC,12/8/2013 1:30,1.3,-4.7,33,1.69,P,P,P,P
1187300,HRCC,12/8/2013 1:45,1.2,-5,33,1.69,P,P,P,P
1187300,HRCC,12/8/2013 2:00,1.2,-5.3,33,1.69,P,P,P,P
1187300,HRCC,12/8/2013 2:15,1.2,-5.6,33,1.68,P,P,P,P
1187300,HRCC,12/8/2013 2:30,1.1,-5.8,33,1.68,P,P,P,P
1187300,HRCC,12/8/2013 2:45,1.1,-5.8,33,1.68,P,P,P,P
1187300,HRCC,12/8/2013 3:00,1.1,-5.8,33,1.67,P,P,P,P
1187300,HRCC,12/8/2013 3:15,1,-5.7,33,1.67,P,P,P,P
1187300,HRCC,12/8/2013 3:30,1,-5.6,33,1.67,P,P,P,P
1187300,HRCC,12/8/2013 3:45,1,-5.8,32,1.66,P,P,P,P
1187300,HRCC,12/8/2013 4:00,0.9,-6.1,32,1.66,P,P,P,P
1187300,HRCC,12/8/2013 4:15,0.9,-6.3,32,1.65,P,P,P,P
1187300,HRCC,12/8/2013 4:30,0.9,-6.5,32,1.65,P,P,P,P
1187300,HRCC,12/8/2013 4:45,0.8,-6.6,32,1.65,P,P,P,P
1187300,HRCC,12/8/2013 5:00,0.8,-6.7,32,1.64,P,P,P,P
1187300,HRCC,12/8/2013 5:15,0.8,-6.9,32,1.64,P,P,P,P
1187300,HRCC,12/8/2013 5:30,0.7,-7,32,1.64,P,P,P,P
1187300,HRCC,12/8/2013 5:45,0.7,-7.1,32,1.63,P,P,P,P
1187300,HRCC,12/8/2013 6:00,0.7,-7.2,32,1.63,P,P,P,P
1187300,HRCC,12/8/2013 6:15,0.6,-7.2,31,1.62,P,P,P,P
1187300,HRCC,12/8/2013 6:30,0.6,-7.1,31,1.62,P,P,P,P
1187300,HRCC,12/8/2013 6:45,0.6,-7.1,31,1.62,P,P,P,P
1187300,HRCC,12/8/2013 7:00,0.5,-7,31,1.61,P,P,P,P
1187300,HRCC,12/8/2013 7:15,0.5,-6.8,31,1.61,P,P,P,P
1187300,HRCC,12/8/2013 7:30,0.5,-6.6,31,1.6,P,P,P,P
1187300,HRCC,12/8/2013 7:45,0.5,-6.2,31,1.6,P,P,P,P
1187300,HRCC,12/8/2013 8:00,0.5,-5.7,31,1.6,P,P,P,P
1187300,HRCC,12/8/2013 8:15,0.5,-5.4,31,1.6,P,P,P,P
1187300,HRCC,12/8/2013 8:30,0.5,-5.1,30,1.59,P,P,P,P
1187300,HRCC,12/8/2013 8:45,0.5,-4.8,30,1.59,P,P,P,P
1187300,HRCC,12/8/2013 9:00,0.5,-4.5,30,1.59,P,P,P,P
1187300,HRCC,12/8/2013 9:15,0.5,-4.2,30,1.58,P,P,P,P
1187300,HRCC,12/8/2013 9:30,0.5,-3.8,30,1.58,P,P,P,P
1187300,HRCC,12/8/2013 9:45,0.5,-3.4,30,1.58,P,P,P,P
1187300,HRCC,12/8/2013 10:00,0.6,-3,30,1.58,P,P,P,P
1187300,HRCC,12/8/2013 10:15,0.6,-2.5,30,1.57,P,P,P,P
1187300,HRCC,12/8/2013 10:30,0.6,-2.3,30,1.57,P,P,P,P
1187300,HRCC,12/8/2013 10:45,0.6,-2.1,30,1.56,P,P,P,P
1187300,HRCC,12/8/2013 11:00,0.6,-2.2,30,1.56,P,P,P,P
1187300,HRCC,12/8/2013 11:15,0.7,-2,29,1.55,P,P,P,P
1187300,HRCC,12/8/2013 11:30,0.7,-2,29,1.55,P,P,P,P
1187300,HRCC,12/8/2013 11:45,0.7,-1.9,29,1.55,P,P,P,P
1187300,HRCC,12/8/2013 12:00,0.7,-1.8,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 12:15,0.8,-1.7,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 12:30,0.8,-1.5,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 12:45,0.8,-1.6,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 13:00,0.8,-1.6,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 13:15,0.8,-1.4,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 13:30,0.8,-1.2,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 13:45,0.9,-1.4,29,1.54,P,P,P,P
1187300,HRCC,12/8/2013 14:00,0.9,-1.5,29,1.53,P,P,P,P
1187300,HRCC,12/8/2013 14:15,0.9,-1.6,29,1.53,P,P,P,P
1187300,HRCC,12/8/2013 14:30,0.9,-1.6,29,1.53,P,P,P,P
1187300,HRCC,12/8/2013 14:45,0.9,-1.7,29,1.53,P,P,P,P
1187300,HRCC,12/8/2013 15:00,0.9,-1.8,28,1.52,P,P,P,P
1187300,HRCC,12/8/2013 15:15,0.9,-1.7,28,1.52,P,P,P,P
1187300,HRCC,12/8/2013 15:30,0.9,-1.8,28,1.52,P,P,P,P
1187300,HRCC,12/8/2013 15:45,0.9,-1.8,28,1.51,P,P,P,P
1187300,HRCC,12/8/2013 16:00,0.9,-2,28,1.51,P,P,P,P
1187300,HRCC,12/8/2013 16:15,0.9,-2.1,28,1.51,P,P,P,P
1187300,HRCC,12/8/2013 16:30,0.9,-2.2,28,1.51,P,P,P,P
1187300,HRCC,12/8/2013 16:45,0.8,-2.3,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 17:00,0.8,-2.3,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 17:15,0.9,-2.4,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 17:30,0.8,-2.5,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 17:45,0.8,-2.6,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 18:00,0.8,-2.7,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 18:15,0.8,-2.7,28,1.5,P,P,P,P
1187300,HRCC,12/8/2013 18:30,0.8,-2.9,27,1.49,P,P,P,P
1187300,HRCC,12/8/2013 18:45,0.8,-3.1,27,1.49,P,P,P,P
1187300,HRCC,12/8/2013 19:00,0.8,-3,27,1.49,P,P,P,P
1187300,HRCC,12/8/2013 19:15,0.8,-2.9,27,1.49,P,P,P,P
1187300,HRCC,12/8/2013 19:30,0.8,-2.9,27,1.48,P,P,P,P
1187300,HRCC,12/8/2013 19:45,0.8,-2.8,27,1.48,P,P,P,P
1187300,HRCC,12/8/2013 20:00,0.8,-2.8,27,1.48,P,P,P,P
1187300,HRCC,12/8/2013 20:15,0.8,-2.9,27,1.48,P,P,P,P
1187300,HRCC,12/8/2013 20:30,0.8,-2.8,27,1.47,P,P,P,P
1187300,HRCC,12/8/2013 20:45,0.8,-2.8,27,1.47,P,P,P,P
1187300,HRCC,12/8/2013 21:00,0.8,-2.8,27,1.47,P,P,P,P
1187300,HRCC,12/8/2013 21:15,0.8,-2.8,27,1.47,P,P,P,P
1187300,HRCC,12/8/2013 21:30,0.8,-2.8,27,1.46,P,P,P,P
1187300,HRCC,12/8/2013 21:45,0.8,-2.7,27,1.46,P,P,P,P
1187300,HRCC,12/8/2013 22:00,0.8,-2.8,27,1.46,P,P,P,P
1187300,HRCC,12/8/2013 22:15,0.8,-2.8,27,1.46,P,P,P,P
1187300,HRCC,12/8/2013 22:30,0.8,-2.8,27,1.46,P,P,P,P
1187300,HRCC,12/8/2013 22:45,0.8,-2.8,26,1.45,P,P,P,P
1187300,HRCC,12/8/2013 23:00,0.8,-2.8,26,1.45,P,P,P,P
1187300,HRCC,12/8/2013 23:15,0.8,-2.8,26,1.45,P,P,P,P
1187300,HRCC,12/8/2013 23:30,0.8,-2.8,26,1.45,P,P,P,P
1187300,HRCC,12/8/2013 23:45,0.8,-2.8,26,1.45,P,P,P,P
1187300,HRCC,12/9/2013 0:00,0.8,-2.8,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 0:15,0.8,-2.8,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 0:30,0.8,-3.1,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 0:45,0.7,-3.3,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 1:00,0.7,-3.5,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 1:15,0.7,-3.7,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 1:30,0.7,-3.9,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 1:45,0.7,-3.8,26,1.44,P,P,P,P
1187300,HRCC,12/9/2013 2:00,0.6,-3.9,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 2:15,0.6,-3.8,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 2:30,0.6,-3.7,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 2:45,0.6,-3.7,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 3:00,0.5,-3.8,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 3:15,0.5,-3.9,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 3:30,0.5,-3.8,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 3:45,0.5,-3.9,26,1.43,P,P,P,P
1187300,HRCC,12/9/2013 4:00,0.5,-4,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 4:15,0.5,-3.8,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 4:30,0.5,-3.8,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 4:45,0.5,-3.8,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 5:00,0.5,-3.7,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 5:15,0.5,-3.5,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 5:30,0.5,-3.6,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 5:45,0.5,-3.6,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 6:00,0.5,-3.5,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 6:15,0.5,-3.5,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 6:30,0.5,-3.4,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 6:45,0.5,-3.3,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 7:00,0.5,-3.1,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 7:15,0.4,-2.8,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 7:30,0.4,-2.8,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 7:45,0.4,-2.7,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 8:00,0.3,-2.4,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 8:15,0.3,-2,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 8:30,0.3,-1.9,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 8:45,0.3,-1.7,26,1.42,P,P,P,P
1187300,HRCC,12/9/2013 9:00,0.3,-1.5,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 9:15,0.4,-1.4,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 9:30,0.4,-1.1,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 9:45,0.4,-0.9,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 10:00,0.5,-0.9,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 10:15,0.5,-0.8,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 10:30,0.5,-0.5,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 10:45,0.6,-0.4,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 11:00,0.6,-0.2,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 11:15,0.7,-0.1,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 11:30,0.7,0,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 11:45,0.7,0.1,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 12:00,0.8,0.2,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 12:15,0.8,0.2,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 12:30,0.8,0.2,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 12:45,0.8,0.4,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 13:00,0.9,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 13:15,0.9,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 13:30,0.9,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 13:45,0.9,0.4,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 14:00,0.9,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 14:15,1,0.3,25,1.41,P,P,P,P
1187300,HRCC,12/9/2013 14:30,1,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 14:45,1,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 15:00,1,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 15:15,1,0.3,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 15:30,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 15:45,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 16:00,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 16:15,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 16:30,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 16:45,1.1,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 17:00,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 17:15,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 17:30,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 17:45,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 18:00,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 18:15,1.2,0.2,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 18:30,1.2,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 18:45,1.2,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 19:00,1.3,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 19:15,1.2,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 19:30,1.3,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 19:45,1.3,0.2,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 20:00,1.3,0.1,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 20:15,1.3,0.1,25,1.4,P,P,P,P
1187300,HRCC,12/9/2013 20:30,1.3,0.1,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 20:45,1.4,0,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 21:00,1.3,-0.1,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 21:15,1.3,-0.1,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 21:30,1.3,-0.3,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 21:45,1.3,-0.5,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 22:00,1.3,-0.6,25,1.39,P,P,P,P
1187300,HRCC,12/9/2013 22:15,1.3,-0.8,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 22:30,1.3,-0.9,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 22:45,1.3,-1.1,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 23:00,1.3,-1.3,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 23:15,1.3,-1.4,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 23:30,1.3,-1.5,24,1.38,P,P,P,P
1187300,HRCC,12/9/2013 23:45,1.3,-1.7,24,1.38,P,P,P,P
1187300,HRCC,12/10/2013 0:00,1.3,-1.8,24,1.38,P,P,P,P
1187300,HRCC,12/10/2013 0:15,1.2,-2,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 0:30,1.2,-2.1,24,1.38,P,P,P,P
1187300,HRCC,12/10/2013 0:45,1.2,-2.2,24,1.38,P,P,P,P
1187300,HRCC,12/10/2013 1:00,1.2,-2.3,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 1:15,1.2,-2.4,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 1:30,1.2,-2.5,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 1:45,1.2,-2.5,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 2:00,1.2,-2.4,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 2:15,1.2,-2.4,24,1.37,P,P,P,P
1187300,HRCC,12/10/2013 2:30,1.2,-2.3,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 2:45,1.2,-2.2,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 3:00,1.2,-2.1,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 3:15,1.2,-2.1,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 3:30,1.2,-2.1,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 3:45,1.2,-2,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 4:00,1.2,-2,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 4:15,1.2,-2,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 4:30,1.2,-1.9,24,1.36,P,P,P,P
1187300,HRCC,12/10/2013 4:45,1.2,-1.8,24,1.35,P,P,P,P
1187300,HRCC,12/10/2013 5:00,1.2,-1.9,24,1.35,P,P,P,P
1187300,HRCC,12/10/2013 5:15,1.3,-1.8,24,1.35,P,P,P,P
1187300,HRCC,12/10/2013 5:30,1.2,-1.7,24,1.35,P,P,P,P
1187300,HRCC,12/10/2013 5:45,1.3,-1.7,24,1.35,P,P,P,P
1187300,HRCC,12/10/2013 6:00,1.3,-1.5,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 6:15,1.3,-1.5,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 6:30,1.3,-1.4,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 6:45,1.3,-1.4,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 7:00,1.3,-1.3,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 7:15,1.3,-1.2,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 7:30,1.3,-1.1,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 7:45,1.4,-1,23,1.34,P,P,P,P
1187300,HRCC,12/10/2013 8:00,1.4,-0.9,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 8:15,1.4,-0.8,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 8:30,1.4,-0.8,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 8:45,1.4,-0.7,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 9:00,1.4,-0.6,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 9:15,1.4,-0.5,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 9:30,1.4,-0.3,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 9:45,1.4,-0.2,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 10:00,1.5,-0.1,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 10:15,1.5,-0.2,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 10:30,1.5,0.1,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 10:45,1.5,0.3,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 11:00,1.6,0.5,23,1.33,P,P,P,P
1187300,HRCC,12/10/2013 11:15,1.6,0.5,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 11:30,1.6,0.6,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 11:45,1.6,0.5,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 12:00,1.6,0.2,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 12:15,1.7,0.2,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 12:30,1.7,0.1,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 12:45,1.7,-0.1,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 13:00,1.7,-0.3,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 13:15,1.7,-0.4,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 13:30,1.6,-0.6,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 13:45,1.6,-0.9,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 14:00,1.6,-1.2,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 14:15,1.6,-1.1,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 14:30,1.5,-1.1,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 14:45,1.5,-0.9,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 15:00,1.5,-1,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 15:15,1.5,-0.9,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 15:30,1.5,-1.3,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 15:45,1.5,-1.9,23,1.32,P,P,P,P
1187300,HRCC,12/10/2013 16:00,1.5,-2.1,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 16:15,1.5,-2.3,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 16:30,1.5,-2.4,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 16:45,1.4,-2.6,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 17:00,1.4,-2.9,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 17:15,1.4,-3,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 17:30,1.4,-3,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 17:45,1.3,-3,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 18:00,1.3,-3.1,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 18:15,1.3,-3.2,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 18:30,1.3,-3.4,23,1.31,P,P,P,P
1187300,HRCC,12/10/2013 18:45,1.2,-3.5,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 19:00,1.2,-3.8,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 19:15,1.2,-4.3,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 19:30,1.1,-4.9,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 19:45,1.1,-5.3,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 20:00,1,-5.7,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 20:15,1,-6,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 20:30,0.9,-6.2,22,1.3,P,P,P,P
1187300,HRCC,12/10/2013 20:45,0.9,-6.4,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 21:00,0.8,-6.6,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 21:15,0.8,-6.4,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 21:30,0.8,-6.1,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 21:45,0.8,-5.8,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 22:00,0.7,-5.6,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 22:15,0.7,-5.7,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 22:30,0.7,-5.9,22,1.29,P,P,P,P
1187300,HRCC,12/10/2013 22:45,0.6,-6.1,22,1.28,P,P,P,P
1187300,HRCC,12/10/2013 23:00,0.6,-6.2,22,1.28,P,P,P,P
1187300,HRCC,12/10/2013 23:15,0.6,-6.6,22,1.28,P,P,P,P
