Water RowID,Date, Time,Water Temp C,SiteID,Water LoggerID,Date Time
5828,17-Feb-13,00:30:00,1.832,PBCC,10000520,2013-02-17 00:30
5829,17-Feb-13,01:00:00,1.778,PBCC,10000520,2013-02-17 01:00
5830,17-Feb-13,01:30:00,1.724,PBCC,10000520,2013-02-17 01:30
5831,17-Feb-13,02:00:00,1.643,PBCC,10000520,2013-02-17 02:00
5832,17-Feb-13,02:30:00,1.615,PBCC,10000520,2013-02-17 02:30
5833,17-Feb-13,03:00:00,1.561,PBCC,10000520,2013-02-17 03:00
5834,17-Feb-13,03:30:00,1.48,PBCC,10000520,2013-02-17 03:30
5835,17-Feb-13,04:00:00,1.425,PBCC,10000520,2013-02-17 04:00
5836,17-Feb-13,04:30:00,1.344,PBCC,10000520,2013-02-17 04:30
5837,17-Feb-13,05:00:00,1.289,PBCC,10000520,2013-02-17 05:00
5838,17-Feb-13,05:30:00,1.235,PBCC,10000520,2013-02-17 05:30
5839,17-Feb-13,06:00:00,1.153,PBCC,10000520,2013-02-17 06:00
5840,17-Feb-13,06:30:00,1.099,PBCC,10000520,2013-02-17 06:30
5841,17-Feb-13,07:00:00,1.017,PBCC,10000520,2013-02-17 07:00
5842,17-Feb-13,07:30:00,0.962,PBCC,10000520,2013-02-17 07:30
5843,17-Feb-13,08:00:00,0.88,PBCC,10000520,2013-02-17 08:00
5844,17-Feb-13,08:30:00,0.797,PBCC,10000520,2013-02-17 08:30
5845,17-Feb-13,09:00:00,0.742,PBCC,10000520,2013-02-17 09:00
5846,17-Feb-13,09:30:00,0.715,PBCC,10000520,2013-02-17 09:30
5847,17-Feb-13,10:00:00,0.687,PBCC,10000520,2013-02-17 10:00
5848,17-Feb-13,10:30:00,0.66,PBCC,10000520,2013-02-17 10:30
5849,17-Feb-13,11:00:00,0.66,PBCC,10000520,2013-02-17 11:00
5850,17-Feb-13,11:30:00,0.687,PBCC,10000520,2013-02-17 11:30
5851,17-Feb-13,12:00:00,0.687,PBCC,10000520,2013-02-17 12:00
5852,17-Feb-13,12:30:00,0.715,PBCC,10000520,2013-02-17 12:30
5853,17-Feb-13,13:00:00,0.77,PBCC,10000520,2013-02-17 13:00
5854,17-Feb-13,13:30:00,0.797,PBCC,10000520,2013-02-17 13:30
5855,17-Feb-13,14:00:00,0.852,PBCC,10000520,2013-02-17 14:00
5856,17-Feb-13,14:30:00,0.852,PBCC,10000520,2013-02-17 14:30
5857,17-Feb-13,15:00:00,0.88,PBCC,10000520,2013-02-17 15:00
5858,17-Feb-13,15:30:00,0.88,PBCC,10000520,2013-02-17 15:30
5859,17-Feb-13,16:00:00,0.907,PBCC,10000520,2013-02-17 16:00
5860,17-Feb-13,16:30:00,0.88,PBCC,10000520,2013-02-17 16:30
5861,17-Feb-13,17:00:00,0.88,PBCC,10000520,2013-02-17 17:00
5862,17-Feb-13,17:30:00,0.825,PBCC,10000520,2013-02-17 17:30
5863,17-Feb-13,18:00:00,0.77,PBCC,10000520,2013-02-17 18:00
5864,17-Feb-13,18:30:00,0.715,PBCC,10000520,2013-02-17 18:30
5865,17-Feb-13,19:00:00,0.66,PBCC,10000520,2013-02-17 19:00
5866,17-Feb-13,19:30:00,0.577,PBCC,10000520,2013-02-17 19:30
5867,17-Feb-13,20:00:00,0.522,PBCC,10000520,2013-02-17 20:00
5868,17-Feb-13,20:30:00,0.439,PBCC,10000520,2013-02-17 20:30
5869,17-Feb-13,21:00:00,0.384,PBCC,10000520,2013-02-17 21:00
5870,17-Feb-13,21:30:00,0.329,PBCC,10000520,2013-02-17 21:30
5871,17-Feb-13,22:00:00,0.246,PBCC,10000520,2013-02-17 22:00
5872,17-Feb-13,22:30:00,0.19,PBCC,10000520,2013-02-17 22:30
5873,17-Feb-13,23:00:00,0.135,PBCC,10000520,2013-02-17 23:00
5874,17-Feb-13,23:30:00,0.079,PBCC,10000520,2013-02-17 23:30
5875,18-Feb-13,00:00:00,0.051,PBCC,10000520,2013-02-18 00:00
5876,18-Feb-13,00:30:00,0.024,PBCC,10000520,2013-02-18 00:30
5877,18-Feb-13,01:00:00,-0.004,PBCC,10000520,2013-02-18 01:00
5878,18-Feb-13,01:30:00,-0.004,PBCC,10000520,2013-02-18 01:30
5879,18-Feb-13,02:00:00,-0.004,PBCC,10000520,2013-02-18 02:00
5880,18-Feb-13,02:30:00,0.024,PBCC,10000520,2013-02-18 02:30
5881,18-Feb-13,03:00:00,0.024,PBCC,10000520,2013-02-18 03:00
5882,18-Feb-13,03:30:00,0.024,PBCC,10000520,2013-02-18 03:30
5883,18-Feb-13,04:00:00,0.024,PBCC,10000520,2013-02-18 04:00
5884,18-Feb-13,04:30:00,0.024,PBCC,10000520,2013-02-18 04:30
5885,18-Feb-13,05:00:00,0.024,PBCC,10000520,2013-02-18 05:00
5886,18-Feb-13,05:30:00,0.024,PBCC,10000520,2013-02-18 05:30
5887,18-Feb-13,06:00:00,0.024,PBCC,10000520,2013-02-18 06:00
5888,18-Feb-13,06:30:00,0.024,PBCC,10000520,2013-02-18 06:30
5889,18-Feb-13,07:00:00,0.024,PBCC,10000520,2013-02-18 07:00
5890,18-Feb-13,07:30:00,0.024,PBCC,10000520,2013-02-18 07:30
5891,18-Feb-13,08:00:00,0.024,PBCC,10000520,2013-02-18 08:00
5892,18-Feb-13,08:30:00,0.024,PBCC,10000520,2013-02-18 08:30
5893,18-Feb-13,09:00:00,0.024,PBCC,10000520,2013-02-18 09:00
5894,18-Feb-13,09:30:00,0.024,PBCC,10000520,2013-02-18 09:30
5895,18-Feb-13,10:00:00,0.024,PBCC,10000520,2013-02-18 10:00
5896,18-Feb-13,10:30:00,0.024,PBCC,10000520,2013-02-18 10:30
5897,18-Feb-13,11:00:00,0.024,PBCC,10000520,2013-02-18 11:00
5898,18-Feb-13,11:30:00,0.19,PBCC,10000520,2013-02-18 11:30
5899,18-Feb-13,12:00:00,0.273,PBCC,10000520,2013-02-18 12:00
5900,18-Feb-13,12:30:00,0.384,PBCC,10000520,2013-02-18 12:30
5901,18-Feb-13,13:00:00,0.467,PBCC,10000520,2013-02-18 13:00
5902,18-Feb-13,13:30:00,0.577,PBCC,10000520,2013-02-18 13:30
5903,18-Feb-13,14:00:00,0.66,PBCC,10000520,2013-02-18 14:00
5904,18-Feb-13,14:30:00,0.742,PBCC,10000520,2013-02-18 14:30
5905,18-Feb-13,15:00:00,0.797,PBCC,10000520,2013-02-18 15:00
5906,18-Feb-13,15:30:00,0.825,PBCC,10000520,2013-02-18 15:30
5907,18-Feb-13,16:00:00,0.825,PBCC,10000520,2013-02-18 16:00
5908,18-Feb-13,16:30:00,0.742,PBCC,10000520,2013-02-18 16:30
5909,18-Feb-13,17:00:00,0.715,PBCC,10000520,2013-02-18 17:00
5910,18-Feb-13,17:30:00,0.66,PBCC,10000520,2013-02-18 17:30
5911,18-Feb-13,18:00:00,0.632,PBCC,10000520,2013-02-18 18:00
5912,18-Feb-13,18:30:00,0.55,PBCC,10000520,2013-02-18 18:30
5913,18-Feb-13,19:00:00,0.495,PBCC,10000520,2013-02-18 19:00
5914,18-Feb-13,19:30:00,0.439,PBCC,10000520,2013-02-18 19:30
5915,18-Feb-13,20:00:00,0.384,PBCC,10000520,2013-02-18 20:00
5916,18-Feb-13,20:30:00,0.356,PBCC,10000520,2013-02-18 20:30
5917,18-Feb-13,21:00:00,0.329,PBCC,10000520,2013-02-18 21:00
5918,18-Feb-13,21:30:00,0.301,PBCC,10000520,2013-02-18 21:30
5919,18-Feb-13,22:00:00,0.273,PBCC,10000520,2013-02-18 22:00
5920,18-Feb-13,22:30:00,0.273,PBCC,10000520,2013-02-18 22:30
5921,18-Feb-13,23:00:00,0.273,PBCC,10000520,2013-02-18 23:00
5922,18-Feb-13,23:30:00,0.273,PBCC,10000520,2013-02-18 23:30
5923,19-Feb-13,00:00:00,0.273,PBCC,10000520,2013-02-19 00:00
5924,19-Feb-13,00:30:00,0.246,PBCC,10000520,2013-02-19 00:30
5925,19-Feb-13,01:00:00,0.246,PBCC,10000520,2013-02-19 01:00
5926,19-Feb-13,01:30:00,0.218,PBCC,10000520,2013-02-19 01:30
5927,19-Feb-13,02:00:00,0.218,PBCC,10000520,2013-02-19 02:00
5928,19-Feb-13,02:30:00,0.218,PBCC,10000520,2013-02-19 02:30
5929,19-Feb-13,03:00:00,0.19,PBCC,10000520,2013-02-19 03:00
5930,19-Feb-13,03:30:00,0.19,PBCC,10000520,2013-02-19 03:30
5931,19-Feb-13,04:00:00,0.19,PBCC,10000520,2013-02-19 04:00
5932,19-Feb-13,04:30:00,0.19,PBCC,10000520,2013-02-19 04:30
5933,19-Feb-13,05:00:00,0.19,PBCC,10000520,2013-02-19 05:00
5934,19-Feb-13,05:30:00,0.218,PBCC,10000520,2013-02-19 05:30
5935,19-Feb-13,06:00:00,0.218,PBCC,10000520,2013-02-19 06:00
5936,19-Feb-13,06:30:00,0.246,PBCC,10000520,2013-02-19 06:30
5937,19-Feb-13,07:00:00,0.273,PBCC,10000520,2013-02-19 07:00
5938,19-Feb-13,07:30:00,0.273,PBCC,10000520,2013-02-19 07:30
5939,19-Feb-13,08:00:00,0.273,PBCC,10000520,2013-02-19 08:00
5940,19-Feb-13,08:30:00,0.246,PBCC,10000520,2013-02-19 08:30
5941,19-Feb-13,09:00:00,0.246,PBCC,10000520,2013-02-19 09:00
5942,19-Feb-13,09:30:00,0.273,PBCC,10000520,2013-02-19 09:30
5943,19-Feb-13,10:00:00,0.329,PBCC,10000520,2013-02-19 10:00
5944,19-Feb-13,10:30:00,0.412,PBCC,10000520,2013-02-19 10:30
5945,19-Feb-13,11:00:00,0.55,PBCC,10000520,2013-02-19 11:00
5946,19-Feb-13,11:30:00,0.687,PBCC,10000520,2013-02-19 11:30
5947,19-Feb-13,12:00:00,0.852,PBCC,10000520,2013-02-19 12:00
5948,19-Feb-13,12:30:00,1.071,PBCC,10000520,2013-02-19 12:30
5949,19-Feb-13,13:00:00,1.289,PBCC,10000520,2013-02-19 13:00
5950,19-Feb-13,13:30:00,1.507,PBCC,10000520,2013-02-19 13:30
5951,19-Feb-13,14:00:00,1.643,PBCC,10000520,2013-02-19 14:00
5952,19-Feb-13,14:30:00,1.751,PBCC,10000520,2013-02-19 14:30
5953,19-Feb-13,15:00:00,1.859,PBCC,10000520,2013-02-19 15:00
5954,19-Feb-13,15:30:00,1.94,PBCC,10000520,2013-02-19 15:30
5955,19-Feb-13,16:00:00,2.021,PBCC,10000520,2013-02-19 16:00
5956,19-Feb-13,16:30:00,2.047,PBCC,10000520,2013-02-19 16:30
5957,19-Feb-13,17:00:00,2.074,PBCC,10000520,2013-02-19 17:00
5958,19-Feb-13,17:30:00,2.101,PBCC,10000520,2013-02-19 17:30
5959,19-Feb-13,18:00:00,2.128,PBCC,10000520,2013-02-19 18:00
5960,19-Feb-13,18:30:00,2.128,PBCC,10000520,2013-02-19 18:30
5961,19-Feb-13,19:00:00,2.155,PBCC,10000520,2013-02-19 19:00
5962,19-Feb-13,19:30:00,2.128,PBCC,10000520,2013-02-19 19:30
5963,19-Feb-13,20:00:00,2.128,PBCC,10000520,2013-02-19 20:00
5964,19-Feb-13,20:30:00,2.101,PBCC,10000520,2013-02-19 20:30
5965,19-Feb-13,21:00:00,2.074,PBCC,10000520,2013-02-19 21:00
5966,19-Feb-13,21:30:00,2.047,PBCC,10000520,2013-02-19 21:30
5967,19-Feb-13,22:00:00,2.047,PBCC,10000520,2013-02-19 22:00
5968,19-Feb-13,22:30:00,2.021,PBCC,10000520,2013-02-19 22:30
5969,19-Feb-13,23:00:00,1.994,PBCC,10000520,2013-02-19 23:00
5970,19-Feb-13,23:30:00,1.94,PBCC,10000520,2013-02-19 23:30
5971,20-Feb-13,00:00:00,1.886,PBCC,10000520,2013-02-20 00:00
5972,20-Feb-13,00:30:00,1.859,PBCC,10000520,2013-02-20 00:30
5973,20-Feb-13,01:00:00,1.832,PBCC,10000520,2013-02-20 01:00
5974,20-Feb-13,01:30:00,1.778,PBCC,10000520,2013-02-20 01:30
5975,20-Feb-13,02:00:00,1.724,PBCC,10000520,2013-02-20 02:00
5976,20-Feb-13,02:30:00,1.697,PBCC,10000520,2013-02-20 02:30
5977,20-Feb-13,03:00:00,1.67,PBCC,10000520,2013-02-20 03:00
5978,20-Feb-13,03:30:00,1.643,PBCC,10000520,2013-02-20 03:30
5979,20-Feb-13,04:00:00,1.615,PBCC,10000520,2013-02-20 04:00
5980,20-Feb-13,04:30:00,1.588,PBCC,10000520,2013-02-20 04:30
5981,20-Feb-13,05:00:00,1.561,PBCC,10000520,2013-02-20 05:00
5982,20-Feb-13,05:30:00,1.534,PBCC,10000520,2013-02-20 05:30
5983,20-Feb-13,06:00:00,1.48,PBCC,10000520,2013-02-20 06:00
5984,20-Feb-13,06:30:00,1.425,PBCC,10000520,2013-02-20 06:30
5985,20-Feb-13,07:00:00,1.371,PBCC,10000520,2013-02-20 07:00
5986,20-Feb-13,07:30:00,1.289,PBCC,10000520,2013-02-20 07:30
5987,20-Feb-13,08:00:00,1.208,PBCC,10000520,2013-02-20 08:00
5988,20-Feb-13,08:30:00,1.18,PBCC,10000520,2013-02-20 08:30
5989,20-Feb-13,09:00:00,1.126,PBCC,10000520,2013-02-20 09:00
5990,20-Feb-13,09:30:00,1.126,PBCC,10000520,2013-02-20 09:30
5991,20-Feb-13,10:00:00,1.126,PBCC,10000520,2013-02-20 10:00
5992,20-Feb-13,10:30:00,1.18,PBCC,10000520,2013-02-20 10:30
5993,20-Feb-13,11:00:00,1.262,PBCC,10000520,2013-02-20 11:00
5994,20-Feb-13,11:30:00,1.371,PBCC,10000520,2013-02-20 11:30
5995,20-Feb-13,12:00:00,1.48,PBCC,10000520,2013-02-20 12:00
5996,20-Feb-13,12:30:00,1.507,PBCC,10000520,2013-02-20 12:30
5997,20-Feb-13,13:00:00,1.588,PBCC,10000520,2013-02-20 13:00
5998,20-Feb-13,13:30:00,1.697,PBCC,10000520,2013-02-20 13:30
5999,20-Feb-13,14:00:00,1.805,PBCC,10000520,2013-02-20 14:00
6000,20-Feb-13,14:30:00,1.832,PBCC,10000520,2013-02-20 14:30
6001,20-Feb-13,15:00:00,1.832,PBCC,10000520,2013-02-20 15:00
6002,20-Feb-13,15:30:00,1.859,PBCC,10000520,2013-02-20 15:30
6003,20-Feb-13,16:00:00,1.832,PBCC,10000520,2013-02-20 16:00
6004,20-Feb-13,16:30:00,1.778,PBCC,10000520,2013-02-20 16:30
6005,20-Feb-13,17:00:00,1.724,PBCC,10000520,2013-02-20 17:00
6006,20-Feb-13,17:30:00,1.643,PBCC,10000520,2013-02-20 17:30
6007,20-Feb-13,18:00:00,1.561,PBCC,10000520,2013-02-20 18:00
6008,20-Feb-13,18:30:00,1.453,PBCC,10000520,2013-02-20 18:30
6009,20-Feb-13,19:00:00,1.344,PBCC,10000520,2013-02-20 19:00
6010,20-Feb-13,19:30:00,1.235,PBCC,10000520,2013-02-20 19:30
6011,20-Feb-13,20:00:00,1.153,PBCC,10000520,2013-02-20 20:00
6012,20-Feb-13,20:30:00,1.071,PBCC,10000520,2013-02-20 20:30
6013,20-Feb-13,21:00:00,0.989,PBCC,10000520,2013-02-20 21:00
6014,20-Feb-13,21:30:00,0.88,PBCC,10000520,2013-02-20 21:30
6015,20-Feb-13,22:00:00,0.825,PBCC,10000520,2013-02-20 22:00
6016,20-Feb-13,22:30:00,0.77,PBCC,10000520,2013-02-20 22:30
6017,20-Feb-13,23:00:00,0.715,PBCC,10000520,2013-02-20 23:00
6018,20-Feb-13,23:30:00,0.687,PBCC,10000520,2013-02-20 23:30
6019,21-Feb-13,00:00:00,0.66,PBCC,10000520,2013-02-21 00:00
6020,21-Feb-13,00:30:00,0.632,PBCC,10000520,2013-02-21 00:30
6021,21-Feb-13,01:00:00,0.632,PBCC,10000520,2013-02-21 01:00
6022,21-Feb-13,01:30:00,0.605,PBCC,10000520,2013-02-21 01:30
6023,21-Feb-13,02:00:00,0.605,PBCC,10000520,2013-02-21 02:00
6024,21-Feb-13,02:30:00,0.632,PBCC,10000520,2013-02-21 02:30
6025,21-Feb-13,03:00:00,0.632,PBCC,10000520,2013-02-21 03:00
6026,21-Feb-13,03:30:00,0.632,PBCC,10000520,2013-02-21 03:30
6027,21-Feb-13,04:00:00,0.605,PBCC,10000520,2013-02-21 04:00
6028,21-Feb-13,04:30:00,0.605,PBCC,10000520,2013-02-21 04:30
6029,21-Feb-13,05:00:00,0.605,PBCC,10000520,2013-02-21 05:00
6030,21-Feb-13,05:30:00,0.605,PBCC,10000520,2013-02-21 05:30
6031,21-Feb-13,06:00:00,0.577,PBCC,10000520,2013-02-21 06:00
6032,21-Feb-13,06:30:00,0.577,PBCC,10000520,2013-02-21 06:30
6033,21-Feb-13,07:00:00,0.55,PBCC,10000520,2013-02-21 07:00
6034,21-Feb-13,07:30:00,0.522,PBCC,10000520,2013-02-21 07:30
6035,21-Feb-13,08:00:00,0.522,PBCC,10000520,2013-02-21 08:00
6036,21-Feb-13,08:30:00,0.522,PBCC,10000520,2013-02-21 08:30
6037,21-Feb-13,09:00:00,0.522,PBCC,10000520,2013-02-21 09:00
6038,21-Feb-13,09:30:00,0.495,PBCC,10000520,2013-02-21 09:30
6039,21-Feb-13,10:00:00,0.522,PBCC,10000520,2013-02-21 10:00
6040,21-Feb-13,10:30:00,0.577,PBCC,10000520,2013-02-21 10:30
6041,21-Feb-13,11:00:00,0.687,PBCC,10000520,2013-02-21 11:00
6042,21-Feb-13,11:30:00,0.825,PBCC,10000520,2013-02-21 11:30
6043,21-Feb-13,12:00:00,0.989,PBCC,10000520,2013-02-21 12:00
6044,21-Feb-13,12:30:00,1.153,PBCC,10000520,2013-02-21 12:30
6045,21-Feb-13,13:00:00,1.398,PBCC,10000520,2013-02-21 13:00
6046,21-Feb-13,13:30:00,1.615,PBCC,10000520,2013-02-21 13:30
6047,21-Feb-13,14:00:00,1.751,PBCC,10000520,2013-02-21 14:00
6048,21-Feb-13,14:30:00,1.859,PBCC,10000520,2013-02-21 14:30
6049,21-Feb-13,15:00:00,1.994,PBCC,10000520,2013-02-21 15:00
6050,21-Feb-13,15:30:00,2.047,PBCC,10000520,2013-02-21 15:30
6051,21-Feb-13,16:00:00,1.967,PBCC,10000520,2013-02-21 16:00
6052,21-Feb-13,16:30:00,1.913,PBCC,10000520,2013-02-21 16:30
6053,21-Feb-13,17:00:00,1.832,PBCC,10000520,2013-02-21 17:00
6054,21-Feb-13,17:30:00,1.778,PBCC,10000520,2013-02-21 17:30
6055,21-Feb-13,18:00:00,1.697,PBCC,10000520,2013-02-21 18:00
6056,21-Feb-13,18:30:00,1.561,PBCC,10000520,2013-02-21 18:30
6057,21-Feb-13,19:00:00,1.453,PBCC,10000520,2013-02-21 19:00
6058,21-Feb-13,19:30:00,1.344,PBCC,10000520,2013-02-21 19:30
6059,21-Feb-13,20:00:00,1.235,PBCC,10000520,2013-02-21 20:00
6060,21-Feb-13,20:30:00,1.126,PBCC,10000520,2013-02-21 20:30
6061,21-Feb-13,21:00:00,1.044,PBCC,10000520,2013-02-21 21:00
6062,21-Feb-13,21:30:00,0.962,PBCC,10000520,2013-02-21 21:30
6063,21-Feb-13,22:00:00,0.88,PBCC,10000520,2013-02-21 22:00
6064,21-Feb-13,22:30:00,0.825,PBCC,10000520,2013-02-21 22:30
6065,21-Feb-13,23:00:00,0.77,PBCC,10000520,2013-02-21 23:00
6066,21-Feb-13,23:30:00,0.715,PBCC,10000520,2013-02-21 23:30
6067,22-Feb-13,00:00:00,0.687,PBCC,10000520,2013-02-22 00:00
6068,22-Feb-13,00:30:00,0.66,PBCC,10000520,2013-02-22 00:30
6069,22-Feb-13,01:00:00,0.632,PBCC,10000520,2013-02-22 01:00
6070,22-Feb-13,01:30:00,0.605,PBCC,10000520,2013-02-22 01:30
6071,22-Feb-13,02:00:00,0.605,PBCC,10000520,2013-02-22 02:00
6072,22-Feb-13,02:30:00,0.605,PBCC,10000520,2013-02-22 02:30
6073,22-Feb-13,03:00:00,0.577,PBCC,10000520,2013-02-22 03:00
6074,22-Feb-13,03:30:00,0.577,PBCC,10000520,2013-02-22 03:30
6075,22-Feb-13,04:00:00,0.577,PBCC,10000520,2013-02-22 04:00
6076,22-Feb-13,04:30:00,0.577,PBCC,10000520,2013-02-22 04:30
6077,22-Feb-13,05:00:00,0.55,PBCC,10000520,2013-02-22 05:00
6078,22-Feb-13,05:30:00,0.55,PBCC,10000520,2013-02-22 05:30
6079,22-Feb-13,06:00:00,0.522,PBCC,10000520,2013-02-22 06:00
6080,22-Feb-13,06:30:00,0.495,PBCC,10000520,2013-02-22 06:30
6081,22-Feb-13,07:00:00,0.467,PBCC,10000520,2013-02-22 07:00
6082,22-Feb-13,07:30:00,0.412,PBCC,10000520,2013-02-22 07:30
6083,22-Feb-13,08:00:00,0.412,PBCC,10000520,2013-02-22 08:00
6084,22-Feb-13,08:30:00,0.384,PBCC,10000520,2013-02-22 08:30
6085,22-Feb-13,09:00:00,0.384,PBCC,10000520,2013-02-22 09:00
6086,22-Feb-13,09:30:00,0.412,PBCC,10000520,2013-02-22 09:30
6087,22-Feb-13,10:00:00,0.467,PBCC,10000520,2013-02-22 10:00
6088,22-Feb-13,10:30:00,0.605,PBCC,10000520,2013-02-22 10:30
6089,22-Feb-13,11:00:00,0.77,PBCC,10000520,2013-02-22 11:00
6090,22-Feb-13,11:30:00,0.962,PBCC,10000520,2013-02-22 11:30
6091,22-Feb-13,12:00:00,1.208,PBCC,10000520,2013-02-22 12:00
6092,22-Feb-13,12:30:00,1.425,PBCC,10000520,2013-02-22 12:30
6093,22-Feb-13,13:00:00,1.643,PBCC,10000520,2013-02-22 13:00
6094,22-Feb-13,13:30:00,1.967,PBCC,10000520,2013-02-22 13:30
6095,22-Feb-13,14:00:00,2.262,PBCC,10000520,2013-02-22 14:00
6096,22-Feb-13,14:30:00,2.396,PBCC,10000520,2013-02-22 14:30
6097,22-Feb-13,15:00:00,2.477,PBCC,10000520,2013-02-22 15:00
6098,22-Feb-13,15:30:00,2.584,PBCC,10000520,2013-02-22 15:30
6099,22-Feb-13,16:00:00,2.637,PBCC,10000520,2013-02-22 16:00
6100,22-Feb-13,16:30:00,2.664,PBCC,10000520,2013-02-22 16:30
6101,22-Feb-13,17:00:00,2.69,PBCC,10000520,2013-02-22 17:00
6102,22-Feb-13,17:30:00,2.69,PBCC,10000520,2013-02-22 17:30
6103,22-Feb-13,18:00:00,2.664,PBCC,10000520,2013-02-22 18:00
6104,22-Feb-13,18:30:00,2.61,PBCC,10000520,2013-02-22 18:30
6105,22-Feb-13,19:00:00,2.557,PBCC,10000520,2013-02-22 19:00
6106,22-Feb-13,19:30:00,2.477,PBCC,10000520,2013-02-22 19:30
6107,22-Feb-13,20:00:00,2.396,PBCC,10000520,2013-02-22 20:00
6108,22-Feb-13,20:30:00,2.316,PBCC,10000520,2013-02-22 20:30
6109,22-Feb-13,21:00:00,2.262,PBCC,10000520,2013-02-22 21:00
6110,22-Feb-13,21:30:00,2.182,PBCC,10000520,2013-02-22 21:30
6111,22-Feb-13,22:00:00,2.128,PBCC,10000520,2013-02-22 22:00
6112,22-Feb-13,22:30:00,2.101,PBCC,10000520,2013-02-22 22:30
6113,22-Feb-13,23:00:00,2.047,PBCC,10000520,2013-02-22 23:00
6114,22-Feb-13,23:30:00,2.021,PBCC,10000520,2013-02-22 23:30
6115,23-Feb-13,00:00:00,1.967,PBCC,10000520,2013-02-23 00:00
6116,23-Feb-13,00:30:00,1.94,PBCC,10000520,2013-02-23 00:30
6117,23-Feb-13,01:00:00,1.886,PBCC,10000520,2013-02-23 01:00
6118,23-Feb-13,01:30:00,1.886,PBCC,10000520,2013-02-23 01:30
6119,23-Feb-13,02:00:00,1.859,PBCC,10000520,2013-02-23 02:00
6120,23-Feb-13,02:30:00,1.859,PBCC,10000520,2013-02-23 02:30
6121,23-Feb-13,03:00:00,1.859,PBCC,10000520,2013-02-23 03:00
6122,23-Feb-13,03:30:00,1.859,PBCC,10000520,2013-02-23 03:30
6123,23-Feb-13,04:00:00,1.859,PBCC,10000520,2013-02-23 04:00
6124,23-Feb-13,04:30:00,1.886,PBCC,10000520,2013-02-23 04:30
6125,23-Feb-13,05:00:00,1.886,PBCC,10000520,2013-02-23 05:00
6126,23-Feb-13,05:30:00,1.886,PBCC,10000520,2013-02-23 05:30
6127,23-Feb-13,06:00:00,1.913,PBCC,10000520,2013-02-23 06:00
6128,23-Feb-13,06:30:00,1.913,PBCC,10000520,2013-02-23 06:30
6129,23-Feb-13,07:00:00,1.913,PBCC,10000520,2013-02-23 07:00
6130,23-Feb-13,07:30:00,1.94,PBCC,10000520,2013-02-23 07:30
6131,23-Feb-13,08:00:00,1.94,PBCC,10000520,2013-02-23 08:00
6132,23-Feb-13,08:30:00,1.94,PBCC,10000520,2013-02-23 08:30
6133,23-Feb-13,09:00:00,1.967,PBCC,10000520,2013-02-23 09:00
6134,23-Feb-13,09:30:00,1.994,PBCC,10000520,2013-02-23 09:30
6135,23-Feb-13,10:00:00,2.021,PBCC,10000520,2013-02-23 10:00
6136,23-Feb-13,10:30:00,2.047,PBCC,10000520,2013-02-23 10:30
6137,23-Feb-13,11:00:00,2.101,PBCC,10000520,2013-02-23 11:00
6138,23-Feb-13,11:30:00,2.182,PBCC,10000520,2013-02-23 11:30
6139,23-Feb-13,12:00:00,2.209,PBCC,10000520,2013-02-23 12:00
6140,23-Feb-13,12:30:00,2.289,PBCC,10000520,2013-02-23 12:30
6141,23-Feb-13,13:00:00,2.343,PBCC,10000520,2013-02-23 13:00
6142,23-Feb-13,13:30:00,2.396,PBCC,10000520,2013-02-23 13:30
6143,23-Feb-13,14:00:00,2.45,PBCC,10000520,2013-02-23 14:00
6144,23-Feb-13,14:30:00,2.477,PBCC,10000520,2013-02-23 14:30
6145,23-Feb-13,15:00:00,2.503,PBCC,10000520,2013-02-23 15:00
6146,23-Feb-13,15:30:00,2.53,PBCC,10000520,2013-02-23 15:30
6147,23-Feb-13,16:00:00,2.557,PBCC,10000520,2013-02-23 16:00
6148,23-Feb-13,16:30:00,2.557,PBCC,10000520,2013-02-23 16:30
6149,23-Feb-13,17:00:00,2.557,PBCC,10000520,2013-02-23 17:00
6150,23-Feb-13,17:30:00,2.557,PBCC,10000520,2013-02-23 17:30
6151,23-Feb-13,18:00:00,2.53,PBCC,10000520,2013-02-23 18:00
6152,23-Feb-13,18:30:00,2.503,PBCC,10000520,2013-02-23 18:30
6153,23-Feb-13,19:00:00,2.45,PBCC,10000520,2013-02-23 19:00
6154,23-Feb-13,19:30:00,2.396,PBCC,10000520,2013-02-23 19:30
6155,23-Feb-13,20:00:00,2.37,PBCC,10000520,2013-02-23 20:00
6156,23-Feb-13,20:30:00,2.316,PBCC,10000520,2013-02-23 20:30
6157,23-Feb-13,21:00:00,2.289,PBCC,10000520,2013-02-23 21:00
6158,23-Feb-13,21:30:00,2.262,PBCC,10000520,2013-02-23 21:30
6159,23-Feb-13,22:00:00,2.262,PBCC,10000520,2013-02-23 22:00
6160,23-Feb-13,22:30:00,2.262,PBCC,10000520,2013-02-23 22:30
6161,23-Feb-13,23:00:00,2.236,PBCC,10000520,2013-02-23 23:00
6162,23-Feb-13,23:30:00,2.262,PBCC,10000520,2013-02-23 23:30
6163,24-Feb-13,00:00:00,2.236,PBCC,10000520,2013-02-24 00:00
6164,24-Feb-13,00:30:00,2.262,PBCC,10000520,2013-02-24 00:30
6165,24-Feb-13,01:00:00,2.236,PBCC,10000520,2013-02-24 01:00
6166,24-Feb-13,01:30:00,2.262,PBCC,10000520,2013-02-24 01:30
6167,24-Feb-13,02:00:00,2.262,PBCC,10000520,2013-02-24 02:00
