GageID,SiteID,Date.Time,Water.Temp.C,Water.Temp.C_cd,Discharge.ft3.s,Discharge.ft3.s_cd,Water.Level.ft,Water.Level.ft_cd,SpecCond,SpecCond_cd,DO,DO_cd,pH,pH_cd,Turb,Turb_cd,99133,99133_cd
02035000,02035000,2016-12-07 18:00:00,7.6,P,6950,P,4.11,P,121,P,11.2,P,7.4,P,38,P,0.45,P
02035000,02035000,2016-12-07 18:15:00,7.6,P,6970,P,4.12,P,120,P,11.2,P,7.4,P,41,P,0.45,P
02035000,02035000,2016-12-07 18:30:00,7.6,P,7010,P,4.14,P,120,P,11.1,P,7.4,P,30,P,0.45,P
02035000,02035000,2016-12-07 18:45:00,7.5,P,7030,P,4.15,P,120,P,11.2,P,7.4,P,30,P,0.46,P
02035000,02035000,2016-12-07 19:00:00,7.5,P,7080,P,4.17,P,119,P,11.2,P,7.4,P,30,P,0.46,P
02035000,02035000,2016-12-07 19:15:00,7.5,P,7120,P,4.19,P,119,P,11.2,P,7.4,P,30,P,0.46,P
02035000,02035000,2016-12-07 19:30:00,7.5,P,7140,P,4.2,P,119,P,11.2,P,7.4,P,29,P,0.46,P
02035000,02035000,2016-12-07 19:45:00,7.5,P,7160,P,4.21,P,119,P,11.2,P,7.4,P,29,P,0.45,P
02035000,02035000,2016-12-07 20:00:00,7.5,P,7210,P,4.23,P,119,P,11.2,P,7.4,P,29,P,0.45,P
02035000,02035000,2016-12-07 20:15:00,7.5,P,7250,P,4.25,P,119,P,11.2,P,7.4,P,28,P,0.45,P
02035000,02035000,2016-12-07 20:30:00,7.5,P,7290,P,4.27,P,119,P,11.2,P,7.4,P,28,P,0.45,P
02035000,02035000,2016-12-07 20:45:00,7.5,P,7330,P,4.29,P,119,P,11.2,P,7.4,P,28,P,0.44,P
02035000,02035000,2016-12-07 21:00:00,7.5,P,7360,P,4.3,P,119,P,11.2,P,7.4,P,28,P,0.44,P
02035000,02035000,2016-12-07 21:15:00,7.5,P,7400,P,4.32,P,119,P,11.2,P,7.4,P,28,P,0.43,P
02035000,02035000,2016-12-07 21:30:00,7.5,P,7440,P,4.34,P,119,P,11.2,P,7.4,P,28,P,0.43,P
02035000,02035000,2016-12-07 21:45:00,7.5,P,7490,P,4.36,P,119,P,11.2,P,7.4,P,28,P,0.43,P
02035000,02035000,2016-12-07 22:00:00,7.6,P,7510,P,4.37,P,119,P,11.2,P,7.4,P,28,P,0.42,P
02035000,02035000,2016-12-07 22:15:00,7.6,P,7550,P,4.39,P,119,P,11.2,P,7.4,P,27,P,0.42,P
02035000,02035000,2016-12-07 22:30:00,7.6,P,7600,P,4.41,P,119,P,11.1,P,7.4,P,27,P,0.42,P
02035000,02035000,2016-12-07 22:45:00,7.6,P,7620,P,4.42,P,119,P,11.2,P,7.4,P,28,P,0.42,P
02035000,02035000,2016-12-07 23:00:00,7.6,P,7660,P,4.44,P,120,P,11.2,P,7.4,P,28,P,0.42,P
02035000,02035000,2016-12-07 23:15:00,7.6,P,7680,P,4.45,P,120,P,11.1,P,7.4,P,28,P,0.41,P
02035000,02035000,2016-12-07 23:30:00,7.6,P,7730,P,4.47,P,120,P,11.1,P,7.4,P,27,P,0.41,P
02035000,02035000,2016-12-07 23:45:00,7.6,P,7770,P,4.49,P,120,P,11.1,P,7.5,P,28,P,0.41,P
02035000,02035000,2016-12-08 00:00:00,7.6,P,7790,P,4.5,P,121,P,11.1,P,7.5,P,28,P,0.41,P
02035000,02035000,2016-12-08 00:15:00,7.6,P,7810,P,4.51,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 00:30:00,7.6,P,7840,P,4.52,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 00:45:00,7.6,P,7880,P,4.54,P,121,P,11.2,P,7.5,P,28,P,0.41,P
02035000,02035000,2016-12-08 01:00:00,7.6,P,7900,P,4.55,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 01:15:00,7.6,P,7920,P,4.56,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 01:30:00,7.6,P,7950,P,4.57,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 01:45:00,7.6,P,7970,P,4.58,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 02:00:00,7.6,P,7970,P,4.58,P,121,P,11.2,P,7.5,P,27,P,0.41,P
02035000,02035000,2016-12-08 02:15:00,7.6,P,7990,P,4.59,P,121,P,11.1,P,7.5,P,27,P,0.4,P
02035000,02035000,2016-12-08 02:30:00,7.6,P,8010,P,4.6,P,121,P,11.2,P,7.5,P,26,P,0.4,P
02035000,02035000,2016-12-08 02:45:00,7.6,P,8010,P,4.6,P,121,P,11.2,P,7.5,P,27,P,0.4,P
02035000,02035000,2016-12-08 03:00:00,7.6,P,8030,P,4.61,P,121,P,11.2,P,7.5,P,27,P,0.4,P
02035000,02035000,2016-12-08 03:15:00,7.6,P,8060,P,4.62,P,121,P,11.2,P,7.5,P,26,P,0.4,P
02035000,02035000,2016-12-08 03:30:00,7.6,P,8060,P,4.62,P,121,P,11.2,P,7.5,P,27,P,0.4,P
02035000,02035000,2016-12-08 03:45:00,7.5,P,8060,P,4.62,P,121,P,11.2,P,7.5,P,26,P,0.4,P
02035000,02035000,2016-12-08 04:00:00,7.5,P,8060,P,4.62,P,121,P,11.2,P,7.5,P,26,P,0.4,P
02035000,02035000,2016-12-08 04:15:00,7.5,P,8060,P,4.62,P,121,P,11.2,P,7.5,P,26,P,0.4,P
02035000,02035000,2016-12-08 04:30:00,7.5,P,8080,P,4.63,P,120,P,11.2,P,7.5,P,27,P,0.39,P
02035000,02035000,2016-12-08 04:45:00,7.5,P,8080,P,4.63,P,120,P,11.2,P,7.5,P,26,P,0.39,P
02035000,02035000,2016-12-08 05:00:00,7.5,P,8080,P,4.63,P,120,P,11.2,P,7.5,P,26,P,0.39,P
02035000,02035000,2016-12-08 05:15:00,7.5,P,8060,P,4.62,P,120,P,11.2,P,7.5,P,26,P,0.39,P
02035000,02035000,2016-12-08 05:30:00,7.5,P,8060,P,4.62,P,120,P,11.2,P,7.5,P,26,P,0.39,P
02035000,02035000,2016-12-08 05:45:00,7.5,P,8060,P,4.62,P,120,P,11.2,P,7.5,P,25,P,0.39,P
02035000,02035000,2016-12-08 06:00:00,7.5,P,8060,P,4.62,P,119,P,11.2,P,7.5,P,26,P,0.39,P
02035000,02035000,2016-12-08 06:15:00,7.5,P,8060,P,4.62,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 06:30:00,7.4,P,8060,P,4.62,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 06:45:00,7.4,P,8030,P,4.61,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 07:00:00,7.4,P,8030,P,4.61,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 07:15:00,7.4,P,8030,P,4.61,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 07:30:00,7.4,P,8030,P,4.61,P,119,P,11.2,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 07:45:00,7.4,P,8010,P,4.6,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 08:00:00,7.4,P,8010,P,4.6,P,119,P,11.2,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 08:15:00,7.4,P,8010,P,4.6,P,119,P,11.2,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 08:30:00,7.4,P,8010,P,4.6,P,118,P,11.2,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 08:45:00,7.3,P,8010,P,4.6,P,118,P,11.2,P,7.5,P,23,P,0.38,P
02035000,02035000,2016-12-08 09:00:00,7.3,P,8030,P,4.61,P,118,P,11.2,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 09:15:00,7.3,P,8030,P,4.61,P,118,P,11.3,P,7.5,P,25,P,0.38,P
02035000,02035000,2016-12-08 09:30:00,7.3,P,8030,P,4.61,P,118,P,11.3,P,7.5,P,23,P,0.38,P
02035000,02035000,2016-12-08 09:45:00,7.3,P,8030,P,4.61,P,118,P,11.3,P,7.5,P,23,P,0.38,P
02035000,02035000,2016-12-08 10:00:00,7.3,P,8030,P,4.61,P,118,P,11.3,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 10:15:00,7.3,P,8060,P,4.62,P,117,P,11.3,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 10:30:00,7.3,P,8060,P,4.62,P,117,P,11.3,P,7.5,P,24,P,0.38,P
02035000,02035000,2016-12-08 10:45:00,7.4,P,8080,P,4.63,P,117,P,11.3,P,7.5,P,23,P,0.38,P
02035000,02035000,2016-12-08 11:00:00,7.4,P,8080,P,4.63,P,117,P,11.3,P,7.5,P,24,P,0.39,P
02035000,02035000,2016-12-08 11:15:00,7.4,P,8100,P,4.64,P,117,P,11.3,P,7.5,P,24,P,0.39,P
02035000,02035000,2016-12-08 11:30:00,7.5,P,8100,P,4.64,P,117,P,11.3,P,7.5,P,24,P,0.39,P
02035000,02035000,2016-12-08 11:45:00,7.5,P,8120,P,4.65,P,117,P,11.3,P,7.5,P,25,P,0.39,P
02035000,02035000,2016-12-08 12:00:00,7.5,P,8100,P,4.64,P,117,P,11.3,P,7.5,P,23,P,0.39,P
02035000,02035000,2016-12-08 12:15:00,7.5,P,8100,P,4.64,P,117,P,11.3,P,7.5,P,23,P,0.39,P
02035000,02035000,2016-12-08 12:30:00,7.5,P,8170,P,4.67,P,117,P,11.3,P,7.5,P,24,P,0.39,P
02035000,02035000,2016-12-08 12:45:00,7.5,P,8190,P,4.68,P,117,P,11.3,P,7.5,P,23,P,0.39,P
02035000,02035000,2016-12-08 13:00:00,7.5,P,8080,P,4.63,P,117,P,11.3,P,7.5,P,24,P,0.39,P
02035000,02035000,2016-12-08 13:15:00,7.6,P,8030,P,4.61,P,117,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 13:30:00,7.6,P,8060,P,4.62,P,117,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 13:45:00,7.6,P,8060,P,4.62,P,117,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 14:00:00,7.6,P,8190,P,4.68,P,117,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 14:15:00,7.6,P,8190,P,4.68,P,117,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 14:30:00,7.6,P,8210,P,4.69,P,117,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 14:45:00,7.6,P,8300,P,4.73,P,117,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 15:00:00,7.6,P,8410,P,4.78,P,118,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 15:15:00,7.6,P,8480,P,4.81,P,118,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 15:30:00,7.6,P,8520,P,4.83,P,118,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 15:45:00,7.6,P,8550,P,4.84,P,118,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 16:00:00,7.6,P,8570,P,4.85,P,118,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 16:15:00,7.6,P,8660,P,4.89,P,118,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 16:30:00,7.6,P,8710,P,4.91,P,118,P,11.3,P,7.5,P,24,P,0.4,P
02035000,02035000,2016-12-08 16:45:00,7.6,P,8730,P,4.92,P,119,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 17:00:00,7.6,P,8770,P,4.94,P,119,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 17:15:00,7.6,P,8820,P,4.96,P,119,P,11.3,P,7.5,P,23,P,0.4,P
02035000,02035000,2016-12-08 17:30:00,7.6,P,8860,P,4.98,P,119,P,11.4,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 17:45:00,7.6,P,8890,P,4.99,P,119,P,11.4,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 18:00:00,7.6,P,8930,P,5.01,P,119,P,11.4,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 18:15:00,7.6,P,8950,P,5.02,P,119,P,11.4,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 18:30:00,7.6,P,8980,P,5.03,P,119,P,11.4,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 18:45:00,7.6,P,9020,P,5.05,P,119,P,11.3,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 19:00:00,7.6,P,9050,P,5.06,P,119,P,11.3,P,7.6,P,25,P,0.4,P
02035000,02035000,2016-12-08 19:15:00,7.5,P,9070,P,5.07,P,119,P,11.3,P,7.6,P,24,P,0.4,P
02035000,02035000,2016-12-08 19:30:00,7.5,P,9100,P,5.08,P,119,P,11.4,P,7.6,P,25,P,0.4,P
02035000,02035000,2016-12-08 19:45:00,7.5,P,9120,P,5.09,P,119,P,11.4,P,7.6,P,25,P,0.4,P
02035000,02035000,2016-12-08 20:00:00,7.5,P,9150,P,5.1,P,119,P,11.4,P,7.6,P,25,P,0.4,P
02035000,02035000,2016-12-08 20:15:00,7.5,P,9150,P,5.1,P,119,P,11.3,P,7.6,P,25,P,0.4,P
02035000,02035000,2016-12-08 20:30:00,7.5,P,9170,P,5.11,P,119,P,11.4,P,7.6,P,26,P,0.4,P
02035000,02035000,2016-12-08 20:45:00,7.5,P,9200,P,5.12,P,119,P,11.3,P,7.6,P,26,P,0.4,P
02035000,02035000,2016-12-08 21:00:00,7.5,P,9230,P,5.13,P,119,P,11.3,P,7.6,P,26,P,0.4,P
02035000,02035000,2016-12-08 21:15:00,7.5,P,9230,P,5.13,P,119,P,11.3,P,7.6,P,26,P,0.4,P
02035000,02035000,2016-12-08 21:30:00,7.5,P,9250,P,5.14,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-08 21:45:00,7.5,P,9280,P,5.15,P,119,P,11.3,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-08 22:00:00,7.5,P,9280,P,5.15,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-08 22:15:00,7.5,P,9280,P,5.15,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-08 22:30:00,7.5,P,9300,P,5.16,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-08 22:45:00,7.5,P,9300,P,5.16,P,119,P,11.3,P,7.6,P,28,P,0.4,P
02035000,02035000,2016-12-08 23:00:00,7.5,P,9330,P,5.17,P,119,P,11.4,P,7.6,P,28,P,0.4,P
02035000,02035000,2016-12-08 23:15:00,7.4,P,9350,P,5.18,P,119,P,11.3,P,7.6,P,28,P,0.4,P
02035000,02035000,2016-12-08 23:30:00,7.4,P,9350,P,5.18,P,119,P,11.4,P,7.6,P,28,P,0.4,P
02035000,02035000,2016-12-08 23:45:00,7.4,P,9380,P,5.19,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-09 00:00:00,7.4,P,9400,P,5.2,P,119,P,11.4,P,7.6,P,28,P,0.4,P
02035000,02035000,2016-12-09 00:15:00,7.4,P,9400,P,5.2,P,119,P,11.4,P,7.6,P,27,P,0.4,P
02035000,02035000,2016-12-09 00:30:00,7.4,P,9430,P,5.21,P,120,P,11.4,P,7.6,P,27,P,0.41,P
02035000,02035000,2016-12-09 00:45:00,7.4,P,9450,P,5.22,P,120,P,11.4,P,7.6,P,27,P,0.41,P
02035000,02035000,2016-12-09 01:00:00,7.4,P,9480,P,5.23,P,120,P,11.4,P,7.6,P,28,P,0.41,P
02035000,02035000,2016-12-09 01:15:00,7.4,P,9500,P,5.24,P,120,P,11.4,P,7.6,P,29,P,0.41,P
02035000,02035000,2016-12-09 01:30:00,7.3,P,9530,P,5.25,P,120,P,11.4,P,7.6,P,28,P,0.41,P
02035000,02035000,2016-12-09 01:45:00,7.3,P,9550,P,5.26,P,121,P,11.4,P,7.6,P,27,P,0.41,P
02035000,02035000,2016-12-09 02:00:00,7.3,P,9580,P,5.27,P,121,P,11.4,P,7.6,P,27,P,0.41,P
02035000,02035000,2016-12-09 02:15:00,7.3,P,9600,P,5.28,P,121,P,11.4,P,7.6,P,28,P,0.41,P
02035000,02035000,2016-12-09 02:30:00,7.3,P,9630,P,5.29,P,121,P,11.4,P,7.6,P,29,P,0.41,P
02035000,02035000,2016-12-09 02:45:00,7.2,P,9660,P,5.3,P,122,P,11.4,P,7.6,P,32,P,0.41,P
02035000,02035000,2016-12-09 03:00:00,7.2,P,9680,P,5.31,P,122,P,11.4,P,7.6,P,40,P,0.42,P
02035000,02035000,2016-12-09 03:15:00,7.2,P,9730,P,5.33,P,122,P,11.4,P,7.6,P,40,P,0.42,P
02035000,02035000,2016-12-09 03:30:00,7.2,P,9760,P,5.34,P,122,P,11.4,P,7.6,P,35,P,0.42,P
02035000,02035000,2016-12-09 03:45:00,7.2,P,9780,P,5.35,P,123,P,11.4,P,7.6,P,33,P,0.42,P
02035000,02035000,2016-12-09 04:00:00,7.1,P,9810,P,5.36,P,123,P,11.4,P,7.6,P,30,P,0.42,P
02035000,02035000,2016-12-09 04:15:00,7.1,P,9860,P,5.38,P,123,P,11.4,P,7.6,P,29,P,0.42,P
02035000,02035000,2016-12-09 04:30:00,7.1,P,9890,P,5.39,P,124,P,11.4,P,7.6,P,29,P,0.42,P
02035000,02035000,2016-12-09 04:45:00,7.1,P,9910,P,5.4,P,124,P,11.4,P,7.6,P,30,P,0.42,P
02035000,02035000,2016-12-09 05:00:00,7,P,9940,P,5.41,P,124,P,11.4,P,7.6,P,28,P,0.42,P
02035000,02035000,2016-12-09 05:15:00,7,P,9960,P,5.42,P,125,P,11.4,P,7.6,P,28,P,0.43,P
02035000,02035000,2016-12-09 05:30:00,7,P,10000,P,5.44,P,125,P,11.4,P,7.6,P,29,P,0.43,P
02035000,02035000,2016-12-09 05:45:00,7,P,10000,P,5.44,P,125,P,11.4,P,7.6,P,28,P,0.43,P
02035000,02035000,2016-12-09 06:00:00,6.9,P,10000,P,5.45,P,126,P,11.4,P,7.6,P,28,P,0.43,P
02035000,02035000,2016-12-09 06:15:00,6.9,P,10100,P,5.46,P,126,P,11.4,P,7.6,P,29,P,0.43,P
02035000,02035000,2016-12-09 06:30:00,6.9,P,10100,P,5.47,P,127,P,11.4,P,7.6,P,30,P,0.43,P
02035000,02035000,2016-12-09 06:45:00,6.9,P,10100,P,5.48,P,127,P,11.4,P,7.6,P,30,P,0.43,P
02035000,02035000,2016-12-09 07:00:00,6.8,P,10100,P,5.49,P,128,P,11.4,P,7.6,P,30,P,0.44,P
02035000,02035000,2016-12-09 07:15:00,6.8,P,10100,P,5.49,P,128,P,11.4,P,7.6,P,30,P,0.44,P
02035000,02035000,2016-12-09 07:30:00,6.8,P,10200,P,5.5,P,129,P,11.5,P,7.6,P,30,P,0.44,P
02035000,02035000,2016-12-09 07:45:00,6.8,P,10200,P,5.5,P,129,P,11.5,P,7.6,P,30,P,0.44,P
02035000,02035000,2016-12-09 08:00:00,6.8,P,10200,P,5.51,P,130,P,11.5,P,7.6,P,31,P,0.44,P
02035000,02035000,2016-12-09 08:15:00,6.8,P,10200,P,5.52,P,131,P,11.5,P,7.6,P,36,P,0.44,P
02035000,02035000,2016-12-09 08:30:00,6.7,P,10200,P,5.52,P,131,P,11.5,P,7.6,P,33,P,0.45,P
02035000,02035000,2016-12-09 08:45:00,6.7,P,10200,P,5.53,P,132,P,11.5,P,7.6,P,34,P,0.45,P
02035000,02035000,2016-12-09 09:00:00,6.7,P,10200,P,5.53,P,132,P,11.5,P,7.7,P,34,P,0.45,P
02035000,02035000,2016-12-09 09:15:00,6.7,P,10200,P,5.53,P,133,P,11.5,P,7.7,P,34,P,0.45,P
02035000,02035000,2016-12-09 09:30:00,6.7,P,10200,P,5.52,P,134,P,11.5,P,7.7,P,34,P,0.45,P
02035000,02035000,2016-12-09 09:45:00,6.7,P,10200,P,5.52,P,134,P,11.5,P,7.7,P,35,P,0.45,P
02035000,02035000,2016-12-09 10:00:00,6.7,P,10200,P,5.52,P,135,P,11.5,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 10:15:00,6.7,P,10200,P,5.52,P,135,P,11.5,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 10:30:00,6.7,P,10200,P,5.5,P,136,P,11.5,P,7.7,P,31,P,0.46,P
02035000,02035000,2016-12-09 10:45:00,6.7,P,10200,P,5.51,P,136,P,11.5,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 11:00:00,6.7,P,10200,P,5.51,P,136,P,11.5,P,7.7,P,31,P,0.46,P
02035000,02035000,2016-12-09 11:15:00,6.7,P,10100,P,5.47,P,136,P,11.5,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 11:30:00,6.7,P,10200,P,5.5,P,137,P,11.5,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 11:45:00,6.7,P,10200,P,5.5,P,137,P,11.6,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 12:00:00,6.7,P,10000,P,5.45,P,137,P,11.6,P,7.7,P,31,P,0.46,P
02035000,02035000,2016-12-09 12:15:00,6.7,P,10000,P,5.45,P,137,P,11.6,P,7.7,P,31,P,0.46,P
02035000,02035000,2016-12-09 12:30:00,6.7,P,10100,P,5.46,P,137,P,11.6,P,7.7,P,31,P,0.46,P
02035000,02035000,2016-12-09 12:45:00,6.7,P,10000,P,5.44,P,138,P,11.6,P,7.7,P,30,P,0.47,P
02035000,02035000,2016-12-09 13:00:00,6.7,P,9960,P,5.42,P,138,P,11.6,P,7.7,P,31,P,0.47,P
02035000,02035000,2016-12-09 13:15:00,6.7,P,10000,P,5.44,P,138,P,11.6,P,7.7,P,31,P,0.47,P
02035000,02035000,2016-12-09 13:30:00,6.8,P,9890,P,5.39,P,139,P,11.6,P,7.7,P,30,P,0.47,P
02035000,02035000,2016-12-09 13:45:00,6.8,P,9960,P,5.42,P,139,P,11.6,P,7.7,P,30,P,0.47,P
02035000,02035000,2016-12-09 14:00:00,6.8,P,9960,P,5.42,P,139,P,11.6,P,7.7,P,30,P,0.47,P
02035000,02035000,2016-12-09 14:15:00,6.8,P,9940,P,5.41,P,139,P,11.6,P,7.7,P,30,P,0.47,P
02035000,02035000,2016-12-09 14:30:00,6.8,P,9890,P,5.39,P,139,P,11.6,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 14:45:00,6.8,P,9860,P,5.38,P,139,P,11.6,P,7.7,P,29,P,0.47,P
02035000,02035000,2016-12-09 15:00:00,6.8,P,9830,P,5.37,P,139,P,11.6,P,7.7,P,29,P,0.47,P
02035000,02035000,2016-12-09 15:15:00,6.7,P,9810,P,5.36,P,140,P,11.6,P,7.7,P,30,P,0.46,P
02035000,02035000,2016-12-09 15:30:00,6.7,P,9780,P,5.35,P,140,P,11.6,P,7.7,P,29,P,0.46,P
02035000,02035000,2016-12-09 15:45:00,6.7,P,9730,P,5.33,P,140,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 16:00:00,6.7,P,9710,P,5.32,P,140,P,11.7,P,7.7,P,29,P,0.46,P
02035000,02035000,2016-12-09 16:15:00,6.7,P,9680,P,5.31,P,140,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 16:30:00,6.7,P,9660,P,5.3,P,141,P,11.7,P,7.7,P,29,P,0.46,P
02035000,02035000,2016-12-09 16:45:00,6.6,P,9600,P,5.28,P,141,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 17:00:00,6.6,P,9580,P,5.27,P,141,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 17:15:00,6.6,P,9550,P,5.26,P,141,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 17:30:00,6.6,P,9530,P,5.25,P,142,P,11.7,P,7.7,P,28,P,0.46,P
02035000,02035000,2016-12-09 17:45:00,6.5,P,9480,P,5.23,P,142,P,11.7,P,7.7,P,27,P,0.46,P
02035000,02035000,2016-12-09 18:00:00,6.5,P,9450,P,5.22,P,142,P,11.7,P,7.7,P,26,P,0.46,P
02035000,02035000,2016-12-09 18:15:00,6.5,P,9430,P,5.21,P,142,P,11.7,P,7.7,P,26,P,0.46,P
02035000,02035000,2016-12-09 18:30:00,6.5,P,9380,P,5.19,P,143,P,11.7,P,7.7,P,26,P,0.46,P
02035000,02035000,2016-12-09 18:45:00,6.5,P,9350,P,5.18,P,143,P,11.7,P,7.7,P,27,P,0.45,P
02035000,02035000,2016-12-09 19:00:00,6.5,P,9330,P,5.17,P,143,P,11.7,P,7.7,P,26,P,0.45,P
02035000,02035000,2016-12-09 19:15:00,6.5,P,9280,P,5.15,P,144,P,11.7,P,7.7,P,26,P,0.45,P
02035000,02035000,2016-12-09 19:30:00,6.4,P,9250,P,5.14,P,144,P,11.7,P,7.7,P,25,P,0.45,P
02035000,02035000,2016-12-09 19:45:00,6.4,P,9230,P,5.13,P,144,P,11.7,P,7.7,P,26,P,0.45,P
02035000,02035000,2016-12-09 20:00:00,6.4,P,9170,P,5.11,P,145,P,11.7,P,7.7,P,26,P,0.51,P
02035000,02035000,2016-12-09 20:15:00,6.4,P,9150,P,5.1,P,145,P,11.7,P,7.7,P,25,P,0.45,P
02035000,02035000,2016-12-09 20:30:00,6.4,P,9120,P,5.09,P,145,P,11.7,P,7.7,P,25,P,0.45,P
02035000,02035000,2016-12-09 20:45:00,6.4,P,9070,P,5.07,P,146,P,11.8,P,7.7,P,25,P,0.45,P
02035000,02035000,2016-12-09 21:00:00,6.4,P,9050,P,5.06,P,146,P,11.8,P,7.7,P,25,P,0.45,P
02035000,02035000,2016-12-09 21:15:00,6.4,P,9020,P,5.05,P,146,P,11.8,P,7.7,P,24,P,NA,NA
02035000,02035000,2016-12-09 21:30:00,6.4,P,8980,P,5.03,P,147,P,11.8,P,7.7,P,23,P,0.45,P
02035000,02035000,2016-12-09 21:45:00,6.4,P,8950,P,5.02,P,147,P,11.8,P,7.7,P,23,P,NA,NA
02035000,02035000,2016-12-09 22:00:00,6.3,P,8930,P,5.01,P,147,P,11.8,P,7.7,P,22,P,0.45,P
02035000,02035000,2016-12-09 22:15:00,6.3,P,8910,P,5,P,147,P,11.8,P,7.7,P,22,P,0.45,P
02035000,02035000,2016-12-09 22:30:00,6.3,P,8860,P,4.98,P,148,P,11.8,P,7.7,P,22,P,0.45,P
02035000,02035000,2016-12-09 22:45:00,6.3,P,8840,P,4.97,P,148,P,11.8,P,7.7,P,22,P,0.45,P
02035000,02035000,2016-12-09 23:00:00,6.3,P,8820,P,4.96,P,149,P,11.8,P,7.7,P,22,P,0.44,P
02035000,02035000,2016-12-09 23:15:00,6.2,P,8800,P,4.95,P,149,P,11.8,P,7.7,P,22,P,0.44,P
02035000,02035000,2016-12-09 23:30:00,6.2,P,8770,P,4.94,P,149,P,11.8,P,7.7,P,21,P,0.44,P
02035000,02035000,2016-12-09 23:45:00,6.2,P,8730,P,4.92,P,150,P,11.8,P,7.7,P,21,P,0.44,P
