SiteID,Date,Time,Date_Time,Water.Temp..C,Air.LoggerID,Air.RowID,Air.Temp..C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Water.LoggerID,Water.RowID
PBCC,2012-12-11,07:30:00,2012-12-11 07:30:00,6.179,NA,NA,NA,NA,NA,NA,10000520,2578
PBCC,2012-12-11,08:00:00,2012-12-11 08:00:00,6.128,NA,NA,NA,NA,NA,NA,10000520,2579
PBCC,2012-12-11,08:30:00,2012-12-11 08:30:00,6.077,NA,NA,NA,NA,NA,NA,10000520,2580
PBCC,2012-12-11,09:00:00,2012-12-11 09:00:00,6.051,NA,NA,NA,NA,NA,NA,10000520,2581
PBCC,2012-12-11,09:30:00,2012-12-11 09:30:00,6.026,NA,NA,NA,NA,NA,NA,10000520,2582
PBCC,2012-12-11,10:00:00,2012-12-11 10:00:00,6,NA,NA,NA,NA,NA,NA,10000520,2583
PBCC,2012-12-11,10:30:00,2012-12-11 10:30:00,5.949,NA,NA,NA,NA,NA,NA,10000520,2584
PBCC,2012-12-11,11:00:00,2012-12-11 11:00:00,5.924,NA,NA,NA,NA,NA,NA,10000520,2585
PBCC,2012-12-11,11:30:00,2012-12-11 11:30:00,5.898,NA,NA,NA,NA,NA,NA,10000520,2586
PBCC,2012-12-11,12:00:00,2012-12-11 12:00:00,5.898,NA,NA,NA,NA,NA,NA,10000520,2587
PBCC,2012-12-11,12:30:00,2012-12-11 12:30:00,5.898,NA,NA,NA,NA,NA,NA,10000520,2588
PBCC,2012-12-11,13:00:00,2012-12-11 13:00:00,5.872,NA,NA,NA,NA,NA,NA,10000520,2589
PBCC,2012-12-11,13:30:00,2012-12-11 13:30:00,5.821,NA,NA,NA,NA,NA,NA,10000520,2590
PBCC,2012-12-11,14:00:00,2012-12-11 14:00:00,5.821,NA,NA,NA,NA,NA,NA,10000520,2591
PBCC,2012-12-11,14:30:00,2012-12-11 14:30:00,5.796,NA,NA,NA,NA,NA,NA,10000520,2592
PBCC,2012-12-11,15:00:00,2012-12-11 15:00:00,5.77,NA,NA,NA,NA,NA,NA,10000520,2593
PBCC,2012-12-11,15:30:00,2012-12-11 15:30:00,5.745,NA,NA,NA,NA,NA,NA,10000520,2594
PBCC,2012-12-11,16:00:00,2012-12-11 16:00:00,5.693,NA,NA,NA,NA,NA,NA,10000520,2595
PBCC,2012-12-11,16:30:00,2012-12-11 16:30:00,5.668,NA,NA,NA,NA,NA,NA,10000520,2596
PBCC,2012-12-11,17:00:00,2012-12-11 17:00:00,5.616,NA,NA,NA,NA,NA,NA,10000520,2597
PBCC,2012-12-11,17:30:00,2012-12-11 17:30:00,5.539,NA,NA,NA,NA,NA,NA,10000520,2598
PBCC,2012-12-11,18:00:00,2012-12-11 18:00:00,5.437,NA,NA,NA,NA,NA,NA,10000520,2599
PBCC,2012-12-11,18:30:00,2012-12-11 18:30:00,5.36,NA,NA,NA,NA,NA,NA,10000520,2600
PBCC,2012-12-11,19:00:00,2012-12-11 19:00:00,5.257,NA,NA,NA,NA,NA,NA,10000520,2601
PBCC,2012-12-11,19:30:00,2012-12-11 19:30:00,5.128,NA,NA,NA,NA,NA,NA,10000520,2602
PBCC,2012-12-11,20:00:00,2012-12-11 20:00:00,5.024,NA,NA,NA,NA,NA,NA,10000520,2603
PBCC,2012-12-11,20:30:00,2012-12-11 20:30:00,4.921,NA,NA,NA,NA,NA,NA,10000520,2604
PBCC,2012-12-11,21:00:00,2012-12-11 21:00:00,4.818,NA,NA,NA,NA,NA,NA,10000520,2605
PBCC,2012-12-11,21:30:00,2012-12-11 21:30:00,4.714,NA,NA,NA,NA,NA,NA,10000520,2606
PBCC,2012-12-11,22:00:00,2012-12-11 22:00:00,4.61,NA,NA,NA,NA,NA,NA,10000520,2607
PBCC,2012-12-11,22:30:00,2012-12-11 22:30:00,4.506,NA,NA,NA,NA,NA,NA,10000520,2608
PBCC,2012-12-11,23:00:00,2012-12-11 23:00:00,4.428,NA,NA,NA,NA,NA,NA,10000520,2609
PBCC,2012-12-11,23:30:00,2012-12-11 23:30:00,4.324,NA,NA,NA,NA,NA,NA,10000520,2610
PBCC,2012-12-12,00:00:00,2012-12-12 00:00:00,4.246,NA,NA,NA,NA,NA,NA,10000520,2611
PBCC,2012-12-12,00:30:00,2012-12-12 00:30:00,4.168,NA,NA,NA,NA,NA,NA,10000520,2612
PBCC,2012-12-12,01:00:00,2012-12-12 01:00:00,4.063,NA,NA,NA,NA,NA,NA,10000520,2613
PBCC,2012-12-12,01:30:00,2012-12-12 01:30:00,3.985,NA,NA,NA,NA,NA,NA,10000520,2614
PBCC,2012-12-12,02:00:00,2012-12-12 02:00:00,3.88,NA,NA,NA,NA,NA,NA,10000520,2615
PBCC,2012-12-12,02:30:00,2012-12-12 02:30:00,3.801,NA,NA,NA,NA,NA,NA,10000520,2616
PBCC,2012-12-12,03:00:00,2012-12-12 03:00:00,3.722,NA,NA,NA,NA,NA,NA,10000520,2617
PBCC,2012-12-12,03:30:00,2012-12-12 03:30:00,3.643,NA,NA,NA,NA,NA,NA,10000520,2618
PBCC,2012-12-12,04:00:00,2012-12-12 04:00:00,3.564,NA,NA,NA,NA,NA,NA,10000520,2619
PBCC,2012-12-12,04:30:00,2012-12-12 04:30:00,3.485,NA,NA,NA,NA,NA,NA,10000520,2620
PBCC,2012-12-12,05:00:00,2012-12-12 05:00:00,3.433,NA,NA,NA,NA,NA,NA,10000520,2621
PBCC,2012-12-12,05:30:00,2012-12-12 05:30:00,3.38,NA,NA,NA,NA,NA,NA,10000520,2622
PBCC,2012-12-12,06:00:00,2012-12-12 06:00:00,3.301,NA,NA,NA,NA,NA,NA,10000520,2623
PBCC,2012-12-12,06:30:00,2012-12-12 06:30:00,3.248,NA,NA,NA,NA,NA,NA,10000520,2624
PBCC,2012-12-12,07:00:00,2012-12-12 07:00:00,3.195,NA,NA,NA,NA,NA,NA,10000520,2625
PBCC,2012-12-12,07:30:00,2012-12-12 07:30:00,3.168,NA,NA,NA,NA,NA,NA,10000520,2626
PBCC,2012-12-12,08:00:00,2012-12-12 08:00:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2627
PBCC,2012-12-12,08:30:00,2012-12-12 08:30:00,3.089,NA,NA,NA,NA,NA,NA,10000520,2628
PBCC,2012-12-12,09:00:00,2012-12-12 09:00:00,3.063,NA,NA,NA,NA,NA,NA,10000520,2629
PBCC,2012-12-12,09:30:00,2012-12-12 09:30:00,3.036,NA,NA,NA,NA,NA,NA,10000520,2630
PBCC,2012-12-12,10:00:00,2012-12-12 10:00:00,3.036,NA,NA,NA,NA,NA,NA,10000520,2631
PBCC,2012-12-12,10:30:00,2012-12-12 10:30:00,3.036,NA,NA,NA,NA,NA,NA,10000520,2632
PBCC,2012-12-12,11:00:00,2012-12-12 11:00:00,3.063,NA,NA,NA,NA,NA,NA,10000520,2633
PBCC,2012-12-12,11:30:00,2012-12-12 11:30:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2634
PBCC,2012-12-12,12:00:00,2012-12-12 12:00:00,3.195,NA,NA,NA,NA,NA,NA,10000520,2635
PBCC,2012-12-12,12:30:00,2012-12-12 12:30:00,3.274,NA,NA,NA,NA,NA,NA,10000520,2636
PBCC,2012-12-12,13:00:00,2012-12-12 13:00:00,3.354,NA,NA,NA,NA,NA,NA,10000520,2637
PBCC,2012-12-12,13:30:00,2012-12-12 13:30:00,3.406,NA,NA,NA,NA,NA,NA,10000520,2638
PBCC,2012-12-12,14:00:00,2012-12-12 14:00:00,3.485,NA,NA,NA,NA,NA,NA,10000520,2639
PBCC,2012-12-12,14:30:00,2012-12-12 14:30:00,3.538,NA,NA,NA,NA,NA,NA,10000520,2640
PBCC,2012-12-12,15:00:00,2012-12-12 15:00:00,3.591,NA,NA,NA,NA,NA,NA,10000520,2641
PBCC,2012-12-12,15:30:00,2012-12-12 15:30:00,3.643,NA,NA,NA,NA,NA,NA,10000520,2642
PBCC,2012-12-12,16:00:00,2012-12-12 16:00:00,3.67,NA,NA,NA,NA,NA,NA,10000520,2643
PBCC,2012-12-12,16:30:00,2012-12-12 16:30:00,3.67,NA,NA,NA,NA,NA,NA,10000520,2644
PBCC,2012-12-12,17:00:00,2012-12-12 17:00:00,3.643,NA,NA,NA,NA,NA,NA,10000520,2645
PBCC,2012-12-12,17:30:00,2012-12-12 17:30:00,3.617,NA,NA,NA,NA,NA,NA,10000520,2646
PBCC,2012-12-12,18:00:00,2012-12-12 18:00:00,3.564,NA,NA,NA,NA,NA,NA,10000520,2647
PBCC,2012-12-12,18:30:00,2012-12-12 18:30:00,3.538,NA,NA,NA,NA,NA,NA,10000520,2648
PBCC,2012-12-12,19:00:00,2012-12-12 19:00:00,3.485,NA,NA,NA,NA,NA,NA,10000520,2649
PBCC,2012-12-12,19:30:00,2012-12-12 19:30:00,3.433,NA,NA,NA,NA,NA,NA,10000520,2650
PBCC,2012-12-12,20:00:00,2012-12-12 20:00:00,3.38,NA,NA,NA,NA,NA,NA,10000520,2651
PBCC,2012-12-12,20:30:00,2012-12-12 20:30:00,3.301,NA,NA,NA,NA,NA,NA,10000520,2652
PBCC,2012-12-12,21:00:00,2012-12-12 21:00:00,3.248,NA,NA,NA,NA,NA,NA,10000520,2653
PBCC,2012-12-12,21:30:00,2012-12-12 21:30:00,3.195,NA,NA,NA,NA,NA,NA,10000520,2654
PBCC,2012-12-12,22:00:00,2012-12-12 22:00:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2655
PBCC,2012-12-12,22:30:00,2012-12-12 22:30:00,3.063,NA,NA,NA,NA,NA,NA,10000520,2656
PBCC,2012-12-12,23:00:00,2012-12-12 23:00:00,3.009,NA,NA,NA,NA,NA,NA,10000520,2657
PBCC,2012-12-12,23:30:00,2012-12-12 23:30:00,2.93,NA,NA,NA,NA,NA,NA,10000520,2658
PBCC,2012-12-13,00:00:00,2012-12-13 00:00:00,2.85,NA,NA,NA,NA,NA,NA,10000520,2659
PBCC,2012-12-13,00:30:00,2012-12-13 00:30:00,2.797,NA,NA,NA,NA,NA,NA,10000520,2660
PBCC,2012-12-13,01:00:00,2012-12-13 01:00:00,2.744,NA,NA,NA,NA,NA,NA,10000520,2661
PBCC,2012-12-13,01:30:00,2012-12-13 01:30:00,2.69,NA,NA,NA,NA,NA,NA,10000520,2662
PBCC,2012-12-13,02:00:00,2012-12-13 02:00:00,2.637,NA,NA,NA,NA,NA,NA,10000520,2663
PBCC,2012-12-13,02:30:00,2012-12-13 02:30:00,2.557,NA,NA,NA,NA,NA,NA,10000520,2664
PBCC,2012-12-13,03:00:00,2012-12-13 03:00:00,2.503,NA,NA,NA,NA,NA,NA,10000520,2665
PBCC,2012-12-13,03:30:00,2012-12-13 03:30:00,2.45,NA,NA,NA,NA,NA,NA,10000520,2666
PBCC,2012-12-13,04:00:00,2012-12-13 04:00:00,2.396,NA,NA,NA,NA,NA,NA,10000520,2667
PBCC,2012-12-13,04:30:00,2012-12-13 04:30:00,2.343,NA,NA,NA,NA,NA,NA,10000520,2668
PBCC,2012-12-13,05:00:00,2012-12-13 05:00:00,2.289,NA,NA,NA,NA,NA,NA,10000520,2669
PBCC,2012-12-13,05:30:00,2012-12-13 05:30:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2670
PBCC,2012-12-13,06:00:00,2012-12-13 06:00:00,2.182,NA,NA,NA,NA,NA,NA,10000520,2671
PBCC,2012-12-13,06:30:00,2012-12-13 06:30:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2672
PBCC,2012-12-13,07:00:00,2012-12-13 07:00:00,2.074,NA,NA,NA,NA,NA,NA,10000520,2673
PBCC,2012-12-13,07:30:00,2012-12-13 07:30:00,2.021,NA,NA,NA,NA,NA,NA,10000520,2674
PBCC,2012-12-13,08:00:00,2012-12-13 08:00:00,1.967,NA,NA,NA,NA,NA,NA,10000520,2675
PBCC,2012-12-13,08:30:00,2012-12-13 08:30:00,1.94,NA,NA,NA,NA,NA,NA,10000520,2676
PBCC,2012-12-13,09:00:00,2012-12-13 09:00:00,1.913,NA,NA,NA,NA,NA,NA,10000520,2677
PBCC,2012-12-13,09:30:00,2012-12-13 09:30:00,1.859,NA,NA,NA,NA,NA,NA,10000520,2678
PBCC,2012-12-13,10:00:00,2012-12-13 10:00:00,1.859,NA,NA,NA,NA,NA,NA,10000520,2679
PBCC,2012-12-13,10:30:00,2012-12-13 10:30:00,1.886,NA,NA,NA,NA,NA,NA,10000520,2680
PBCC,2012-12-13,11:00:00,2012-12-13 11:00:00,1.94,NA,NA,NA,NA,NA,NA,10000520,2681
PBCC,2012-12-13,11:30:00,2012-12-13 11:30:00,2.021,NA,NA,NA,NA,NA,NA,10000520,2682
PBCC,2012-12-13,12:00:00,2012-12-13 12:00:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2683
PBCC,2012-12-13,12:30:00,2012-12-13 12:30:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2684
PBCC,2012-12-13,13:00:00,2012-12-13 13:00:00,2.37,NA,NA,NA,NA,NA,NA,10000520,2685
PBCC,2012-12-13,13:30:00,2012-12-13 13:30:00,2.477,NA,NA,NA,NA,NA,NA,10000520,2686
PBCC,2012-12-13,14:00:00,2012-12-13 14:00:00,2.61,NA,NA,NA,NA,NA,NA,10000520,2687
PBCC,2012-12-13,14:30:00,2012-12-13 14:30:00,2.717,NA,NA,NA,NA,NA,NA,10000520,2688
PBCC,2012-12-13,15:00:00,2012-12-13 15:00:00,2.823,NA,NA,NA,NA,NA,NA,10000520,2689
PBCC,2012-12-13,15:30:00,2012-12-13 15:30:00,2.93,NA,NA,NA,NA,NA,NA,10000520,2690
PBCC,2012-12-13,16:00:00,2012-12-13 16:00:00,3.036,NA,NA,NA,NA,NA,NA,10000520,2691
PBCC,2012-12-13,16:30:00,2012-12-13 16:30:00,3.089,NA,NA,NA,NA,NA,NA,10000520,2692
PBCC,2012-12-13,17:00:00,2012-12-13 17:00:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2693
PBCC,2012-12-13,17:30:00,2012-12-13 17:30:00,3.142,NA,NA,NA,NA,NA,NA,10000520,2694
PBCC,2012-12-13,18:00:00,2012-12-13 18:00:00,3.142,NA,NA,NA,NA,NA,NA,10000520,2695
PBCC,2012-12-13,18:30:00,2012-12-13 18:30:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2696
PBCC,2012-12-13,19:00:00,2012-12-13 19:00:00,3.089,NA,NA,NA,NA,NA,NA,10000520,2697
PBCC,2012-12-13,19:30:00,2012-12-13 19:30:00,3.036,NA,NA,NA,NA,NA,NA,10000520,2698
PBCC,2012-12-13,20:00:00,2012-12-13 20:00:00,2.956,NA,NA,NA,NA,NA,NA,10000520,2699
PBCC,2012-12-13,20:30:00,2012-12-13 20:30:00,2.93,NA,NA,NA,NA,NA,NA,10000520,2700
PBCC,2012-12-13,21:00:00,2012-12-13 21:00:00,2.85,NA,NA,NA,NA,NA,NA,10000520,2701
PBCC,2012-12-13,21:30:00,2012-12-13 21:30:00,2.797,NA,NA,NA,NA,NA,NA,10000520,2702
PBCC,2012-12-13,22:00:00,2012-12-13 22:00:00,2.717,NA,NA,NA,NA,NA,NA,10000520,2703
PBCC,2012-12-13,22:30:00,2012-12-13 22:30:00,2.69,NA,NA,NA,NA,NA,NA,10000520,2704
PBCC,2012-12-13,23:00:00,2012-12-13 23:00:00,2.61,NA,NA,NA,NA,NA,NA,10000520,2705
PBCC,2012-12-13,23:30:00,2012-12-13 23:30:00,2.53,NA,NA,NA,NA,NA,NA,10000520,2706
PBCC,2012-12-14,00:00:00,2012-12-14 00:00:00,2.45,NA,NA,NA,NA,NA,NA,10000520,2707
PBCC,2012-12-14,00:30:00,2012-12-14 00:30:00,2.396,NA,NA,NA,NA,NA,NA,10000520,2708
PBCC,2012-12-14,01:00:00,2012-12-14 01:00:00,2.316,NA,NA,NA,NA,NA,NA,10000520,2709
PBCC,2012-12-14,01:30:00,2012-12-14 01:30:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2710
PBCC,2012-12-14,02:00:00,2012-12-14 02:00:00,2.182,NA,NA,NA,NA,NA,NA,10000520,2711
PBCC,2012-12-14,02:30:00,2012-12-14 02:30:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2712
PBCC,2012-12-14,03:00:00,2012-12-14 03:00:00,2.074,NA,NA,NA,NA,NA,NA,10000520,2713
PBCC,2012-12-14,03:30:00,2012-12-14 03:30:00,1.994,NA,NA,NA,NA,NA,NA,10000520,2714
PBCC,2012-12-14,04:00:00,2012-12-14 04:00:00,1.94,NA,NA,NA,NA,NA,NA,10000520,2715
PBCC,2012-12-14,04:30:00,2012-12-14 04:30:00,1.886,NA,NA,NA,NA,NA,NA,10000520,2716
PBCC,2012-12-14,05:00:00,2012-12-14 05:00:00,1.832,NA,NA,NA,NA,NA,NA,10000520,2717
PBCC,2012-12-14,05:30:00,2012-12-14 05:30:00,1.805,NA,NA,NA,NA,NA,NA,10000520,2718
PBCC,2012-12-14,06:00:00,2012-12-14 06:00:00,1.724,NA,NA,NA,NA,NA,NA,10000520,2719
PBCC,2012-12-14,06:30:00,2012-12-14 06:30:00,1.67,NA,NA,NA,NA,NA,NA,10000520,2720
PBCC,2012-12-14,07:00:00,2012-12-14 07:00:00,1.615,NA,NA,NA,NA,NA,NA,10000520,2721
PBCC,2012-12-14,07:30:00,2012-12-14 07:30:00,1.588,NA,NA,NA,NA,NA,NA,10000520,2722
PBCC,2012-12-14,08:00:00,2012-12-14 08:00:00,1.507,NA,NA,NA,NA,NA,NA,10000520,2723
PBCC,2012-12-14,08:30:00,2012-12-14 08:30:00,1.453,NA,NA,NA,NA,NA,NA,10000520,2724
PBCC,2012-12-14,09:00:00,2012-12-14 09:00:00,1.425,NA,NA,NA,NA,NA,NA,10000520,2725
PBCC,2012-12-14,09:30:00,2012-12-14 09:30:00,1.398,NA,NA,NA,NA,NA,NA,10000520,2726
PBCC,2012-12-14,10:00:00,2012-12-14 10:00:00,1.398,NA,NA,NA,NA,NA,NA,10000520,2727
PBCC,2012-12-14,10:30:00,2012-12-14 10:30:00,1.425,NA,NA,NA,NA,NA,NA,10000520,2728
PBCC,2012-12-14,11:00:00,2012-12-14 11:00:00,1.507,NA,NA,NA,NA,NA,NA,10000520,2729
PBCC,2012-12-14,11:30:00,2012-12-14 11:30:00,1.615,NA,NA,NA,NA,NA,NA,10000520,2730
PBCC,2012-12-14,12:00:00,2012-12-14 12:00:00,1.751,NA,NA,NA,NA,NA,NA,10000520,2731
PBCC,2012-12-14,12:30:00,2012-12-14 12:30:00,1.859,NA,NA,NA,NA,NA,NA,10000520,2732
PBCC,2012-12-14,13:00:00,2012-12-14 13:00:00,1.967,NA,NA,NA,NA,NA,NA,10000520,2733
PBCC,2012-12-14,13:30:00,2012-12-14 13:30:00,2.101,NA,NA,NA,NA,NA,NA,10000520,2734
PBCC,2012-12-14,14:00:00,2012-12-14 14:00:00,2.209,NA,NA,NA,NA,NA,NA,10000520,2735
PBCC,2012-12-14,14:30:00,2012-12-14 14:30:00,2.316,NA,NA,NA,NA,NA,NA,10000520,2736
PBCC,2012-12-14,15:00:00,2012-12-14 15:00:00,2.45,NA,NA,NA,NA,NA,NA,10000520,2737
PBCC,2012-12-14,15:30:00,2012-12-14 15:30:00,2.584,NA,NA,NA,NA,NA,NA,10000520,2738
PBCC,2012-12-14,16:00:00,2012-12-14 16:00:00,2.69,NA,NA,NA,NA,NA,NA,10000520,2739
PBCC,2012-12-14,16:30:00,2012-12-14 16:30:00,2.797,NA,NA,NA,NA,NA,NA,10000520,2740
PBCC,2012-12-14,17:00:00,2012-12-14 17:00:00,2.85,NA,NA,NA,NA,NA,NA,10000520,2741
PBCC,2012-12-14,17:30:00,2012-12-14 17:30:00,2.903,NA,NA,NA,NA,NA,NA,10000520,2742
PBCC,2012-12-14,18:00:00,2012-12-14 18:00:00,2.93,NA,NA,NA,NA,NA,NA,10000520,2743
PBCC,2012-12-14,18:30:00,2012-12-14 18:30:00,2.956,NA,NA,NA,NA,NA,NA,10000520,2744
PBCC,2012-12-14,19:00:00,2012-12-14 19:00:00,2.956,NA,NA,NA,NA,NA,NA,10000520,2745
PBCC,2012-12-14,19:30:00,2012-12-14 19:30:00,2.956,NA,NA,NA,NA,NA,NA,10000520,2746
PBCC,2012-12-14,20:00:00,2012-12-14 20:00:00,2.93,NA,NA,NA,NA,NA,NA,10000520,2747
PBCC,2012-12-14,20:30:00,2012-12-14 20:30:00,2.903,NA,NA,NA,NA,NA,NA,10000520,2748
PBCC,2012-12-14,21:00:00,2012-12-14 21:00:00,2.85,NA,NA,NA,NA,NA,NA,10000520,2749
PBCC,2012-12-14,21:30:00,2012-12-14 21:30:00,2.823,NA,NA,NA,NA,NA,NA,10000520,2750
PBCC,2012-12-14,22:00:00,2012-12-14 22:00:00,2.797,NA,NA,NA,NA,NA,NA,10000520,2751
PBCC,2012-12-14,22:30:00,2012-12-14 22:30:00,2.744,NA,NA,NA,NA,NA,NA,10000520,2752
PBCC,2012-12-14,23:00:00,2012-12-14 23:00:00,2.717,NA,NA,NA,NA,NA,NA,10000520,2753
PBCC,2012-12-14,23:30:00,2012-12-14 23:30:00,2.664,NA,NA,NA,NA,NA,NA,10000520,2754
PBCC,2012-12-15,00:00:00,2012-12-15 00:00:00,2.637,NA,NA,NA,NA,NA,NA,10000520,2755
PBCC,2012-12-15,00:30:00,2012-12-15 00:30:00,2.584,NA,NA,NA,NA,NA,NA,10000520,2756
PBCC,2012-12-15,01:00:00,2012-12-15 01:00:00,2.53,NA,NA,NA,NA,NA,NA,10000520,2757
PBCC,2012-12-15,01:30:00,2012-12-15 01:30:00,2.477,NA,NA,NA,NA,NA,NA,10000520,2758
PBCC,2012-12-15,02:00:00,2012-12-15 02:00:00,2.423,NA,NA,NA,NA,NA,NA,10000520,2759
PBCC,2012-12-15,02:30:00,2012-12-15 02:30:00,2.396,NA,NA,NA,NA,NA,NA,10000520,2760
PBCC,2012-12-15,03:00:00,2012-12-15 03:00:00,2.37,NA,NA,NA,NA,NA,NA,10000520,2761
PBCC,2012-12-15,03:30:00,2012-12-15 03:30:00,2.316,NA,NA,NA,NA,NA,NA,10000520,2762
PBCC,2012-12-15,04:00:00,2012-12-15 04:00:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2763
PBCC,2012-12-15,04:30:00,2012-12-15 04:30:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2764
PBCC,2012-12-15,05:00:00,2012-12-15 05:00:00,2.236,NA,NA,NA,NA,NA,NA,10000520,2765
PBCC,2012-12-15,05:30:00,2012-12-15 05:30:00,2.262,NA,NA,NA,NA,NA,NA,10000520,2766
PBCC,2012-12-15,06:00:00,2012-12-15 06:00:00,2.236,NA,NA,NA,NA,NA,NA,10000520,2767
PBCC,2012-12-15,06:30:00,2012-12-15 06:30:00,2.236,NA,NA,NA,NA,NA,NA,10000520,2768
PBCC,2012-12-15,07:00:00,2012-12-15 07:00:00,2.209,NA,NA,NA,NA,NA,NA,10000520,2769
PBCC,2012-12-15,07:30:00,2012-12-15 07:30:00,2.209,NA,NA,NA,NA,NA,NA,10000520,2770
PBCC,2012-12-15,08:00:00,2012-12-15 08:00:00,2.182,NA,NA,NA,NA,NA,NA,10000520,2771
PBCC,2012-12-15,08:30:00,2012-12-15 08:30:00,2.155,NA,NA,NA,NA,NA,NA,10000520,2772
PBCC,2012-12-15,09:00:00,2012-12-15 09:00:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2773
PBCC,2012-12-15,09:30:00,2012-12-15 09:30:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2774
PBCC,2012-12-15,10:00:00,2012-12-15 10:00:00,2.128,NA,NA,NA,NA,NA,NA,10000520,2775
PBCC,2012-12-15,10:30:00,2012-12-15 10:30:00,2.155,NA,NA,NA,NA,NA,NA,10000520,2776
PBCC,2012-12-15,11:00:00,2012-12-15 11:00:00,2.209,NA,NA,NA,NA,NA,NA,10000520,2777
PBCC,2012-12-15,11:30:00,2012-12-15 11:30:00,2.343,NA,NA,NA,NA,NA,NA,10000520,2778
PBCC,2012-12-15,12:00:00,2012-12-15 12:00:00,2.396,NA,NA,NA,NA,NA,NA,10000520,2779
PBCC,2012-12-15,12:30:00,2012-12-15 12:30:00,2.503,NA,NA,NA,NA,NA,NA,10000520,2780
PBCC,2012-12-15,13:00:00,2012-12-15 13:00:00,2.61,NA,NA,NA,NA,NA,NA,10000520,2781
PBCC,2012-12-15,13:30:00,2012-12-15 13:30:00,2.69,NA,NA,NA,NA,NA,NA,10000520,2782
PBCC,2012-12-15,14:00:00,2012-12-15 14:00:00,2.77,NA,NA,NA,NA,NA,NA,10000520,2783
PBCC,2012-12-15,14:30:00,2012-12-15 14:30:00,2.85,NA,NA,NA,NA,NA,NA,10000520,2784
PBCC,2012-12-15,15:00:00,2012-12-15 15:00:00,2.903,NA,NA,NA,NA,NA,NA,10000520,2785
PBCC,2012-12-15,15:30:00,2012-12-15 15:30:00,2.983,NA,NA,NA,NA,NA,NA,10000520,2786
PBCC,2012-12-15,16:00:00,2012-12-15 16:00:00,3.089,NA,NA,NA,NA,NA,NA,10000520,2787
PBCC,2012-12-15,16:30:00,2012-12-15 16:30:00,3.168,NA,NA,NA,NA,NA,NA,10000520,2788
PBCC,2012-12-15,17:00:00,2012-12-15 17:00:00,3.221,NA,NA,NA,NA,NA,NA,10000520,2789
PBCC,2012-12-15,17:30:00,2012-12-15 17:30:00,3.221,NA,NA,NA,NA,NA,NA,10000520,2790
PBCC,2012-12-15,18:00:00,2012-12-15 18:00:00,3.195,NA,NA,NA,NA,NA,NA,10000520,2791
PBCC,2012-12-15,18:30:00,2012-12-15 18:30:00,3.168,NA,NA,NA,NA,NA,NA,10000520,2792
PBCC,2012-12-15,19:00:00,2012-12-15 19:00:00,3.116,NA,NA,NA,NA,NA,NA,10000520,2793
PBCC,2012-12-15,19:30:00,2012-12-15 19:30:00,3.089,NA,NA,NA,NA,NA,NA,10000520,2794
PBCC,2012-12-15,20:00:00,2012-12-15 20:00:00,3.009,NA,NA,NA,NA,NA,NA,10000520,2795
PBCC,2012-12-15,20:30:00,2012-12-15 20:30:00,2.956,NA,NA,NA,NA,NA,NA,10000520,2796
PBCC,2012-12-15,21:00:00,2012-12-15 21:00:00,2.877,NA,NA,NA,NA,NA,NA,10000520,2797
PBCC,2012-12-15,21:30:00,2012-12-15 21:30:00,2.797,NA,NA,NA,NA,NA,NA,10000520,2798
PBCC,2012-12-15,22:00:00,2012-12-15 22:00:00,2.744,NA,NA,NA,NA,NA,NA,10000520,2799
PBCC,2012-12-15,22:30:00,2012-12-15 22:30:00,2.69,NA,NA,NA,NA,NA,NA,10000520,2800
PBCC,2012-12-15,23:00:00,2012-12-15 23:00:00,2.637,NA,NA,NA,NA,NA,NA,10000520,2801
PBCC,2012-12-15,23:30:00,2012-12-15 23:30:00,2.61,NA,NA,NA,NA,NA,NA,10000520,2802
PBCC,2012-12-16,00:00:00,2012-12-16 00:00:00,2.557,NA,NA,NA,NA,NA,NA,10000520,2803
PBCC,2012-12-16,00:30:00,2012-12-16 00:30:00,2.503,NA,NA,NA,NA,NA,NA,10000520,2804
PBCC,2012-12-16,01:00:00,2012-12-16 01:00:00,2.503,NA,NA,NA,NA,NA,NA,10000520,2805
PBCC,2012-12-16,01:30:00,2012-12-16 01:30:00,2.477,NA,NA,NA,NA,NA,NA,10000520,2806
PBCC,2012-12-16,02:00:00,2012-12-16 02:00:00,2.477,NA,NA,NA,NA,NA,NA,10000520,2807
PBCC,2012-12-16,02:30:00,2012-12-16 02:30:00,2.45,NA,NA,NA,NA,NA,NA,10000520,2808
