Plot Title: ECO66G12-Water,,,,,,,,,,
,Date / Time,Water BP psi,Water Temp oC,Air BP psi,Water Level ft,Air Temp oC,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10229557, SEN S/N: 10229557)","Temp, °C (LGR S/N: 10229557, SEN S/N: 10229557)","Abs Pres Barom., psi (LGR S/N: 10229571, SEN S/N: 10229571)","Water Level, feet (LGR S/N: 10229557)","Temp, °C (LGR S/N: 10229571, SEN S/N: 10229571)",Coupler Detached (LGR S/N: 10229557),Coupler Attached (LGR S/N: 10229557),Stopped (LGR S/N: 10229557),End Of File (LGR S/N: 10229557)
2437,3/5/2014 5:00,14.4278,5.655,14.2498,0.361,1.221,,,,
2438,3/5/2014 5:30,14.4207,5.552,14.2459,0.353,0.893,,,,
2439,3/5/2014 6:00,14.4227,5.45,14.2459,0.358,0.893,,,,
2440,3/5/2014 6:30,14.4201,5.347,14.2447,0.355,0.674,,,,
2441,3/5/2014 7:00,14.4178,5.347,14.242,0.356,0.563,,,,
2442,3/5/2014 7:30,14.4198,5.244,14.2442,0.355,0.563,,,,
2443,3/5/2014 8:00,14.4195,5.141,14.2459,0.351,0.453,,,,
2444,3/5/2014 8:30,14.431,5.141,14.255,0.356,0.453,,,,
2445,3/5/2014 9:00,14.433,5.037,14.256,0.358,0.674,,,,
2446,3/5/2014 9:30,14.4262,5.037,14.2543,0.347,1.221,,,,
2447,3/5/2014 10:00,14.4378,5.141,14.2649,0.349,1.98,,,,
2448,3/5/2014 10:30,14.4404,5.244,14.2685,0.347,3.155,,,,
2449,3/5/2014 11:00,14.4407,5.347,14.2697,0.345,4.727,,,,
2450,3/5/2014 11:30,14.4389,5.552,14.2685,0.343,6.268,,,,
2451,3/5/2014 12:00,14.4346,5.655,14.2595,0.354,7.582,,,,
2452,3/5/2014 12:30,14.426,5.86,14.2546,0.346,8.382,,,,
2453,3/5/2014 13:00,14.4263,5.962,14.2545,0.347,8.779,,,,
2454,3/5/2014 13:30,14.4198,6.064,14.2469,0.349,9.077,,,,
2455,3/5/2014 14:00,14.4201,6.166,14.2434,0.358,9.275,,,,
2456,3/5/2014 14:30,14.4089,6.268,14.2341,0.353,9.669,,,,
2457,3/5/2014 15:00,14.3983,6.573,14.2221,0.357,11.236,,,,
2458,3/5/2014 15:30,14.383,6.775,14.2072,0.356,12.69,,,,
2459,3/5/2014 16:00,14.3764,6.877,14.2041,0.348,12.98,,,,
2460,3/5/2014 16:30,14.3809,6.877,14.2049,0.356,12.69,,,,
2461,3/5/2014 17:00,14.3812,6.978,14.2085,0.349,12.11,,,,
2462,3/5/2014 17:30,14.3815,7.079,14.1992,0.371,11.625,,,,
2463,3/5/2014 18:00,14.3792,7.079,14.2025,0.358,10.553,,,,
2464,3/5/2014 18:30,14.3792,7.079,14.1998,0.364,9.571,,,,
2465,3/5/2014 19:00,14.377,7.079,14.1993,0.36,9.077,,,,
2466,3/5/2014 19:30,14.3747,7.079,14.2001,0.353,8.779,,,,
2467,3/5/2014 20:00,14.3792,7.079,14.2021,0.359,8.282,,,,
2468,3/5/2014 20:30,14.3815,7.079,14.1999,0.369,7.882,,,,
2469,3/5/2014 21:00,14.3747,7.079,14.1979,0.358,7.481,,,,
2470,3/5/2014 21:30,14.3744,6.978,14.198,0.357,7.079,,,,
2471,3/5/2014 22:00,14.3721,6.978,14.1966,0.355,6.775,,,,
2472,3/5/2014 22:30,14.3767,6.978,14.1995,0.359,6.471,,,,
2473,3/5/2014 23:00,14.3786,6.877,14.202,0.358,6.064,,,,
2474,3/5/2014 23:30,14.3741,6.877,14.2031,0.345,5.86,,,,
2475,3/6/2014 0:00,14.3786,6.877,14.2027,0.356,5.757,,,,
2476,3/6/2014 0:30,14.3764,6.877,14.1993,0.359,5.552,,,,
2477,3/6/2014 1:00,14.367,6.775,14.1943,0.349,5.45,,,,
2478,3/6/2014 1:30,14.3624,6.775,14.1874,0.354,5.45,,,,
2479,3/6/2014 2:00,14.36,6.775,14.1824,0.36,5.347,,,,
2480,3/6/2014 2:30,14.3553,6.674,14.1824,0.349,5.347,,,,
2481,3/6/2014 3:00,14.3576,6.674,14.1802,0.359,5.347,,,,
2482,3/6/2014 3:30,14.3529,6.674,14.1796,0.35,5.244,,,,
2483,3/6/2014 4:00,14.3506,6.674,14.1751,0.355,5.244,,,,
2484,3/6/2014 4:30,14.3458,6.573,14.1729,0.349,5.244,,,,
2485,3/6/2014 5:00,14.3458,6.573,14.1718,0.352,5.037,,,,
2486,3/6/2014 5:30,14.3481,6.573,14.1719,0.357,4.623,,,,
2487,3/6/2014 6:00,14.3455,6.471,14.1721,0.35,4.207,,,,
2488,3/6/2014 6:30,14.35,6.471,14.1738,0.357,4.102,,,,
2489,3/6/2014 7:00,14.3547,6.471,14.183,0.346,4.102,,,,
2490,3/6/2014 7:30,14.3683,6.471,14.1919,0.357,4.102,,,,
2491,3/6/2014 8:00,14.3703,6.37,14.1964,0.351,4.102,,,,
2492,3/6/2014 8:30,14.3727,6.37,14.1964,0.357,4.102,,,,
2493,3/6/2014 9:00,14.375,6.37,14.2015,0.35,4.207,,,,
2494,3/6/2014 9:30,14.3818,6.37,14.2093,0.348,4.415,,,,
2495,3/6/2014 10:00,14.3933,6.37,14.2178,0.355,4.727,,,,
2496,3/6/2014 10:30,14.3912,6.471,14.2194,0.347,5.037,,,,
2497,3/6/2014 11:00,14.3938,6.573,14.2179,0.356,5.655,,,,
2498,3/6/2014 11:30,14.3898,6.775,14.2169,0.349,6.775,,,,
2499,3/6/2014 12:00,14.3832,6.877,14.2112,0.347,7.882,,,,
2500,3/6/2014 12:30,14.3795,7.179,14.2064,0.349,9.571,,,,
2501,3/6/2014 13:00,14.3774,7.28,14.1996,0.36,10.846,,,,
2502,3/6/2014 13:30,14.3689,7.481,14.1961,0.349,11.916,,,,
2503,3/6/2014 14:00,14.365,7.682,14.1938,0.345,13.173,,,,
2504,3/6/2014 14:30,14.3587,7.882,14.1856,0.35,13.75,,,,
2505,3/6/2014 15:00,14.3502,8.082,14.1771,0.349,14.709,,,,
2506,3/6/2014 15:30,14.3393,8.282,14.1693,0.342,15.378,,,,
2507,3/6/2014 16:00,14.3399,8.481,14.1684,0.346,16.046,,,,
2508,3/6/2014 16:30,14.3402,8.581,14.1684,0.346,16.046,,,,
2509,3/6/2014 17:00,14.3381,8.68,14.1692,0.34,15.76,,,,
2510,3/6/2014 17:30,14.3431,8.779,14.1715,0.346,15.76,,,,
2511,3/6/2014 18:00,14.3454,8.779,14.1719,0.35,14.996,,,,
2512,3/6/2014 18:30,14.3473,8.68,14.1732,0.352,13.558,,,,
2513,3/6/2014 19:00,14.3542,8.68,14.1773,0.358,12.207,,,,
2514,3/6/2014 19:30,14.3538,8.581,14.1792,0.353,10.846,,,,
2515,3/6/2014 20:00,14.3558,8.481,14.1827,0.35,9.768,,,,
2516,3/6/2014 20:30,14.365,8.481,14.187,0.361,8.879,,,,
2517,3/6/2014 21:00,14.3693,8.382,14.1925,0.358,8.182,,,,
2518,3/6/2014 21:30,14.3712,8.282,14.1961,0.354,7.582,,,,
2519,3/6/2014 22:00,14.3779,8.182,14.2031,0.353,7.179,,,,
2520,3/6/2014 22:30,14.3779,8.182,14.2046,0.35,6.573,,,,
2521,3/6/2014 23:00,14.3798,8.082,14.2047,0.354,6.166,,,,
2522,3/6/2014 23:30,14.3864,7.983,14.2117,0.353,5.757,,,,
2523,3/7/2014 0:00,14.3906,7.882,14.2163,0.352,5.347,,,,
2524,3/7/2014 0:30,14.388,7.782,14.212,0.356,4.934,,,,
2525,3/7/2014 1:00,14.3877,7.682,14.2149,0.349,4.623,,,,
2526,3/7/2014 1:30,14.3853,7.582,14.2128,0.348,4.207,,,,
2527,3/7/2014 2:00,14.3827,7.481,14.2118,0.344,3.998,,,,
2528,3/7/2014 2:30,14.3892,7.381,14.2175,0.346,3.788,,,,
2529,3/7/2014 3:00,14.3935,7.28,14.2231,0.343,3.578,,,,
2530,3/7/2014 3:30,14.3886,7.179,14.2176,0.345,3.367,,,,
2531,3/7/2014 4:00,14.3883,7.079,14.2166,0.346,3.155,,,,
2532,3/7/2014 4:30,14.3877,6.877,14.2172,0.344,2.837,,,,
2533,3/7/2014 5:00,14.3944,6.775,14.2246,0.342,2.517,,,,
2534,3/7/2014 5:30,14.3963,6.674,14.2304,0.333,2.303,,,,
2535,3/7/2014 6:00,14.403,6.573,14.2337,0.341,2.088,,,,
2536,3/7/2014 6:30,14.4004,6.471,14.2321,0.338,1.764,,,,
2537,3/7/2014 7:00,14.4136,6.268,14.2463,0.336,1.439,,,,
2538,3/7/2014 7:30,14.4154,6.166,14.2475,0.338,1.221,,,,
2539,3/7/2014 8:00,14.4221,6.064,14.2576,0.33,1.003,,,,
2540,3/7/2014 8:30,14.4263,5.962,14.2566,0.342,0.784,,,,
2541,3/7/2014 9:00,14.433,5.86,14.2639,0.34,0.893,,,,
2542,3/7/2014 9:30,14.433,5.86,14.2668,0.334,1.003,,,,
2543,3/7/2014 10:00,14.433,5.86,14.2678,0.331,1.656,,,,
2544,3/7/2014 10:30,14.4333,5.962,14.2691,0.329,3.261,,,,
2545,3/7/2014 11:00,14.4337,6.166,14.2682,0.332,5.757,,,,
2546,3/7/2014 11:30,14.434,6.268,14.2677,0.334,8.282,,,,
2547,3/7/2014 12:00,14.4346,6.471,14.2665,0.338,10.651,,,,
2548,3/7/2014 12:30,14.4333,6.775,14.2685,0.33,13.173,,,,
2549,3/7/2014 13:00,14.4315,6.978,14.2668,0.33,14.517,,,,
2550,3/7/2014 13:30,14.4207,7.179,14.2588,0.324,15.569,,,,
2551,3/7/2014 14:00,14.4169,7.481,14.2492,0.337,16.713,,,,
2552,3/7/2014 14:30,14.4107,7.682,14.2427,0.338,17.189,,,,
2553,3/7/2014 15:00,14.4021,7.882,14.237,0.331,18.236,,,,
2554,3/7/2014 15:30,14.403,8.182,14.2362,0.335,18.901,,,,
2555,3/7/2014 16:00,14.3967,8.382,14.2282,0.339,19.092,,,,
2556,3/7/2014 16:30,14.3924,8.481,14.2265,0.333,19.187,,,,
2557,3/7/2014 17:00,14.393,8.68,14.2275,0.332,19.377,,,,
2558,3/7/2014 17:30,14.3911,8.779,14.2225,0.339,18.901,,,,
2559,3/7/2014 18:00,14.3888,8.779,14.2212,0.337,16.999,,,,
2560,3/7/2014 18:30,14.3933,8.779,14.2231,0.343,15.664,,,,
2561,3/7/2014 19:00,14.3979,8.779,14.2265,0.346,14.613,,,,
2562,3/7/2014 19:30,14.4002,8.779,14.2295,0.344,13.076,,,,
2563,3/7/2014 20:00,14.4022,8.68,14.2304,0.347,11.528,,,,
2564,3/7/2014 20:30,14.4018,8.581,14.2333,0.339,10.357,,,,
2565,3/7/2014 21:00,14.4065,8.581,14.2355,0.345,9.472,,,,
2566,3/7/2014 21:30,14.4107,8.481,14.2386,0.347,8.779,,,,
2567,3/7/2014 22:00,14.4153,8.481,14.2468,0.339,8.182,,,,
2568,3/7/2014 22:30,14.4265,8.382,14.2533,0.35,7.682,,,,
2569,3/7/2014 23:00,14.4262,8.282,14.2556,0.344,7.28,,,,
2570,3/7/2014 23:30,14.4307,8.282,14.2581,0.348,6.877,,,,
2571,3/8/2014 0:00,14.4304,8.182,14.2611,0.341,6.573,,,,
2572,3/8/2014 0:30,14.4278,8.082,14.259,0.34,6.166,,,,
2573,3/8/2014 1:00,14.4298,7.983,14.2569,0.349,5.757,,,,
2574,3/8/2014 1:30,14.4253,7.983,14.2571,0.338,5.347,,,,
2575,3/8/2014 2:00,14.4272,7.882,14.26,0.336,5.037,,,,
2576,3/8/2014 2:30,14.4336,7.682,14.2646,0.34,4.623,,,,
2577,3/8/2014 3:00,14.4336,7.682,14.2704,0.327,4.415,,,,
2578,3/8/2014 3:30,14.4378,7.582,14.2671,0.344,4.207,,,,
2579,3/8/2014 4:00,14.433,7.481,14.2655,0.337,3.893,,,,
2580,3/8/2014 4:30,14.4327,7.381,14.2645,0.338,3.683,,,,
2581,3/8/2014 5:00,14.4346,7.28,14.2707,0.328,3.578,,,,
2582,3/8/2014 5:30,14.4343,7.179,14.2701,0.329,3.472,,,,
2583,3/8/2014 6:00,14.4387,7.079,14.2713,0.336,3.261,,,,
2584,3/8/2014 6:30,14.4407,6.978,14.2798,0.321,3.155,,,,
2585,3/8/2014 7:00,14.4427,6.877,14.2787,0.329,2.943,,,,
2586,3/8/2014 7:30,14.4446,6.775,14.2827,0.324,2.837,,,,
2587,3/8/2014 8:00,14.4466,6.674,14.2845,0.324,2.73,,,,
2588,3/8/2014 8:30,14.4555,6.573,14.2929,0.325,2.624,,,,
2589,3/8/2014 9:00,14.4623,6.573,14.2952,0.336,2.624,,,,
2590,3/8/2014 9:30,14.4646,6.573,14.2985,0.333,2.837,,,,
2591,3/8/2014 10:00,14.4601,6.573,14.2972,0.326,3.472,,,,
2592,3/8/2014 10:30,14.4607,6.775,14.2962,0.33,5.037,,,,
2593,3/8/2014 11:00,14.4563,6.877,14.2945,0.324,7.782,,,,
2594,3/8/2014 11:30,14.4616,7.079,14.2954,0.334,10.553,,,,
2595,3/8/2014 12:00,14.4575,7.28,14.2974,0.32,12.207,,,,
2596,3/8/2014 12:30,14.4558,7.481,14.2942,0.323,12.883,,,,
2597,3/8/2014 13:00,14.4495,7.682,14.2877,0.324,13.365,,,,
2598,3/8/2014 13:30,14.4524,7.882,14.2868,0.332,14.038,,,,
2599,3/8/2014 14:00,14.4462,8.082,14.2819,0.329,14.804,,,,
2600,3/8/2014 14:30,14.4353,8.282,14.2765,0.317,15.473,,,,
2601,3/8/2014 15:00,14.4315,8.581,14.2703,0.322,16.427,,,,
2602,3/8/2014 15:30,14.4299,8.779,14.2688,0.322,16.999,,,,
2603,3/8/2014 16:00,14.4256,8.879,14.2636,0.324,17.284,,,,
2604,3/8/2014 16:30,14.4214,8.978,14.2598,0.323,16.999,,,,
2605,3/8/2014 17:00,14.417,9.077,14.2524,0.33,16.903,,,,
2606,3/8/2014 17:30,14.4173,9.176,14.2555,0.324,16.618,,,,
2607,3/8/2014 18:00,14.4197,9.176,14.2523,0.336,16.046,,,,
2608,3/8/2014 18:30,14.4152,9.176,14.2497,0.332,14.709,,,,
2609,3/8/2014 19:00,14.4125,9.077,14.2459,0.335,13.173,,,,
2610,3/8/2014 19:30,14.4102,9.077,14.245,0.331,11.722,,,,
2611,3/8/2014 20:00,14.4123,8.978,14.2462,0.333,10.651,,,,
2612,3/8/2014 20:30,14.4165,8.879,14.25,0.334,9.669,,,,
2613,3/8/2014 21:00,14.4211,8.879,14.2531,0.338,8.978,,,,
2614,3/8/2014 21:30,14.423,8.779,14.2587,0.329,8.282,,,,
2615,3/8/2014 22:00,14.4297,8.68,14.2629,0.335,7.782,,,,
2616,3/8/2014 22:30,14.4247,8.581,14.2574,0.336,7.179,,,,
2617,3/8/2014 23:00,14.4221,8.481,14.2598,0.325,6.775,,,,
2618,3/8/2014 23:30,14.431,8.382,14.2617,0.341,6.268,,,,
2619,3/9/2014 0:00,14.4307,8.282,14.2665,0.329,5.86,,,,
2620,3/9/2014 0:30,14.4304,8.182,14.2671,0.327,5.552,,,,
2621,3/9/2014 1:00,14.4347,8.082,14.269,0.333,5.037,,,,
2622,3/9/2014 1:30,14.4253,7.983,14.2601,0.331,4.623,,,,
2623,3/9/2014 2:00,14.4227,7.882,14.2581,0.33,4.207,,,,
2624,3/9/2014 2:30,14.4201,7.782,14.2587,0.323,3.893,,,,
2625,3/9/2014 3:00,14.4175,7.682,14.2549,0.325,3.578,,,,
2626,3/9/2014 3:30,14.4169,7.481,14.2533,0.328,3.261,,,,
2627,3/9/2014 4:00,14.4144,7.381,14.2516,0.326,2.943,,,,
2628,3/9/2014 4:30,14.4072,7.28,14.246,0.322,2.73,,,,
2629,3/9/2014 5:00,14.4069,7.179,14.2472,0.319,2.517,,,,
2630,3/9/2014 5:30,14.4086,6.978,14.2456,0.326,2.195,,,,
2631,3/9/2014 6:00,14.4063,6.978,14.2479,0.316,2.195,,,,
2632,3/9/2014 6:30,14.4083,6.877,14.2472,0.322,2.517,,,,
2633,3/9/2014 7:00,14.413,6.877,14.2539,0.317,2.943,,,,
2634,3/9/2014 7:30,14.4149,6.775,14.256,0.317,3.367,,,,
2635,3/9/2014 8:00,14.4149,6.775,14.2553,0.318,3.683,,,,
2636,3/9/2014 8:30,14.4127,6.775,14.253,0.319,4.102,,,,
2637,3/9/2014 9:00,14.4104,6.775,14.2511,0.318,4.623,,,,
2638,3/9/2014 9:30,14.4104,6.775,14.2514,0.317,5.141,,,,
2639,3/9/2014 10:00,14.413,6.877,14.2518,0.322,5.655,,,,
2640,3/9/2014 10:30,14.4063,6.978,14.2481,0.315,6.674,,,,
2641,3/9/2014 11:00,14.4001,7.179,14.2415,0.316,8.481,,,,
2642,3/9/2014 11:30,14.3967,7.582,14.2382,0.316,11.722,,,,
2643,3/9/2014 12:00,14.3947,7.682,14.2355,0.318,13.75,,,,
2644,3/9/2014 12:30,14.3909,7.983,14.2318,0.317,15.187,,,,
2645,3/9/2014 13:00,14.3873,8.282,14.2259,0.323,15.76,,,,
2646,3/9/2014 13:30,14.3764,8.481,14.2169,0.318,16.618,,,,
2647,3/9/2014 14:00,14.3679,8.68,14.2078,0.32,17.855,,,,
2648,3/9/2014 14:30,14.3573,8.978,14.1982,0.317,18.996,,,,
2649,3/9/2014 15:00,14.3466,9.176,14.1863,0.32,20.138,,,,
2650,3/9/2014 15:30,14.3383,9.472,14.1766,0.323,20.424,,,,
2651,3/9/2014 16:00,14.3386,9.571,14.1745,0.329,21.282,,,,
2652,3/9/2014 16:30,14.3345,9.768,14.1695,0.331,21.187,,,,
2653,3/9/2014 17:00,14.3258,9.866,14.1689,0.312,21.091,,,,
2654,3/9/2014 17:30,14.3238,9.965,14.1626,0.322,19.948,,,,
2655,3/9/2014 18:00,14.3191,9.965,14.1555,0.328,19.092,,,,
2656,3/9/2014 18:30,14.317,9.965,14.1516,0.332,17.95,,,,
2657,3/9/2014 19:00,14.317,9.965,14.1516,0.332,15.855,,,,
2658,3/9/2014 19:30,14.3212,9.866,14.1564,0.33,14.23,,,,
2659,3/9/2014 20:00,14.3235,9.866,14.156,0.337,12.883,,,,
2660,3/9/2014 20:30,14.3254,9.768,14.16,0.332,11.916,,,,
2661,3/9/2014 21:00,14.3274,9.669,14.1599,0.337,11.041,,,,
2662,3/9/2014 21:30,14.3274,9.669,14.1625,0.331,10.259,,,,
2663,3/9/2014 22:00,14.3248,9.571,14.1658,0.317,9.571,,,,
2664,3/9/2014 22:30,14.3315,9.472,14.1671,0.329,8.978,,,,
2665,3/9/2014 23:00,14.3334,9.373,14.1696,0.328,8.581,,,,
2666,3/9/2014 23:30,14.3354,9.275,14.1676,0.337,8.182,,,,
2667,3/10/2014 0:00,14.3354,9.275,14.1679,0.337,7.782,,,,
2668,3/10/2014 0:30,14.3305,9.176,14.1674,0.326,7.28,,,,
2669,3/10/2014 1:00,14.3302,9.077,14.1654,0.33,6.877,,,,
2670,3/10/2014 1:30,14.3277,8.978,14.1605,0.336,6.37,,,,
2671,3/10/2014 2:00,14.3251,8.879,14.159,0.333,6.064,,,,
2672,3/10/2014 2:30,14.3225,8.779,14.1547,0.337,5.655,,,,
2673,3/10/2014 3:00,14.3264,8.581,14.1593,0.336,5.244,,,,
2674,3/10/2014 3:30,14.3193,8.481,14.156,0.327,5.037,,,,
2675,3/10/2014 4:00,14.3145,8.382,14.1509,0.328,4.934,,,,
2676,3/10/2014 4:30,14.3142,8.282,14.1489,0.332,4.519,,,,
2677,3/10/2014 5:00,14.3139,8.182,14.1496,0.329,4.207,,,,
2678,3/10/2014 5:30,14.3136,8.082,14.1484,0.331,3.998,,,,
2679,3/10/2014 6:00,14.3133,7.983,14.1497,0.328,3.788,,,,
2680,3/10/2014 6:30,14.3107,7.882,14.1515,0.318,3.683,,,,
2681,3/10/2014 7:00,14.3128,7.782,14.1526,0.32,3.472,,,,
2682,3/10/2014 7:30,14.3146,7.682,14.1521,0.325,3.367,,,,
2683,3/10/2014 8:00,14.3122,7.582,14.151,0.322,3.155,,,,
2684,3/10/2014 8:30,14.3119,7.481,14.1487,0.327,3.155,,,,
2685,3/10/2014 9:00,14.3093,7.381,14.151,0.315,3.155,,,,
2686,3/10/2014 9:30,14.3138,7.381,14.1544,0.318,3.367,,,,
2687,3/10/2014 10:00,14.3138,7.381,14.1523,0.323,4.311,,,,
2688,3/10/2014 10:30,14.3122,7.582,14.1493,0.326,6.37,,,,
2689,3/10/2014 11:00,14.3039,7.882,14.1444,0.318,9.373,,,,
2690,3/10/2014 11:30,14.2972,7.983,14.1364,0.321,12.594,,,,
2691,3/10/2014 12:00,14.2865,8.182,14.1286,0.315,15.378,,,,
2692,3/10/2014 12:30,14.2851,8.481,14.1271,0.315,17.189,,,,
2693,3/10/2014 13:00,14.2791,8.779,14.123,0.31,18.521,,,,
2694,3/10/2014 13:30,14.275,8.978,14.1174,0.314,19.567,,,,
2695,3/10/2014 14:00,14.2645,9.275,14.1067,0.314,20.901,,,,
2696,3/10/2014 14:30,14.2652,9.472,14.1056,0.318,21.951,,,,
2697,3/10/2014 15:00,14.2614,9.768,14.0993,0.324,22.429,,,,
2698,3/10/2014 15:30,14.2552,9.965,14.0923,0.326,22.812,,,,
2699,3/10/2014 16:00,14.2516,10.259,14.0916,0.319,23.1,,,,
2700,3/10/2014 16:30,14.2475,10.455,14.0877,0.319,22.812,,,,
2701,3/10/2014 17:00,14.2413,10.651,14.0782,0.326,22.333,,,,
2702,3/10/2014 17:30,14.2368,10.651,14.0752,0.323,21.378,,,,
2703,3/10/2014 18:00,14.2302,10.748,14.0691,0.322,19.853,,,,
2704,3/10/2014 18:30,14.2285,10.944,14.0616,0.335,20.138,,,,
2705,3/10/2014 19:00,14.2285,10.944,14.0658,0.326,19.662,,,,
2706,3/10/2014 19:30,14.2285,10.944,14.0665,0.324,18.14,,,,
2707,3/10/2014 20:00,14.2285,10.944,14.0666,0.324,16.903,,,,
2708,3/10/2014 20:30,14.2262,10.944,14.0655,0.321,15.855,,,,
2709,3/10/2014 21:00,14.2327,10.846,14.0653,0.336,14.996,,,,
2710,3/10/2014 21:30,14.2327,10.846,14.0674,0.332,14.517,,,,
2711,3/10/2014 22:00,14.2282,10.846,14.0653,0.326,14.134,,,,
2712,3/10/2014 22:30,14.2236,10.846,14.0616,0.324,13.846,,,,
2713,3/10/2014 23:00,14.2214,10.846,14.0578,0.328,13.558,,,,
2714,3/10/2014 23:30,14.2236,10.846,14.0562,0.336,13.269,,,,
2715,3/11/2014 0:00,14.2188,10.748,14.0524,0.334,12.98,,,,
2716,3/11/2014 0:30,14.212,10.748,14.0491,0.326,12.787,,,,
2717,3/11/2014 1:00,14.205,10.748,14.0418,0.327,12.69,,,,
2718,3/11/2014 1:30,14.2005,10.748,14.036,0.33,12.883,,,,
2719,3/11/2014 2:00,14.1937,10.748,14.0308,0.326,13.173,,,,
2720,3/11/2014 2:30,14.1937,10.748,14.0283,0.332,13.558,,,,
2721,3/11/2014 3:00,14.189,10.748,14.0263,0.326,14.038,,,,
2722,3/11/2014 3:30,14.1822,10.748,14.0178,0.33,14.134,,,,
2723,3/11/2014 4:00,14.1731,10.748,14.0067,0.334,13.75,,,,
2724,3/11/2014 4:30,14.1663,10.748,14.0006,0.332,13.461,,,,
2725,3/11/2014 5:00,14.1616,10.748,13.9956,0.333,13.365,,,,
2726,3/11/2014 5:30,14.1616,10.748,13.9966,0.331,13.558,,,,
2727,3/11/2014 6:00,14.1616,10.748,13.9944,0.336,13.558,,,,
2728,3/11/2014 6:30,14.1616,10.748,13.9966,0.331,13.558,,,,
2729,3/11/2014 7:00,14.1593,10.748,13.9934,0.333,13.365,,,,
2730,3/11/2014 7:30,14.1571,10.748,13.9905,0.335,13.269,,,,
2731,3/11/2014 8:00,14.1525,10.748,13.9901,0.325,13.173,,,,
2732,3/11/2014 8:30,14.1525,10.748,13.9856,0.335,13.173,,,,
2733,3/11/2014 9:00,14.1548,10.748,13.9905,0.329,13.269,,,,
2734,3/11/2014 9:30,14.1574,10.846,13.9928,0.33,13.269,,,,
2735,3/11/2014 10:00,14.1596,10.846,13.9931,0.334,13.75,,,,
2736,3/11/2014 10:30,14.1531,10.944,13.9893,0.328,14.325,,,,
2737,3/11/2014 11:00,14.158,11.041,13.9885,0.341,14.996,,,,
2738,3/11/2014 11:30,14.1515,11.139,13.9866,0.331,15.091,,,,
2739,3/11/2014 12:00,14.1471,11.236,13.9829,0.329,15.664,,,,
2740,3/11/2014 12:30,14.1477,11.431,13.9796,0.338,16.332,,,,
2741,3/11/2014 13:00,14.1396,11.722,13.9738,0.333,17.76,,,,
2742,3/11/2014 13:30,14.1602,11.722,13.9954,0.33,17.57,,,,
2743,3/11/2014 14:00,14.178,11.625,14.0122,0.333,14.804,,,,
2744,3/11/2014 14:30,14.1938,11.528,14.027,0.335,12.883,,,,
2745,3/11/2014 15:00,14.2075,11.528,14.0415,0.333,11.334,,,,
2746,3/11/2014 15:30,14.2254,11.431,14.0569,0.339,9.965,,,,
2747,3/11/2014 16:00,14.234,11.236,14.0655,0.339,8.978,,,,
2748,3/11/2014 16:30,14.2471,11.041,14.08,0.336,8.282,,,,
2749,3/11/2014 17:00,14.2556,10.846,14.0926,0.326,7.682,,,,
2750,3/11/2014 17:30,14.2619,10.651,14.0974,0.33,7.28,,,,
2751,3/11/2014 18:00,14.2681,10.455,14.1071,0.322,6.978,,,,
2752,3/11/2014 18:30,14.2793,10.357,14.1146,0.33,6.674,,,,
2753,3/11/2014 19:00,14.2943,10.063,14.1296,0.33,6.064,,,,
2754,3/11/2014 19:30,14.3055,9.965,14.141,0.33,5.655,,,,
2755,3/11/2014 20:00,14.3117,9.768,14.147,0.33,5.037,,,,
2756,3/11/2014 20:30,14.3157,9.571,14.156,0.319,5.037,,,,
2757,3/11/2014 21:00,14.3245,9.472,14.1669,0.314,4.934,,,,
2758,3/11/2014 21:30,14.3307,9.275,14.1725,0.315,4.727,,,,
2759,3/11/2014 22:00,14.3416,9.077,14.1832,0.316,4.623,,,,
2760,3/11/2014 22:30,14.3457,8.879,14.1863,0.318,4.311,,,,
2761,3/11/2014 23:00,14.3496,8.68,14.1954,0.306,3.893,,,,
2762,3/11/2014 23:30,14.3558,8.481,14.2018,0.306,3.367,,,,
2763,3/12/2014 0:00,14.3579,8.382,14.2041,0.305,2.943,,,,
2764,3/12/2014 0:30,14.3618,8.182,14.2049,0.312,2.624,,,,
2765,3/12/2014 1:00,14.3593,8.082,14.2037,0.309,2.837,,,,
2766,3/12/2014 1:30,14.3587,7.882,14.2059,0.303,2.837,,,,
2767,3/12/2014 2:00,14.3603,7.682,14.2054,0.308,2.73,,,,
2768,3/12/2014 2:30,14.3624,7.582,14.2083,0.306,2.41,,,,
2769,3/12/2014 3:00,14.3595,7.381,14.2095,0.296,1.764,,,,
2770,3/12/2014 3:30,14.3592,7.28,14.2108,0.293,1.548,,,,
2771,3/12/2014 4:00,14.3612,7.179,14.2112,0.296,1.656,,,,
2772,3/12/2014 4:30,14.3629,6.978,14.2136,0.295,1.656,,,,
2773,3/12/2014 5:00,14.365,6.877,14.2147,0.297,1.439,,,,
2774,3/12/2014 5:30,14.367,6.775,14.217,0.296,1.439,,,,
2775,3/12/2014 6:00,14.3712,6.674,14.2233,0.291,1.33,,,,
2776,3/12/2014 6:30,14.3753,6.471,14.2283,0.289,1.003,,,,
2777,3/12/2014 7:00,14.3841,6.37,14.234,0.297,0.784,,,,
2778,3/12/2014 7:30,14.3906,6.268,14.242,0.293,0.563,,,,
2779,3/12/2014 8:00,14.3995,6.166,14.251,0.293,0.563,,,,
